instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000982,2021-03-31,511.0957,90.3705,0.1035,831.793,0.9056,0.9959,869.5652,0.1119,0.93,438.551,0.1082,12.0887926168,0.96,5.7847,0.9056,0.0025,1.6245,,8.4686,55.4017
SZ000982,2021-06-30,222.8957,164.956,0.1478,1139.962,3.4335,1.0912,1217.862,0.1631,2.09,347.9179,0.1579,16.198165396,2.16,1.1857,1.9602,0.0056,3.1455,12.3697,13.1846,57.2246
SZ000982,2021-09-30,143.358,148.0669,0.239,1078.7056,3.1705,1.8235,1129.7071,0.2636,3.36,492.5324,0.2503,16.2257907885,3.46,0.8923,3.1705,0.0092,4.3069,,13.2788,62.6901
SZ000982,2021-12-31,24.9947,130.0484,0.3358,1014.3702,4.5552,2.7682,1072.0667,0.377,3.69,206.2062,0.3549,18.4845689819,3.51,0.5258,3.0723,0.0097,5.2601,16.8284,9.5198,68.4398
SZ000982,2022-03-31,-153.3209,197.4984,0.066,1258.7413,-0.4186,0.4557,1363.6364,0.0754,-0.43,-28.703,0.0715,16.6456640653,-0.43,-0.785261905895,-0.4186,-0.0013,1.0355,,-6.3334,86.9145
SZ000982,2022-06-30,-77.5659,147.9776,0.1965,836.4312,2.1892,1.2164,916.0305,0.2226,0.42,45.1055,0.2152,16.5826574061,0.41,-23.3297,0.4002,0.0013,2.5556,4.7982,2.0384,70.4336
SZ000982,2022-09-30,-86.3926,114.2906,0.3247,761.2067,0.3953,2.3624,831.5368,0.3667,0.63,47.8188,0.3547,13.5050616584,0.61,-29.2147,0.3953,0.0013,4.1513,,1.2224,65.0399
SZ000982,2022-12-31,-84.7945,121.9843,0.417,658.015,3.0225,2.9512,863.3094,0.5166,0.86,44.9421,0.5471,12.6050818724,0.85,-23.7445,0.3758,0.0015,5.2997,3.2372,0.9987,67.9284
SZ000982,2023-03-31,247.882934284129,178.8909,0.0949,578.4062,0.5316,0.5031,948.3667,0.1205,0.61,72.1258,0.1556,18.6928008195,0.61,-5.1294,0.5316,0.0019,1.0792,,5.3793,83.3951
SZ000982,2023-06-30,115.9764,204.2437,0.1768,620.6897,4.6754,0.8813,1018.0995,0.2252,0.81,8.1256,0.29,17.192108164,0.8,-3.4658,0.745,0.0027,2.4444,0.8407,4.0716,73.6377
SZ000982,2023-09-30,14.5136,219.1914,0.2481,671.8089,0.3844,1.2318,1088.2709,0.3199,0.6,-7.5374,0.4019,16.9317031973,0.6,0.3138,0.3844,0.0014,3.3783,,1.5139,79.9219
SZ000982,2023-12-31,-2354.7041,219.1114,0.3195,717.2744,-4.3168,1.643,1126.7606,0.4199,-11.79,-20.4725,0.5019,14.9129446823,-12.52,0.094762537617,-9.7023,-0.0332,4.0899,1.4817,-28.3142,88.0217
SZ000982,2024-03-31,-276.9239,655.4989,0.0338,1730.7692,-1.0109,0.1373,2662.7219,0.044,-0.99,-67.909,0.052,14.6101408746,-0.99,-0.383935524101,-1.0109,-0.0034,0.5185,,-29.6573,173.5776
SZ000982,2024-06-30,-323.6805,562.1487,0.085,1347.3054,-1.8991,0.3202,2117.6471,0.1107,-1.73,-57.9115,0.1336,11.7684491782,-1.8,-0.643095275906,-1.8991,-0.0061,1.3044,,-21.6388,137.9945
SZ000982,2024-09-30,-753.9384,464.636,0.1346,1253.4819,-3.0675,0.5811,2005.9435,0.1727,-2.23,-54.0624,0.2154,-0.5369242263,-2.32,-0.477405308572,-3.0675,-0.0094,2.0196,,-21.5509,133.6898
SZ000982,2024-12-31,-6.50705296057,488.9976,0.1728,1318.1985,-14.4286,0.7362,2083.3333,0.2263,-14.67,-54.2126,0.2731,-2.7112714664,-16.24,-0.425968254298,-14.4286,-0.0403,2.6768,,-75.0782,134.4889
SZ000982,2025-06-30,144.40159702137,658.376,,1301.5184,0.0476,0.2734,2197.86590923861,0.1052,0.92,-21.2038,0.1383,-3.0534714693,0.92,-9.6606,0.0476,0.0001,1.7578,,0.5646,102.4007
SZ000982,2025-12-31,25.34672118859,553.6758,,1264.9332,-10.6726,0.6502,2194.21702049099,0.2133,-12.92,-20.8236,0.2846,-12.5728446202,-13.85,-0.106760589989,-10.6726,-0.0256,3.3989,,-59.9604,105.9166
