instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600677,2021-03-31,72.569035214267,241.2869,,578.7781,-0.2775,0.373,813.511031239584,1.6668,,76.0821,0.1555,17.7488679877,,-0.469188048478,-0.2775,-0.0296,0.5419,,-2.4265,166.0823
SH600677,2021-06-30,-259.663041930451,203.7582,,551.6396,-4.265,0.8834,771.790312326404,4.9435,,1.7328,0.3263,7.3644935922,,-0.359628794427,-4.265,-0.4569,1.1026,,-17.7309,163.2505
SH600677,2021-12-31,-145.230458129667,146.6037,,437.7964,-10.8091,2.4556,605.663574869827,41.5735,0.0,-6.5023,0.8223,13.7769951695,,0.005211930085,-10.8091,-1.0838,2.8332,,-17.0315,127.0648
SH600677,2022-03-31,-310.053511181616,299.8001,,802.139,-0.9673,0.3002,1117.67357531864,,,-36.3216,0.1122,25.116804166,,-1.294515738004,-0.9673,-0.0897,0.3381,,-11.5405,266.1934
SH600677,2022-06-30,62.33906797222,281.4259,,769.2308,-1.636,0.6396,1063.52403023524,,,-35.7664,0.234,22.7059831265,,-0.577919081685,-1.636,-0.156,0.6844,,-9.4221,263.0041
SH600677,2022-09-30,62.415068858864,260.6429,,734.494,-2.0957,1.0359,1000.55404698326,,,-35.771501643586,0.3676,20.3896510508,,-0.401049255958,-2.0957,-0.2126,1.0072,,-7.811,268.0699
SH600677,2022-12-31,61.723351079812,195.9077,,582.7129,-3.1968,1.8376,791.206297013538,,,-27.2736,0.6178,20.7555438093,,-0.113756601819,-3.1968,-0.3298,1.7174,,-7.1261,209.6192
SH600677,2023-03-31,18.316059723527,360.7214,,944.3861,-0.7851,0.2495,1269.90039230044,,,-7.2069,0.0953,27.0237345378,,-0.563476416343,-0.7851,-0.0787,0.2282,,-10.9199,394.3909
SH600677,2023-06-30,16.716659256525,326.146,,878.0488,-1.3339,0.5519,1174.23544815139,,0.0,-4.9623,0.205,25.4132339095,,-0.358704620476,-1.3339,-0.1362,0.4727,,-8.6556,380.7912
SH600677,2023-09-30,23.083868701989,357.2374,,926.8795,-2.2711,0.7558,1233.73951334269,,,-16.9475,0.2913,25.6978227929,,-0.336213232643,-2.2711,-0.2348,0.6526,,-10.3891,413.7297
SH600677,2023-12-31,-286.597280598755,243.2268,,760.1351,-13.1205,1.4801,999.371949362159,,0.0,-22.3967,0.4736,16.2483443661,,-0.078695782409,-13.1205,-1.2676,1.0902,,-35.2952,330.2146
SH600677,2024-03-31,-41.553714930369,487.8049,,1304.3478,-1.3073,0.1845,1685.06756232052,,,-30.0355,0.069,24.2402248214,,-0.571647214995,-1.3073,-0.1216,0.1495,,-24.1065,602.0067
SH600677,2024-06-30,-356.157422201923,389.6104,,1129.9435,-6.7064,0.462,1459.79306231851,,,-28.9418,0.1593,24.0229610985,,-0.276510526312,-6.7064,-0.5731,0.3285,,-51.2663,547.9452
SH600677,2024-09-30,-193.481168913009,419.1245,,1163.7931,-7.9758,0.6442,1505.74062575444,,,-29.0603,0.232,24.8614089804,,-0.282218069382,-7.9758,-0.6618,0.4694,,-41.2759,575.2024
SH600677,2024-12-31,15.365732958454,262.8121,,940.9305,-13.1958,1.3698,1220.63396886646,,,-26.8858,0.3826,11.4431343038,,-0.12257994514,-13.1958,-1.0799,0.7698,,-41.1234,467.6539
SH600677,2025-03-31,46.588082064371,563.5567,,1832.9939,-0.9347,0.1597,2397.53486373178,,,-39.5381,0.0491,24.1130284673,,-0.290389773163,-0.9347,-0.0754,0.0903,,-24.7157,996.6777
SH600677,2025-06-30,99.512173395305,378.1513,,1292.1752,-0.4454,0.476,1683.90260934206,,,-21.69,0.1393,20.1441649109,,-0.1878757274,-0.4454,-0.0365,0.2539,,-4.1697,708.9405
SH600677,2025-09-30,98.401226160067,275.1172,,973.6747,-0.7091,0.9814,1258.55724062202,,,7.394,0.2773,21.206281394,,-0.146643417461,-0.7091,-0.0277,0.4859,,-3.2408,555.6699
SH600677,2025-12-31,260.662171621335,228.9785,,703.9499,19.541,1.5722,895.678123979878,7.6364,,23.0622,0.5114,32.359485276,343.94,-0.4924,19.541,0.7673,0.8931,,47.7506,403.0904
SH600677,2026-03-31,214.83030274676,238.9804,,755.0336,0.694,0.3766,910.099521342103,0.4124,11.94,153.2002,0.1192,29.4028876647,11.25,-4.1068,0.694,0.0266,0.2019,,6.938,445.7652
