instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603072,2021-03-31,147.9047,,217.1225,73.7298,-0.8392,1.9566,4.94,0.3031,9.5551,1.9566,0.1685,0.5166,418.467457089681,0.6085,101.81,296.9317,4.82,19.1166834161,,0.884
SH603072,2021-09-30,144.2308,,,,-0.2284,4.8212,12.85,0.9961,7.5006,4.8212,0.4573,1.7133,382.489319175891,1.872,91.1577,271.0571,12.08,16.5838617517,,2.9619
SH603072,2021-12-31,120.3289,1.0432,7.9129,60.4899,-0.1379,16.9544,19.65,1.4656,7.8362,7.3031,0.7217,2.5017,345.092,2.9918,85.4863,245.6332,17.9,16.7246481593,,4.2112
SH603072,2022-06-30,149.8626,0.564,,,-2.3522,11.5487,10.52,0.7489,6.9305,3.4367,0.4477,1.5178,319.1489,1.2011,65.26,240.3525,9.99,16.9359943866,3.5578,2.7582
SH603072,2022-12-31,134.4889,1.2704,55.7859,58.0327,-2.3642,17.4662,24.47,1.7042,7.7248,8.6279,1.1243,3.167,283.3753,2.6768,59.9451,211.2428,21.79,15.8573661873,7.3543,6.0055
SH603072,2023-03-31,,0.2416,,,0.6405,1.363,,,5.7363,1.363,0.1837,0.6098,372.5166,,,,,,,
SH603072,2023-09-30,,,,,1.7406,,10.72,,5.8984,,0.5846,3.8427,,,,,10.72,14.5807529058,,
SH603072,2023-12-31,191.1031,0.951,-24.2476,-8.0903,1.4352,14.8799,15.24,1.2278,6.3668,5.6403,0.8517,2.3931,378.5489,1.8838,69.2321,293.2074,14.15,14.4082142901,5.5917,5.1999
SH603072,2024-03-31,,,-13.2189,-12.1585,-0.2678,,2.61,,5.667,,0.1594,0.9344,,,,,2.61,14.9485620135,,
SH603072,2024-06-30,213.4472,0.4229,,,2.2144,12.0921,5.35,0.5396,5.174,2.1856,0.3308,1.0336,425.6325,0.8433,79.8722,333.5804,5.21,13.612215939,2.6579,2.2536
SH603072,2024-09-30,204.9336,0.6562,-8.0598,-1.3962,0.8269,14.3336,8.55,0.8412,5.4998,3.6595,0.5375,1.5537,411.4599,1.3175,82.6118,320.97,8.19,13.1233528479,4.0724,3.2683
SH603072,2024-12-31,194.6683,0.8119,-19.3835,-2.3247,2.2519,13.6332,10.79,1.0181,5.2549,4.0182,0.6866,1.592,443.4044,1.8493,75.5699,353.5998,6.61,13.0621703524,5.2104,4.7638
SH603072,2025-03-31,244.6317,0.162,13.5778,-5.7512,-0.5334,1.1576,1.73,0.2019,6.8292,1.1576,0.1358,0.2553,555.5556,0.3679,90.298,445.7652,1.75,16.0122661749,,0.9967
SH603072,2025-06-30,271.166,0.2851,-18.481,-25.7976,-1.7967,12.631,2.59,0.354,5.6842,1.6645,0.2023,0.455,631.3574,0.6638,97.208,508.4746,2.58,11.7352513368,1.9003,1.8517
SH603072,2025-09-30,233.9485,0.4923,12.4614,-16.8636,-0.7775,3.7959,5.74,0.6126,7.4398,3.7959,0.4534,0.7668,548.4461,1.1541,100.8629,440.7444,5.6,13.5581515992,,2.6769
SH603072,2025-12-31,200.2225,0.7057,18.426,-9.4662,0.963,16.5717,7.65,0.8782,6.8738,4.9466,0.6098,1.1054,510.1318,1.798,95.6811,409.9294,7.39,14.1017836785,4.8035,3.7625
SH603072,2026-03-31,190.0739,0.1818,33.4129,13.1156,-0.6308,1.4589,2.17,0.2275,8.0547,1.4589,0.1811,0.2695,495.0495,0.4735,98.7925,395.6044,2.15,17.7407580772,,0.911
