instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920029,2023-06-30,1.914,326.986787644092,32.0539882892,261.272083615004,18.5039,0.8526,,12.1898,96.3185,20.51,211.1189,1.1236,94.0439,2.4043,1.1205,,12.1898,1.8688,103.664166595526,19.13
BJ920029,2023-09-30,2.6225,,33.5874254317,279.39973613534,19.4686,,,,97.4694,29.85,,1.5314,102.9552,3.6312,1.2324,,18.813655282,2.7701,,26.23
BJ920029,2023-12-31,3.5345,157.5705,33.5031047072,289.213690997825,19.126,1.5128,,21.2316,98.7059,38.16,237.9693,1.9832,101.8532,4.8573,1.2597,,21.2316,3.6472,42.3931,32.19
BJ920029,2024-03-31,0.8765,,37.9701111088,351.294948770669,21.1735,0.3038,,5.3403,116.219,8.04,296.2475,0.3791,102.6811,1.2609,0.712,,5.3403,0.7744,,7.72
BJ920029,2024-06-30,1.9514,24.1819,38.005262696,329.019130576182,22.6432,0.6448,,11.8314,110.2603,17.96,279.1563,0.7913,92.2415,2.9738,0.6408,,11.8314,1.6325,1.4808,16.44
BJ920029,2024-09-30,2.8148,29.3584,38.8569520861,330.539956660477,22.2434,0.9524,,16.2945,111.3678,26.94,283.4943,1.2083,95.9216,4.6972,0.7043,,16.2945,2.4244,13.2214,23.67
BJ920029,2024-12-31,4.0168,20.6423,36.0343351294,343.291957468251,20.0611,1.2157,,17.8483,109.8331,32.49,296.1257,1.6159,89.6236,5.8599,0.8076,,17.8483,3.2777,15.0187,27.84
BJ920029,2025-03-31,0.9834,60.1576,36.5903928245,436.248030975966,25.0395,0.2303,,4.4526,112.1775,9.15,390.7946,0.2996,91.5192,1.5146,0.5406,,4.4526,0.8023,35.4302,6.18
BJ920029,2025-06-30,2.2292,32.3007,38.2705909992,412.9387,23.5097,0.4872,0.4359,12.0515,112.2965,13.88,369.4581,0.6066,80.7465,2.8441,1.0628,,8.9506,1.6029,27.4244,11.56
BJ920029,2025-09-30,2.933,17.544,39.4067152513,457.247753195428,23.9723,0.6584,,12.2212,111.1386,17.77,410.0851,0.8115,92.0559,3.9913,1.3613,,12.2212,2.4294,9.0665,15.49
BJ920029,2025-12-31,4.0305,20.0842,39.3052272424,475.4358,23.3903,0.8556,0.7572,18.3334,113.6794,22.29,420.7574,1.0331,89.3189,5.0869,0.9879,,15.0918,3.1668,2.9923,18.94
BJ920029,2026-03-31,0.6946,-73.6444,36.5227985235,828.7293,10.1047,0.1217,0.1086,1.0563,142.8118,1.42,739.5234,0.1408,129.571,0.3847,0.2904,,1.0563,0.6302,-34.691,1.41
