instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920547,2023-03-31,1.3879,18.172732692786,32.6414815962,338.713748411338,16.9712,0.3782,,4.4028,66.5188,,237.9693,0.3194,64.8462,0.4128,-0.0316,,4.4028,1.353,16.492482974866,5.26
BJ920547,2023-06-30,2.5027,-9.8458,32.2380731622,374.81864816382,13.6112,0.7343,,6.4593,59.6956,7.86,245.1314,0.6079,71.9223,0.591,1.8264,,6.4593,3.0153,8.5791,8.56
BJ920547,2023-09-30,3.5413,-5.7717,34.0476632551,396.367745163667,16.6725,1.0351,,10.8102,70.9947,,260.8444,0.8638,76.2432,1.0684,1.5978,,10.8102,3.8031,5.56,14.32
BJ920547,2023-12-31,4.4611,-17.8158,32.7337881799,540.8654,13.7267,0.9692,0.6656,21.4297,70.4019,15.47,371.4404,0.8347,80.6976,0.8559,2.4017,,7.1187,5.1135,0.4233,9.1
BJ920547,2024-03-31,1.0176,-24.0405,30.7981024606,748.1297,15.9223,0.1818,0.1203,1.8759,69.8758,2.44,495.0495,0.1501,88.4434,0.2267,1.0479,,1.8759,1.288,-19.0363,2.29
BJ920547,2024-06-30,1.9687,0.0672,29.5800181659,818.5539,16.1928,0.3464,0.2199,17.1838,74.1931,4.4,519.6305,0.279,91.4309,0.3563,0.9601,4.2906,3.4414,2.4261,-15.8864,4.34
BJ920547,2024-09-30,3.2432,-23.6774,29.8139903169,826.6993,15.0912,0.5249,0.3266,4.7789,72.3453,6.04,514.3837,0.4081,83.2511,0.4912,1.0948,,4.7789,3.7321,-15.6802,5.85
BJ920547,2024-12-31,3.8698,-19.763,30.4731587555,825.3095,12.6412,0.6992,0.4362,18.3476,73.3153,6.73,514.8741,0.5434,93.0281,0.5516,0.9586,6.1693,5.3302,4.9103,-12.8729,6.49
BJ920547,2025-03-31,1.1658,30.3877,32.2429224401,714.2857,18.3654,0.2168,0.126,2.252,64.4607,2.85,415.1292,0.1552,77.2002,0.2463,1.0436,,2.252,1.3962,13.0426,2.81
BJ920547,2025-06-30,2.4001,34.7738,31.8966088568,729.3355,18.3895,0.4236,0.2468,17.3283,61.0314,5.51,424.9292,0.3016,74.9969,0.4801,1.8109,2.8931,4.4412,2.9493,18.6746,5.45
BJ920547,2025-09-30,3.1927,25.9338,31.8679673345,761.851,16.4278,0.6091,0.3544,5.6751,62.4783,7.07,443.277,0.4315,84.5679,0.6186,1.7108,,5.6751,4.3215,15.6875,6.91
BJ920547,2025-12-31,4.2723,47.1328,30.7258419625,753.2957,15.5543,0.8133,0.4779,19.8668,66.922,9.2,442.6411,0.5914,84.2637,0.8116,1.396,2.1162,7.0647,5.3794,19.5774,8.88
BJ920547,2026-03-31,1.0337,3.3621,32.9149089259,731.7073,17.9985,0.204,0.123,2.2131,73.2601,2.75,441.1765,0.1525,87.0659,0.2546,0.7429,,2.2131,1.2285,5.469,2.71
