instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600859,2021-03-31,0.0994,255.998461834264,0.2116,0.331,40.003184233,2.262,7.1204,64.4007,63.5979,0.9162,0.9162,2.44,12.6398,10.3331,,0.2809,1.4866,905.4326,1.3975,320.3987
SH600859,2021-06-30,0.1902,11953.3977862242,0.3988,0.6151,41.473246448,4.093,7.2308,67.8503,36.8775,13.931,1.7495,4.45,24.8935,10.1866,0.8092,0.5348,1.6743,946.3722,2.6529,336.5744
SH600859,2021-09-30,0.2863,214.6038,0.5954,0.7536,40.769579416,5.012,8.3105,68.2145,24.4676,2.1691,2.1691,5.41,32.489,8.3459,,0.8187,2.4565,943.0667,3.9581,329.7911
SH600859,2021-12-31,0.4171,288.4667,0.7913,1.2167,42.1438340445,8.858,6.7351,68.08,55.082,14.4955,3.5205,6.93,53.4515,10.8074,2.0636,0.9727,2.0112,863.1024,5.2879,370.1038
SH600859,2022-03-31,0.0851,45.9827,0.1631,0.3311,40.9452124029,2.584,7.2811,81.4996,33.2895,0.9679,0.9679,1.91,12.3608,11.3171,,0.1974,-0.5684,1057.5793,1.1043,455.9271
SH600859,2022-06-30,0.1465,-23.8381,0.2857,0.3204,38.9313466455,1.953,8.4621,89.5077,22.5387,12.2895,0.9267,1.98,21.2713,6.3313,0.8446,0.3472,1.5176,1228.6689,2.011,518.4332
SH600859,2022-09-30,0.222,-33.0741,0.4211,0.3449,38.464120321,2.137,8.616,89.985,20.7854,1.0543,1.0543,2.15,31.3369,4.6244,,0.5481,4.0054,1216.2162,3.0005,492.6108
SH600859,2022-12-31,0.2867,-90.0926,0.5394,0.1203,38.2831827715,1.013,10.8523,92.1494,-15.3154,14.1325,0.3773,1.02,33.1728,1.2644,1.4334,0.7277,12.0174,1255.6679,3.9067,494.7094
SH600859,2023-03-31,0.0898,-37.9905,0.1678,0.2049,42.798052595,1.141,9.146,81.4111,1.5845,0.5995,0.5995,1.17,9.8404,6.9082,,0.2568,5.4459,1002.2272,1.1055,350.4673
SH600859,2023-06-30,0.171,49.8529,0.3169,0.4801,41.9513438546,2.669,9.7951,81.518,11.0706,14.8802,1.4181,2.65,18.3766,8.542,0.7813,0.4881,3.4061,1052.6316,2.2081,368.7769
SH600859,2023-09-30,0.2433,78.7451,0.4587,0.6166,41.1525766047,3.335,13.1055,86.4332,9.4365,1.7508,1.7508,3.29,20.602,7.5531,,0.6951,3.8656,1109.7411,3.1238,388.4333
SH600859,2023-12-31,0.3162,456.5618,0.6054,0.6696,41.8353900431,3.65,12.2325,88.1402,13.1885,14.8428,1.8482,3.6,29.4299,6.2171,1.5153,0.9134,4.7424,1138.5199,4.0844,394.1318
SH600859,2024-03-31,0.0803,-10.2799,0.161,0.1839,41.2214710671,1.018,11.5905,81.9224,-1.7403,0.5052,0.5052,1.01,7.765,6.3078,,0.2368,2.654,1120.797,1.0986,380.0676
SH600859,2024-06-30,0.1469,-42.2755,0.295,0.2772,40.9422947006,1.478,11.9133,90.8449,-5.4026,14.2474,0.7663,1.48,15.1092,5.2124,0.7669,0.4367,2.7566,1225.3233,1.9814,412.1823
SH600859,2024-09-30,0.2077,-37.1562,0.4149,0.3875,40.1748379782,2.153,12.0837,98.2712,-8.2687,1.0796,1.0796,2.15,22.3442,5.1745,,0.6359,3.7257,1299.9519,2.7475,424.5951
SH600859,2024-12-31,0.2747,-66.2273,0.5587,0.2261,40.1603436287,1.365,12.1766,96.73,-6.9744,13.0166,0.616,1.37,29.5648,2.2571,1.4642,0.8422,10.0441,1310.5206,3.7217,427.4519
SH600859,2025-03-31,0.0725,-74.0428,0.1472,0.0477,39.2419893755,0.283,9.0286,89.7935,-9.7642,0.133,0.133,0.28,9.9683,1.8145,,0.2366,4.722,1241.3793,1.0023,380.3888
SH600859,2025-06-30,0.1308,-71.7102,0.2651,0.0792,38.7553536035,0.413,10.0463,95.1978,-11.1684,13.1595,0.2207,0.41,17.9171,1.66,0.7222,0.4326,5.9238,1376.1468,1.8908,416.0888
SH600859,2025-09-30,0.1889,-67.8432,0.3808,0.1258,37.9888258169,0.63,11.6573,96.3219,-9.3025,0.3542,0.3542,0.63,23.1614,1.8346,,0.6218,8.6673,1429.3277,2.8031,434.2232
SH600859,2025-12-31,0.2521,-103.8193,0.5047,-0.0087,38.8171010524,-0.204,11.0898,96.7274,-10.744,13.8412,-0.0252,-0.21,32.4624,-0.0966,1.3825,0.8103,0.189594160126,1428.0048,3.7218,444.2799
SH600859,2026-03-31,0.0718,21.1146,0.1406,0.0584,36.7212317389,0.266,9.046,73.8674,-5.8588,0.1663,0.1663,0.27,9.9491,2.3344,,0.2315,7.7604,1253.4819,1.2184,388.7689
