instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603588,2021-03-31,112.4438,0.083,102.6286,55.5722,0.8961,0.8962,2.489,0.2235,10.6627,0.8962,0.1661,0.2337,1084.3373,0.8004,53.5619,402.6846,2.43,26.7449012336,,1.6803
SH603588,2021-06-30,103.5673,0.2084,45.4167,28.5254,0.2314,4.6113,7.877,0.5251,12.6431,2.5194,0.4032,0.6096,863.7236,1.738,50.78,342.7918,7.63,25.1016419994,3.4227,3.5447
SH603588,2021-09-30,96.1094,0.3363,40.2358,27.0462,0.6336,3.7345,11.515,0.8472,11.7048,3.7345,0.6043,0.969,802.8546,2.8093,45.6729,318.6969,10.9,23.4255316423,,5.9116
SH603588,2021-12-31,74.2758,0.4778,30.4452,14.6489,0.7307,7.0956,14.24,1.1535,10.6121,4.7918,0.7806,1.3556,753.4533,4.8468,51.7412,312.0936,13.22,24.3737002416,6.9942,6.9577
SH603588,2022-03-31,103.0102,0.0883,34.9165,23.8363,1.6632,1.0041,3.051,0.1979,11.6167,1.0041,0.1707,0.247,1019.2525,0.8737,78.404,454.7751,2.99,26.6818307901,,1.1479
SH603588,2022-06-30,79.8757,0.2146,13.4843,18.5535,1.2347,4.6959,7.772,0.4754,12.1025,2.4293,0.3781,0.6213,838.7698,2.2535,62.5087,378.6285,7.54,23.2374561479,3.0157,2.8796
SH603588,2022-09-30,84.1226,0.316,2.0799,12.8498,0.9986,3.0002,9.893,0.659,10.5877,3.0002,0.4293,0.7897,854.4304,3.2096,58.8492,409.7117,6.84,21.400674573,,4.588
SH603588,2022-12-31,104.227,0.4388,-10.3808,12.1054,-0.5991,5.7031,10.29,0.9821,8.4835,3.2849,0.4879,1.1037,820.4193,3.454,64.2811,366.5614,7.8,23.5610020631,5.4035,5.6004
SH603588,2023-03-31,223.8806,0.0751,29.293,10.8003,-3.6918,0.9995,2.296,0.1638,13.5555,0.9995,0.1542,0.1779,1198.4021,0.402,96.7742,549.4505,2.27,27.1407982045,,0.93
SH603588,2023-06-30,175.2848,0.1875,11.0496,11.7995,-2.533,4.6682,5.413,0.3975,12.0213,2.1481,0.3521,0.4505,960.0,1.0269,71.1125,452.8302,5.26,21.8880907253,2.0686,2.5312
SH603588,2023-09-30,158.4042,0.3108,5.5216,21.0035,-1.7321,2.7076,7.121,0.6585,9.2331,2.7076,0.4533,0.7534,868.7259,1.7045,59.8073,410.0228,6.94,18.8705025542,,4.5145
SH603588,2023-12-31,157.4665,0.4288,-31.7316,20.5845,-1.8746,4.8351,5.56,0.9058,4.8029,1.9045,0.3305,1.0681,839.5522,2.2862,60.7431,397.4387,5.43,18.2233633964,3.7766,5.9266
SH603588,2024-03-31,166.2971,0.1163,-10.7311,80.0999,0.4757,0.7765,2.065,0.2371,6.719,0.7765,0.1366,0.3061,773.8607,0.5412,52.0833,379.5867,2.04,14.8568506355,,1.728
SH603588,2024-06-30,142.023,0.2761,-14.0587,68.8536,0.2391,4.8847,4.373,0.5548,6.1185,1.6498,0.3004,0.735,651.9377,1.2674,46.0158,324.4412,4.34,14.2761572835,2.1056,3.9117
SH603588,2024-09-30,142.7514,0.4194,-6.3172,52.8756,0.3386,2.3205,5.855,0.8395,5.6581,2.3205,0.4221,1.1129,643.7768,1.8914,45.4087,321.62,5.85,13.9539172162,,5.946
SH603588,2024-12-31,146.4784,0.5375,6.7613,37.042,1.4,5.718,5.16,1.0742,3.7417,1.9896,0.3562,1.4485,669.7674,2.4577,49.5506,335.1331,5.33,14.429457383,3.7509,7.2653
SH603588,2025-03-31,174.0139,0.1217,25.0054,5.8589,1.0,0.9693,2.452,0.2388,7.9342,0.9693,0.1723,0.3306,739.5234,0.5172,59.3981,376.8844,2.42,18.8576841212,,1.5152
SH603588,2025-06-30,173.3603,0.2468,23.2266,-11.2039,0.6092,6.3621,5.404,0.4784,8.4909,2.1044,0.3735,0.6648,729.3355,1.0383,58.9391,376.2542,5.32,18.2098240333,1.6502,3.054
SH603588,2025-09-30,180.5537,0.3733,19.9981,-11.2759,0.472,2.8624,6.896,0.7186,7.6524,2.8624,0.5104,0.9993,723.2789,1.4954,57.9747,375.7306,6.75,17.8478909118,,4.6572
SH603588,2025-12-31,168.2951,0.5434,91.5906,1.605,1.1289,8.2751,8.94,1.0366,7.0554,3.8556,0.6824,1.4324,662.4954,2.1391,56.8981,347.2892,8.69,18.9615680037,3.7012,6.3271
SH603588,2026-03-31,161.1748,0.1787,175.2575,50.9082,-1.0486,2.4981,6.059,0.3223,14.4721,2.4981,0.4743,0.452,503.6374,0.5584,46.4732,279.2429,5.88,24.2660428523,,1.9366
