instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920873,2023-03-31,9.927287145131,38.04987140529,-23.665359839,2419.3548,-55.9982,0.0493,0.0372,-2.147,1090.9091,-2.48,1825.5578,0.0445,9.065920899059,-0.0693,-1.246435670341,,-2.147,0.0825,-19.0025,-2.51
BJ920873,2023-06-30,19.589778979707,-141.887188159578,5.6679856732,1739.1304,-35.3752,0.1378,0.1035,2.6775,788.7818,-4.31,1306.2409,0.1257,9.188465075918,-0.1233,-0.571046184564,0.6766,-3.7248,0.2282,-38.5601,-4.4
BJ920873,2023-09-30,27.833566753322,15.593565024264,31.2517336733,1418.0672,-13.8913,0.2526,0.1904,-2.6365,658.376,-3.12,1068.8836,0.2338,9.700517450491,-0.0908,-0.438091068136,,-2.6365,0.4101,-14.9867,-3.17
BJ920873,2023-12-31,,69.617063140911,39.4112960113,1171.1126,-6.3701,0.4078,0.3074,4.5078,530.8169,-2.12,882.7857,0.3814,,-0.0682,-0.053720833265,1.9631,-1.9267,0.6782,-1.5372,-2.15
BJ920873,2024-03-31,,-27.221217488546,-61.904449775,3501.9455,-108.4263,0.0349,0.0257,-2.8755,1584.507,-3.24,2578.7966,0.0321,,-0.0957,-0.909775280098,,-2.8755,0.0568,-28.7429,-3.29
BJ920873,2024-06-30,,-91.75991128362,-50.0594627952,2912.6214,-127.5838,0.0849,0.0618,-0.6478,1343.2836,-9.51,2120.1413,0.0777,,-0.2638,-1.112575900077,0.3571,-8.3761,0.134,-40.6921,-9.98
BJ920873,2024-09-30,695.0805,-368.369578314991,-41.9636080169,2915.7667,-139.2988,0.1282,0.0926,-14.0933,1344.6215,-15.84,2106.0842,0.117,0.3884,-0.4208,-0.9623097911,,-14.0933,0.2008,-53.7953,-17.2
BJ920873,2024-12-31,1907.7908,-1064.6403790886,-27.3460057511,2380.9524,-149.0531,0.2117,0.1512,-16.6775,1021.5664,-33.34,1700.5196,0.1946,0.1887,-0.7078,-0.38002391369,0.828,-25.7963,0.3524,-55.6275,-33.34
BJ920873,2025-03-31,35.9068,18.413886403301,-55.5316363244,3461.5385,-110.2354,0.0386,0.026,-2.8997,1345.2915,-3.52,2331.6062,0.0344,2.5065,-0.0776,-0.473736879574,,-2.8997,0.0669,-20.194,-3.59
BJ920873,2025-06-30,91.2315,34.530470288897,-19.781003889,2059.4966,-73.9027,0.1319,0.0874,3.962,824.5534,-8.23,1364.6702,0.1148,1.973,-0.1711,-0.457777400452,0.4136,-6.7004,0.2183,11.9791,-8.45
BJ920873,2025-09-30,117.7828,45.518000106259,-10.3554615104,1849.3151,-60.0351,0.2265,0.146,-9.2976,715.0424,-11.18,1192.053,0.1904,2.2924,-0.2273,-0.023183731419,,-9.2976,0.3776,25.3521,-11.71
BJ920873,2025-12-31,172.9089,40.832609443859,-3.6562713862,1580.3336,-69.8183,0.3611,0.2278,-5.2379,567.1078,-21.67,996.9538,0.3122,2.082,-0.4132,0.115883750433,0.9624,-16.8474,0.6348,24.6352,-24.08
BJ920873,2026-03-31,,9.736113584228,-19.7384443168,2107.7283,-68.6907,0.0753,0.0427,-3.0328,681.8182,-3.89,1195.2191,0.0606,,-0.0696,-0.77815391777,,-3.0328,0.132,43.8281,-3.97
