instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002980,2021-03-31,-21.5872,24.6595,0.1525,3.76,167.754,0.3041,3.2859,0.1356,1.6977,3.69,663.7168,,-54.7792,53.0129,3.2859,0.5365,0.1452,619.8347,0.1311,41.8566578076
SZ002980,2021-06-30,-40.3084,24.0723,0.3473,7.8,164.2935,0.6446,10.3551,0.3029,3.2353,8.61,594.2555,17.052,-67.8141,55.6363,7.3686,1.0956,0.3261,551.9779,0.2866,41.2141218426
SZ002980,2021-09-30,-30.1928,23.7039,0.525,12.16,169.3639,0.9809,11.116,0.4661,4.5662,12.53,579.2748,,-58.5233,59.1301,11.116,1.5942,0.501,538.9222,0.1234,40.6615343061
SZ002980,2021-12-31,-23.1244,20.1263,0.698,14.06,171.682,1.1171,15.4902,0.62,6.5513,14.02,580.6452,34.0568,-55.8912,54.9509,12.4487,2.0969,0.6688,538.2775,0.2185,40.2503450465
SZ002980,2022-03-31,-9.491,17.0665,0.1384,2.36,245.2984,0.1905,2.1051,0.1239,1.2535,2.33,726.3923,,-37.3601,71.799,2.1051,0.3669,0.1384,650.289,0.5828,35.8221252443
SZ002980,2022-06-30,-10.4129,19.1835,0.3126,6.06,242.5222,0.4602,8.9683,0.2756,2.3755,6.25,653.1205,6.3777,-28.6068,75.7735,5.4554,0.7422,0.3124,576.1844,-0.0445,36.0881323497
SZ002980,2022-09-30,-15.3757,20.5586,0.4488,9.04,254.5489,0.7199,8.4711,0.4008,3.8302,9.44,673.6527,,-26.6049,70.4924,8.4711,1.0607,0.4589,588.3635,0.4506,37.6756778792
SZ002980,2022-12-31,-19.3603,16.489,0.5736,9.46,280.5924,0.738,12.189,0.5066,5.4863,9.67,710.6198,11.8037,-33.9336,65.618,8.4848,1.283,0.5836,616.8609,0.5302,39.6507421904
SZ002980,2023-03-31,1.6219,13.978,0.147,2.05,299.3016,0.155,1.7339,0.1271,1.4904,2.03,708.1039,,-16.7683,60.3865,1.7339,0.3007,0.1524,590.5512,0.961,37.9534332324
SZ002980,2023-06-30,2.2941,17.375,0.323,5.48,279.5899,0.4169,8.4952,0.2778,2.9049,5.63,647.9482,4.2513,-7.3495,61.9643,4.7528,0.6438,0.3343,538.4385,1.2514,40.5097331148
SZ002980,2023-09-30,5.0924,18.6477,0.4764,8.58,283.2267,0.671,7.415,0.41,4.3149,8.77,658.5366,,-4.6758,62.5739,7.415,0.9533,0.4987,541.4077,1.225,41.7899987432
SZ002980,2023-12-31,12.2445,16.0782,0.645,10.01,271.5342,0.7898,11.535,0.5333,6.2368,10.15,675.0422,8.3219,9.4479,57.7219,7.9627,1.3258,0.6935,519.106,1.6692,42.8857165016
SZ002980,2024-03-31,0.8568,18.0967,0.1429,2.58,282.0432,0.2024,2.0758,0.1137,1.3048,2.56,791.5567,,30.5749,68.9761,2.0758,0.3191,0.1643,547.7785,2.1151,42.7225840863
SZ002980,2024-06-30,1.7898,19.4047,0.3199,5.97,276.7102,0.4847,9.085,0.2526,2.6773,6.3,712.5891,4.008,13.6808,67.2319,5.032,0.6505,0.3739,481.4121,1.2873,45.3999745043
SZ002980,2024-09-30,14.2955,19.7035,0.5308,10.22,252.4072,0.8288,8.0817,0.4124,3.7068,10.46,654.7042,,20.7666,72.8391,8.0817,1.0697,0.6125,440.8163,1.3508,46.8863859365
SZ002980,2024-12-31,20.5495,17.1739,0.7488,13.19,230.0319,1.0254,12.8216,0.5619,5.0368,12.65,640.6834,9.3801,28.7648,71.474,9.1154,1.565,0.819,439.5604,1.6202,46.253055549
SZ002980,2025-03-31,26.4668,15.0414,0.1729,2.63,233.827,0.2145,1.8642,0.1253,1.082,2.58,718.2761,,5.1146,83.1793,1.8642,0.3849,0.1904,472.6891,2.643,43.3197511655
SZ002980,2025-06-30,4.9088,12.348,0.3237,3.89,263.9683,0.2281,7.267,0.2363,2.0316,4.11,761.7435,3.917,-33.2425,88.6001,3.0036,0.6819,0.3693,487.4086,1.7358,43.4257462266
SZ002980,2025-09-30,-5.4925,12.0952,0.4863,5.93,262.7482,0.3385,4.3792,0.3551,2.894,6.01,760.3492,,-41.9854,93.2965,4.3792,1.0276,0.5537,487.6287,1.1922,43.8414999635
SZ002980,2025-12-31,-0.5201,10.931,0.7241,8.17,220.8453,0.4636,10.1767,0.5328,3.9444,7.96,675.6757,8.1688,-36.6822,91.2686,5.8776,1.6301,0.8353,430.9829,0.6809,41.466053187
SZ002980,2026-03-31,-13.4218,10.4435,0.1483,1.58,260.7184,0.0921,1.1606,0.1115,0.8846,1.57,807.1749,,-39.8871,101.7409,1.1606,0.3452,0.1806,498.3389,0.7569,39.5024296531
