instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920866,2023-03-31,0.4162,20.5934,41.7949454745,1040.4624,7.8888,0.1412,0.0865,0.6839,6.474,0.87,637.3938,0.094,216.2422,0.0309,-1.7228,,0.6839,13.9018,0.9057,0.84
BJ920866,2023-06-30,1.082,-3.0533,43.0257782016,827.5862,14.2292,0.3743,0.2175,10.0918,10.4117,3.64,480.8977,0.2416,166.3586,0.1451,0.6024,0.7831,2.9996,17.2883,-5.4528,3.66
BJ920866,2023-09-30,1.8322,-5.8596,41.9195161356,761.6361,14.3134,0.6127,0.3545,4.9326,6.9699,6.07,440.6724,0.3883,147.3638,0.2372,0.7803,,4.9326,38.7378,3.3598,6.04
BJ920866,2023-12-31,2.7829,6.5684,39.6333547382,734.0946,11.6311,0.8357,0.4904,13.3067,5.8285,6.92,430.7766,0.5468,129.3615,0.2724,1.9677,1.8065,5.4364,61.765,8.8998,6.75
BJ920866,2024-03-31,0.5027,-3.2295,42.0475095526,994.4751,6.6785,0.1653,0.0905,0.6112,12.6557,0.73,544.4646,0.1025,179.0332,0.0299,-5.5931,,0.6112,7.1114,14.3075,0.74
BJ920866,2024-06-30,1.248,-22.1684,41.723266438,779.2208,9.6472,0.4405,0.231,11.2877,14.9594,2.42,408.6266,0.2675,144.2308,0.1129,-0.4673,0.8137,2.204,12.0326,14.7988,2.66
BJ920866,2024-09-30,1.5607,-22.0208,44.0234788654,787.6313,10.4197,0.6725,0.3428,3.4598,14.6457,4.05,401.487,0.4021,172.9993,0.185,-0.2735,,3.4598,18.4355,7.1188,4.35
BJ920866,2024-12-31,2.9887,10.43,37.9318277485,673.1488,10.816,1.0413,0.5348,15.272,9.7711,6.36,345.7217,0.6219,120.4537,0.3008,0.8197,1.8248,5.5814,36.8434,18.7528,6.52
BJ920866,2025-03-31,0.3822,2.36,50.1161973538,921.1873,5.7816,0.207,0.0977,0.5615,19.5725,0.5,434.7826,0.1166,235.4788,0.0306,-3.1501,,0.5615,4.5983,18.2389,0.51
BJ920866,2025-06-30,1.0816,-2.6681,44.8215972152,761.4213,8.485,0.504,0.2364,12.5339,17.7183,2.17,357.1429,0.2873,166.4201,0.1099,1.0789,0.791,1.9725,10.159,10.6627,2.17
BJ920866,2025-09-30,1.331,-33.8648,44.9799124856,800.2371,6.5314,0.7296,0.3374,2.1413,18.9619,2.61,370.0658,0.4148,202.855,0.1223,0.9143,,2.1413,14.2391,5.5078,2.63
BJ920866,2025-12-31,2.2965,-29.3249,42.386665451,726.6855,7.7198,1.0808,0.4954,15.194,14.9245,4.2,333.0866,0.6035,156.7603,0.2126,1.6159,1.5787,3.7114,24.1214,-0.979,4.17
BJ920866,2026-03-31,0.3584,50.9762,42.7381321967,1115.2416,9.8919,0.1718,0.0807,0.7888,26.1119,0.99,523.865,0.1012,251.1161,0.0463,-4.6091,,0.7888,3.4467,-11.7572,0.99
