instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002750,2021-03-31,162.926759665855,52.0924,0.2246,260.1908,0.1215,1.7277,400.7124,0.2895,0.41,398.2273,0.3459,26.7546464649,0.41,-26.3399,0.1215,0.003,2.4454,,0.5859,36.8038
SZ002750,2021-06-30,403.316433391069,59.2359,0.4246,278.3362,18.6857,3.0387,423.9284,0.5579,0.76,295.5453,0.6467,28.7760994901,0.76,-10.8396,0.228,0.0059,4.7017,1.8392,0.5912,38.284
SZ002750,2021-09-30,187.681483655159,61.3302,0.6292,284.8101,0.3127,4.4024,429.1163,0.8328,1.03,261.2329,0.948,28.7551124924,1.02,-5.5002,0.3127,0.0082,7.4358,,0.5506,36.3108
SZ002750,2021-12-31,-196.2076,32.553,0.8418,267.0821,23.3728,11.0589,427.655,1.0159,0.49,176.5531,1.3479,31.0700088525,0.48,-0.021073067047,-0.9018,-0.0186,17.6133,3.1829,-1.0619,20.4391
SZ002750,2022-03-31,-42.8954,324.7925,0.0578,984.6827,0.0844,0.2771,1557.0934,0.0701,0.13,-76.9231,0.0914,80.0101287948,0.13,-14.7724,0.0844,0.0017,1.417,,1.4499,63.5145
SZ002750,2022-06-30,-290.4762,495.7312,0.0957,1190.4762,25.5233,0.3631,1880.8777,0.1155,-0.39,-80.3513,0.1512,82.5183987149,-0.39,-0.23229261207,-0.556,-0.0112,2.3339,0.3651,-5.7312,77.1241
SZ002750,2022-09-30,-358.0905,586.3192,0.1261,1348.6513,-1.0509,0.4605,2141.1578,0.1525,-0.52,-82.6916,0.2002,82.2931243922,-0.52,-0.148966400902,-1.0509,-0.0211,3.2214,,-8.2108,83.8145
SZ002750,2022-12-31,-1914.06571646341,427.1476,0.1562,1454.5455,19.3775,0.8428,2304.7375,0.1917,-9.18,-82.4965,0.2475,79.2047442887,-9.62,-0.117456469153,-9.8405,-0.1836,4.5589,0.5829,-59.796,78.9664
SZ002750,2023-03-31,-1465.1738,390.9644,0.0301,1844.2623,-1.3727,0.2302,2990.0332,0.0359,-1.4,-54.6867,0.0488,68.8733474527,-1.41,-1.78138799098,-1.3727,-0.0235,1.2965,,-43.6803,69.4177
SZ002750,2023-06-30,-539.604728246256,412.4656,0.0605,1827.4112,30.778,0.4364,2975.2066,0.0729,-2.62,-44.1384,0.0985,69.7092212051,-2.78,-0.944326191754,-2.6496,-0.046,2.7188,0.221,-42.25,66.2057
SZ002750,2023-09-30,-703.153606181224,359.904,0.0994,1677.0186,-4.7428,0.7502,2716.2978,0.1197,-4.68,-30.8678,0.161,68.8421610608,-4.79,-0.674032903933,-4.7428,-0.0809,3.8054,,-45.5936,70.9518
SZ002750,2023-12-31,-26.418143067674,299.7752,0.1256,1776.9003,25.5238,1.2009,2866.242,0.1512,-12.96,-29.5554,0.2026,60.8859114073,-13.86,-0.453239414572,-13.3402,-0.2104,5.7329,0.4525,-97.2742,62.7954
SZ002750,2024-03-31,44.663983523259,304.1568,0.0415,1325.4786,-0.868,0.2959,2168.6747,0.049,-0.88,22.4303,0.0679,69.1230055931,-0.89,-0.180545192836,-0.868,-0.0139,1.7002,,-21.0934,52.9349
SZ002750,2024-06-30,73.228108931698,480.3843,0.0633,1717.5573,39.8858,0.3747,2843.6019,0.0733,-0.83,-9.663,0.1048,72.0726906919,-0.83,-0.788242813415,-1.1929,-0.0183,2.7721,0.2216,-18.5736,64.9327
SZ002750,2024-09-30,64.980554033049,637.9962,0.0758,2139.4612,-2.102,0.4232,3562.0053,0.0871,-1.84,-34.4088,0.1262,72.7590017596,-1.86,-0.702334073082,-2.102,-0.0314,3.9041,,-26.9434,69.1581
SZ002750,2024-12-31,41.580592655571,382.6124,0.1102,1955.459,36.7545,0.9409,3266.7877,0.1284,-8.44,-23.2542,0.1841,64.2526049932,-8.81,-0.514997924124,-8.1782,-0.1173,6.3691,0.3813,-70.662,56.5229
SZ002750,2025-03-31,9.170181326377,1012.3735,0.0104,4945.0549,-0.881,0.0889,8653.8462,0.0121,-0.87,-77.635,0.0182,64.504153497,-0.88,-2.177170980431,-0.881,-0.0122,0.7534,,-82.8684,119.4585
SZ002750,2025-06-30,-117.057196297646,528.169,0.0338,3045.6853,-1.6696,0.3408,5325.4438,0.0389,-1.97,-51.8528,0.0591,54.6704732282,-2.0,-1.119321907115,-1.6696,-0.0228,3.0002,,-48.1247,59.996
SZ002750,2025-12-31,23.738444979191,164.7145,0.1305,1583.8099,-5.9132,2.1856,2758.6207,0.1509,-6.92,8.2078,0.2273,29.5208181923,-7.15,-0.466255959648,-5.9132,-0.078,5.9176,,-43.413,60.8355
