instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920068,2021-06-30,,43.3068,0.175,0.0181,11.6565084742,1.62,43.3046,503.3557,21.2795,1.4861,1.4861,1.61,4.1566,9.2694,,0.1902,0.5095,1128.18284312329,0.3576,946.3722
BJ920068,2021-12-31,,67.8656,0.4246,0.0347,12.451403333,3.086,33.9309,418.6533,53.762,2.8337,2.8337,3.04,10.6098,7.2682,,0.4624,0.9129,920.584117156437,0.8599,778.5467
BJ920068,2022-06-30,,146.5126,0.2513,0.0446,21.577729224,3.838,24.4323,384.369,49.635,3.4412,3.4412,3.77,7.3673,15.2706,,0.2736,-0.2611,779.252602524098,0.4683,657.8947
BJ920068,2022-12-31,,245.6046,0.5624,0.1199,25.6855386941,10.081,43.6671,383.5091,36.9458,8.3085,8.3085,10.29,8.2442,18.3424,,0.5972,1.0274,737.186246796044,0.9387,602.8131
BJ920068,2023-06-30,,203.221,0.6645,0.1353,30.0905990263,10.83,74.6919,182.3154,184.4071,6.4655,6.4655,10.27,2.4099,16.2808,,0.5683,-1.0672,382.82542442395,0.9873,316.7341
BJ920068,2023-09-30,,265.742735108129,0.9343,0.222,27.9136461955,,57.6677,167.5354,181.29947534213,11.9747,11.9747,15.84,4.682,18.3567,,0.9013,-0.3773,368.002513665627,1.6116,299.5673
BJ920068,2023-12-31,,149.0695,1.3242,0.2985,25.5225059809,22.185,59.0522,122.6116,170.0504,15.2946,15.2946,19.97,6.0963,16.9173,,1.2847,0.022,346.249093026878,2.9361,280.2211
BJ920068,2024-03-31,,107.82365112961,0.2061,0.0824,34.0392033406,,102.728,152.0527,29.843578650644,4.0761,4.0761,5.29,0.8761,26.231,,0.1948,4.5672,569.267765493371,0.5919,462.0123
BJ920068,2024-06-30,,32.5499,0.4409,0.1794,35.7653973933,11.56,98.8088,133.8091,-16.5493,8.1971,8.1971,10.9,1.8217,25.8598,,0.4074,2.5897,537.176737198909,1.3452,441.8262
BJ920068,2024-09-30,,9.7059,0.637,0.2435,32.6314517879,15.34,99.793,124.919,-15.3916,11.4735,11.4735,14.23,2.7056,23.8019,,0.6111,2.3302,537.608330867389,2.1614,441.8262
BJ920068,2024-12-31,,-0.3572,0.8361,0.2975,30.3991737828,,96.8236,116.3166,-22.5927,14.3385,14.3385,16.8,3.7181,21.7769,,0.8352,1.7307,530.586371295778,3.095,431.0345
BJ920068,2025-03-31,,0.8115,0.3662,0.083,32.0541606862,4.61,,,4.1056,,,4.61,,25.401,,,1.2063,,,
BJ920068,2025-06-30,0.2595,-40.5387,0.3046,0.0954,21.8562205614,5.66,71.491,97.9272,-10.2876,13.9015,3.9194,4.81,2.5178,17.1399,,0.3134,1.5106,693.6416,1.8381,574.3459
BJ920068,2025-09-30,,-56.1772,0.3767,0.0955,18.9567852748,5.56,79.3627,125.4647,-25.5632,4.1577,4.1577,5.12,3.4021,14.0127,,0.4089,2.4711,822.739248824815,2.152,660.3081
BJ920068,2025-12-31,0.448,-21.5016,0.5242,0.2089,25.7064158331,11.41,84.5249,119.988,-21.2482,18.9177,8.5612,10.43,4.2591,21.7068,,0.5775,2.4328,803.5714,3.0003,623.3766
BJ920068,2026-03-31,0.0652,-101.7784,0.0763,-0.0013,7.0312154803,0.01,94.4981,143.5865,-45.8884,-0.0547,-0.0547,0.01,0.9524,-0.8348,,0.0875,0.215547459822,1380.3681,0.6268,1028.5714
