instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ301501,2021-12-31,69.3733,11.3001,1.7032,21.13,90.6208,,25.9396,1.1422,13.1359,17.4,315.1812,3.519,226.5566,27.4058,11.1601,3.9726,2.2101,162.8886,1.7708,27.2057059492
SZ301501,2022-06-30,,13.6394,0.9446,13.34,73.6859,0.8651,19.2336,0.5699,5.8846,12.63,315.8449,2.0419,,30.5883,6.7883,2.4428,1.1686,154.0305,1.7236,26.2454804173
SZ301501,2022-12-31,51.3808,15.2485,1.9269,,77.730736250594,2.1692,13.74,1.1244,12.63354276668,30.57,320.1708,,104.2743,28.495569821434,13.74,4.631372573642,,,1.7641,28.1195885079
SZ301501,2023-12-31,30.9486,15.5399,1.8633,29.9,76.9132,2.8948,24.8754,1.0252,9.1319,26.03,351.151,,33.4513,39.4222,14.0843,4.6806,221.3642,1.6263,0.9911,28.6267362064
SZ301501,2024-03-31,,13.5304,0.7653,5.39,,0.5969,,,,5.39,,,,,,,,,2.4113,26.9812985351
SZ301501,2024-06-30,,14.5162,0.7832,11.98,70.4666,1.3909,17.4506,0.4421,4.8291,11.3,407.1477,1.2942,,37.274,6.1025,2.5544,1.1179,161.0162,1.6747,27.2692221421
SZ301501,2024-09-30,9.705805389034,14.4212,1.1952,,,2.1837,9.0045,0.6759,,,399.4674,,1.361259575656,,9.0045,,,,1.4148,26.947907839
SZ301501,2024-12-31,11.8665,14.2276,1.5965,23.54,64.3294,2.9649,23.2309,0.8964,9.6973,21.01,401.6064,2.4245,2.4195,37.1237,11.4297,5.5962,2.3441,153.5771,1.6792,26.2815549736
SZ301501,2025-03-31,24.1803,19.9823,0.2608,7.53,57.5889,0.821,2.8908,0.1717,2.2754,4.04,524.1701,,83.395,39.5535,2.8908,1.5628,0.3645,246.9136,0.7103,24.9164796532
SZ301501,2025-06-30,18.8078,15.0361,0.5465,8.08,58.3109,0.8853,14.7269,0.3694,4.7824,6.26,487.2767,0.8775,23.0626,37.638,4.795,3.0869,0.8386,214.6435,1.1975,24.8405338793
SZ301501,2025-09-30,19.4853,14.0829,0.8513,10.79,58.9301,1.318,7.0421,0.5825,7.471,8.96,463.5193,,16.6827,36.1397,7.0421,4.5817,1.4076,191.8159,1.2646,24.3900366475
SZ301501,2025-12-31,15.7252,12.6078,1.121,12.27,62.1139,1.5727,19.4547,0.7626,10.4581,10.63,472.0692,1.7926,2.5502,34.4231,8.1496,5.7958,1.9126,188.2255,1.4598,24.0005742002
SZ301501,2026-03-31,7.5019,7.2057,0.2061,1.53,72.3764,0.2195,1.1594,0.1594,2.6535,1.52,564.6173,,-61.2346,33.9175,1.1594,1.2435,0.3825,235.2941,2.03,19.8501321086
