instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ000589,2021-03-31,42.9407,5.7481,0.3301,2.1,40.9314,0.1071,0.8145,0.1479,2.265,1.74,608.5193,,195.4928,39.7351,0.8145,2.1988,0.3214,280.0249,1.1764,19.4264590876
SZ000589,2021-06-30,11.9193,5.6509,0.6462,3.63,45.8786,0.2062,20.2063,0.2924,4.2539,3.35,615.5951,0.9201,-0.4568,42.3141,1.5963,3.9234,0.6533,275.5243,1.0121,17.7558710968
SZ000589,2021-09-30,9.4976,4.5793,1.0024,4.42,40.5899,0.2583,1.9686,0.4483,6.3923,4.22,602.2753,,-39.1702,42.2383,1.9686,6.6519,0.9895,272.8651,1.6725,15.960671438
SZ000589,2021-12-31,7.7922,5.0386,1.3562,6.46,45.3806,0.3867,21.4719,0.6018,8.6247,6.25,598.2054,1.7498,-67.5179,41.7406,2.8721,7.9329,1.3261,271.4727,0.7729,15.7294399329
SZ000589,2022-03-31,4.565,3.0012,0.3118,0.72,61.5721,0.0585,0.4174,0.1418,1.6944,0.94,634.6968,,-45.4056,53.1161,0.4174,1.4617,0.3079,292.3027,-0.1392,14.4665500072
SZ000589,2022-06-30,13.1583,4.0679,0.6571,2.09,60.8746,0.14,17.5291,0.2787,3.4663,2.64,645.8558,0.8133,-18.541,51.9286,1.039,2.9569,0.5657,318.1899,-1.3307,14.7701811254
SZ000589,2022-09-30,15.9011,4.1121,1.0081,4.12,55.3858,0.224,1.6081,0.4332,5.299,3.97,623.2687,,4.0764,50.953,1.6081,4.8749,0.8713,309.8818,-0.2497,15.510984767
SZ000589,2022-12-31,14.9958,5.1141,1.3588,6.89,56.5469,0.3761,19.9969,0.5894,7.2526,6.65,610.7906,1.6918,16.7181,49.6374,2.7384,6.3664,1.2123,296.9562,-0.2574,16.7207915784
SZ000589,2023-03-31,7.2367,4.7297,0.3091,1.44,67.3451,0.0823,0.5916,0.1259,1.4812,1.45,714.8531,,69.0023,60.7615,0.5916,1.3364,0.2507,358.9948,0.4998,17.6642610025
SZ000589,2023-06-30,12.4534,7.7166,0.6812,5.15,64.8812,0.2987,19.297,0.2736,2.9568,5.22,657.8947,0.8341,113.3166,60.8766,2.0521,2.7743,0.5479,328.5271,0.7806,20.8123422685
SZ000589,2023-09-30,12.5661,9.0254,1.0431,9.21,62.9943,0.5301,3.617,0.4224,4.506,9.03,639.2045,,147.0655,59.9201,3.617,4.2861,0.8346,323.5083,1.6467,21.9000144374
SZ000589,2023-12-31,13.7601,8.7439,1.4092,12.53,68.9378,0.6974,21.9546,0.5743,6.4819,11.75,626.8501,1.6621,94.5034,55.5393,4.7495,5.2221,1.1729,306.9315,2.3672,22.021044045
SZ000589,2024-03-31,22.1112,8.5615,0.3301,2.88,78.5477,0.1622,1.1691,0.1373,1.4443,2.74,655.4989,,121.0377,62.3139,1.1691,1.1458,0.29,310.3448,0.0746,20.1566415247
SZ000589,2024-06-30,16.5063,8.2919,0.6564,5.5,73.0371,0.2759,20.1504,0.2882,2.7226,4.98,624.5663,0.8151,25.1931,66.1133,2.3529,2.4645,0.6031,298.458,-0.434,19.6479020368
SZ000589,2024-09-30,11.4499,7.2043,0.9859,6.98,69.6612,0.3633,3.086,0.4359,4.1341,6.43,619.4081,,-11.0381,65.3105,3.086,3.8759,0.8999,300.0333,0.7711,18.5835956098
SZ000589,2024-12-31,11.346,5.8065,1.3368,7.38,71.8778,0.3991,22.6479,0.599,5.7209,7.0,601.0017,1.6863,-26.0594,62.9272,3.4446,5.0085,1.2534,287.2188,1.179,17.9395282556
SZ000589,2025-03-31,3.5951,2.6533,0.2848,0.75,78.6095,0.0431,0.3725,0.1403,1.1449,0.75,641.4825,,-67.895,78.6095,0.3725,1.1449,0.2934,306.7485,-1.2728,14.1852105696
SZ000589,2025-06-30,0.3617,4.8439,0.5884,2.81,75.3138,0.1618,21.9087,0.2891,2.2992,2.84,622.6219,0.8069,-41.371,78.2881,1.405,2.39,0.6146,292.8734,0.3461,15.8415303235
SZ000589,2025-09-30,1.4434,5.7006,0.8932,5.03,73.5154,0.2917,2.4788,0.4381,3.488,5.05,616.2976,,-19.7305,77.4083,2.4788,3.6727,0.9345,288.9246,0.9773,17.4044217497
SZ000589,2025-12-31,2.3874,5.6915,1.2186,6.72,73.196,0.4007,24.351,0.5981,4.7999,6.84,601.906,1.6195,0.3594,75.0016,3.3526,4.9183,1.2767,281.977,1.283,18.30681164
SZ000589,2026-03-31,6.3209,6.7627,0.2927,1.97,74.1656,0.1169,0.9546,0.1429,1.0517,1.96,629.8111,,170.9936,85.5757,0.9546,1.2135,0.31,290.3226,2.0655,19.8974261445
