instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002918,2021-03-31,105.6193,4.5793,0.2642,1.35,210.5263,0.1116,0.5166,0.1214,1.2185,1.34,741.3509,,15.2758,73.8613,0.5166,0.4275,0.1946,462.4872,-5.0335,29.9461863246
SZ002918,2021-06-30,72.3295,9.5791,0.8101,7.87,147.5652,0.7201,13.999,0.3522,2.9092,7.88,511.0733,1.4748,36.5041,61.8727,2.9766,1.2198,0.5627,319.8863,0.5692,32.8161722268
SZ002918,2021-09-30,47.6896,8.8358,1.2395,11.5,146.5639,1.0508,3.9012,0.5259,4.403,10.65,513.4056,,15.005,61.3218,3.9012,1.8422,0.8094,333.5804,-0.3037,31.7977085942
SZ002918,2021-12-31,43.6418,4.6409,1.7767,8.74,130.6051,0.7814,10.5645,0.7432,6.6849,8.2,484.3918,3.1522,-42.7556,53.8527,2.8894,2.7564,1.1536,312.0666,-0.259,29.1083091706
SZ002918,2022-03-31,6.7443,-7.7167,0.2524,-1.94,218.8184,-0.1961,-0.7379,0.0952,0.8736,-1.98,945.3782,,-279.8791,103.022,-0.7379,0.4113,0.1523,590.9389,-0.129885896095,19.1127990213
SZ002918,2022-06-30,-5.0602,-16.8745,0.764,-13.7,165.9139,-1.1781,4.7744,0.263,2.4285,-15.55,684.4106,0.9691,-267.2445,74.1198,-4.4793,1.0849,0.4251,423.4298,0.069129789154,21.1009571493
SZ002918,2022-09-30,-4.732,-7.5166,1.206,-10.38,154.7988,-0.8422,-3.3228,0.4299,3.9426,-11.41,628.053,,-181.0441,68.4827,-3.3228,1.7442,0.7044,383.3049,0.09912687357,23.3579761736
SZ002918,2022-12-31,-10.8486,-5.5676,1.5949,-10.88,147.8257,-0.8353,8.1633,0.5821,5.477,-11.73,618.4504,1.8914,-206.9541,65.7294,-3.4069,2.4353,0.9868,364.8156,0.096658088163,23.6450595514
SZ002918,2023-03-31,3.5514,1.0205,0.3105,0.21,186.3354,0.0271,0.1147,0.1102,1.0634,0.21,816.6969,,109.348300018991,84.6342,0.1147,0.483,0.2024,444.664,-14.4869,24.5125512211
SZ002918,2023-06-30,-0.4897,6.3405,0.8087,4.93,142.0455,0.4444,15.8155,0.2926,2.7377,4.9,615.1743,0.8293,133.755253143127,65.7486,1.8993,1.2672,0.5395,333.6423,0.912,27.9231157321
SZ002918,2023-09-30,-3.1709,8.2337,1.2306,9.81,141.8514,0.9014,3.8083,0.4544,4.3751,9.46,594.1901,,190.34773924067,61.7129,3.8083,1.9034,0.8381,322.1573,1.2724,29.5900617906
SZ002918,2023-12-31,-4.9416,5.362,1.6155,7.95,143.8044,0.7647,18.8112,0.5959,6.3934,7.7,604.1282,1.7225,169.93379740791,56.3081,3.2748,2.5034,1.0945,328.9173,2.9421,29.5120917121
SZ002918,2024-03-31,-25.7242,0.9232,0.2157,0.28,221.4022,0.0182,0.0794,0.0852,0.932,0.28,1056.338,,-32.8066,96.5665,0.0794,0.4065,0.1584,568.1818,3.69,26.5083401449
SZ002918,2024-06-30,-19.7825,3.4817,0.6143,2.36,144.1846,0.1958,19.1917,0.2477,2.5312,2.36,726.6855,0.718,-55.9507,71.1125,0.8875,1.2484,0.4664,385.9348,4.6224,26.8296275148
SZ002918,2024-09-30,-21.4059,3.9851,0.9424,4.02,140.3181,0.3429,1.5989,0.3842,4.0957,4.04,702.759,,-61.9608,65.9228,1.5989,1.9242,0.7269,371.4404,3.6203,27.5860400962
SZ002918,2024-12-31,-21.7868,2.811,1.2442,3.64,134.3885,0.3135,25.2339,0.5321,6.1426,3.75,676.5646,1.4505,-58.9973,58.6071,1.6883,2.6788,1.0705,336.2915,6.196,27.3188657711
SZ002918,2025-03-31,-16.1189,-8.4653,0.1892,-1.79,160.1994,-0.1399,-0.7702,0.09,1.0402,-1.81,1000.0,,-869.1436,86.5218,-0.7702,0.5618,0.203,443.3498,-0.165558762408,21.5385665867
SZ002918,2025-06-30,-17.9645,0.0832,0.5304,-0.17,115.5327,0.0038,27.1889,0.255,2.9325,-0.17,705.8824,0.6469,-98.0399,61.3811,0.0218,1.558,0.5786,311.0957,57.3703,24.9574556665
SZ002918,2025-09-30,-16.6608,3.1646,0.814,2.41,117.9039,0.2305,1.2734,0.3941,4.9811,2.42,685.1053,,-33.8195,54.2049,1.2734,2.29,0.8816,306.2613,3.8788,27.1197095732
SZ002918,2025-12-31,-15.28,1.7,1.0768,1.56,116.0392,0.1631,32.6242,0.541,8.1121,1.59,665.4344,1.3581,-48.7641,44.3782,0.9816,3.1024,1.2607,285.5556,8.7885,27.253756104
SZ002918,2026-03-31,-7.6173,-3.2365,0.1751,-0.55,154.5595,-0.0502,-0.3003,0.093,1.8045,-0.55,967.7419,,69.42654125765,49.8753,-0.3003,0.5823,0.2215,406.3205,-0.030411198917,24.7945760185
