instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002435,2021-03-31,24.2382,139.4052,0.1414,296.15,1.1665,0.6456,636.4922,0.1993,1.69,2.1144,0.3039,57.0516682957,1.67,-3.33,1.1665,0.0713,2.3778,,8.4218,37.8501
SZ002435,2021-06-30,-6.4631,124.2665,0.2926,291.9708,12.6703,1.4485,615.1743,0.4188,2.91,9.3385,0.6165,51.5778994868,2.89,-0.8134,1.9449,0.1225,5.675,2.3412,6.8878,31.7181
SZ002435,2021-09-30,16.6714,110.2131,0.4538,280.1993,4.1428,2.4498,594.9758,0.6329,5.99,7.1069,0.9636,46.9634019634,5.84,-0.7667,4.1428,0.2557,8.1932,,9.3669,32.9542
SZ002435,2021-12-31,-255.5616,109.3261,0.6064,303.8231,7.5785,3.2929,593.6675,0.8908,-8.72,3.0475,1.1849,44.1145651605,-9.18,0.067351341974,-5.8001,-0.3364,11.7167,4.3965,-9.5163,30.7254
SZ002435,2022-03-31,-35.2269,138.6322,0.1255,402.5045,0.7866,0.6492,717.1315,0.1953,1.37,-13.4385,0.2236,38.3091004977,1.36,3.1762,0.7866,0.0462,2.7015,,6.302,33.3148
SZ002435,2022-06-30,-45.8881,122.8334,0.2477,407.0556,15.1324,1.4654,726.6855,0.387,2.0,-18.1683,0.4422,33.5875037312,1.98,2.6573,1.114,0.0663,4.9929,1.76,4.5546,36.0512
SZ002435,2022-09-30,-69.2183,116.4697,0.3803,397.351,1.3331,2.3182,709.9658,0.5908,2.36,-18.4722,0.6795,33.2388658015,2.33,3.5613,1.3331,0.0787,7.7709,,3.5366,34.745
SZ002435,2022-12-31,115.785108404442,115.7296,0.4772,400.2223,15.0193,3.1107,754.4007,0.7496,1.44,-20.6017,0.8995,33.4213228619,1.43,12.6547,0.5607,0.0334,10.8853,3.3764,1.1913,33.0721
SZ002435,2023-03-31,3.4957,103.9621,0.1154,403.0452,0.7605,0.8657,779.896,0.1882,1.33,-3.5199,0.2233,40.3788588043,1.32,0.0794,0.7605,0.0478,2.8728,,6.7602,31.3283
SZ002435,2023-06-30,-21.8043,98.366,0.226,420.5607,14.5963,1.8299,796.4602,0.3764,1.66,-2.8009,0.428,35.8355771869,1.62,4.4356,0.7906,0.0518,6.0684,1.7423,3.6642,29.6619
SZ002435,2023-09-30,-50.5237,99.5465,0.3292,432.1383,0.6008,2.7123,820.1701,0.546,1.48,-7.9485,0.6248,33.8393688721,1.47,5.2589,0.6008,0.0389,8.9149,,1.9009,30.2864
SZ002435,2023-12-31,-2054.7672,99.3049,0.4025,499.3065,4.0449,3.6252,894.4099,0.7693,-15.03,-6.6709,0.721,33.3559195584,-20.55,0.104624642703,-9.269,-0.6537,11.9121,3.3328,-24.9519,30.2214
SZ002435,2024-03-31,-127.4037,104.1305,0.0764,709.2199,-0.1889,0.8643,1178.0105,0.1756,0.25,-24.4207,0.1269,26.333325589,-0.27,-0.06152728859,-0.1889,-0.0131,2.4537,,-2.4511,36.6793
SZ002435,2024-06-30,-199.8574,101.8503,0.1418,805.3691,-0.7408,1.7673,1269.3935,0.3292,-1.43,-29.649,0.2235,24.3000898122,-1.44,0.220061850231,-0.7408,-0.0518,4.3592,,-5.201,41.292
