instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688433,2021-09-30,,,,,1.4672,,,,17.1471,,,1.0632,,,,,,54.6934707554,,
SH688433,2021-12-31,269.0382,0.4735,186.6041,53.7498,0.9545,15.708,26.91,0.6083,35.1429,12.7958,,0.6648,760.2957,1.3381,89.2879,591.8133,17.87,56.7448147362,4.9631,4.0319
SH688433,2022-03-31,,,,,-0.3381,,,,23.878,,,0.2368,,,,,,57.8227827448,,
SH688433,2022-06-30,332.7787,0.1872,,,0.1219,5.4366,4.68,0.2693,17.9436,3.2746,0.0848,0.2611,961.5385,0.5409,122.5741,668.3996,4.56,53.3497600098,1.5164,1.4685
SH688433,2022-09-30,397.054969404993,0.2721,73.0368,48.4694,1.505,4.9843,,,19.9844,4.9843,0.1473,0.3994,992.2822,0.680006600609,118.55709580871,,7.64,53.7905603207,,2.277383720968
SH688433,2022-12-31,329.039710980913,0.4441,-15.5158,36.6745,0.9884,8.7111,,,21.7233,8.7111,0.2661,0.642,810.6282,1.094092864739,99.924465327774,,12.96,53.3174276299,,3.602721303728
SH688433,2023-03-31,525.7009,,10.1481,29.4691,-2.0193,1.7963,2.64,12.8083,20.3146,1.7963,0.0549,0.1297,1018.06570370206,0.1712,141.0437,7.0267,2.6,56.9709964449,,0.6381
SH688433,2023-06-30,453.1722,0.1452,34.4395,36.7045,-1.6095,3.2147,3.76,13.2902,17.6463,1.9504,0.1026,0.1852,1239.6694,0.3972,124.2493,13.5438,2.31,53.9806112468,,1.4487
SH688433,2023-09-30,485.6115,,32.6618,35.1509,-1.1217,3.2753,5.3,20.2934,19.6164,3.2753,0.1758,0.2819,1222.94672971537,0.556,132.2104,13.3048,3.9,53.2135012478,,2.0422
SH688433,2023-12-31,340.2325,0.3503,32.2425,32.7371,-0.1227,7.0226,8.64,33.0577,21.6423,5.6501,0.3167,0.4499,1027.6906,1.0581,133.7942,10.89,6.8,50.7161811586,,2.6907
SH688433,2024-03-31,425.5319,0.0541,28.4405,23.491,-2.0841,1.1531,1.35,0.0697,21.1288,1.1531,0.0635,0.064,1663.586,0.2115,172.4138,1291.2482,1.34,53.3877301148,,0.522
SH688433,2024-06-30,442.0432,0.0978,-22.5981,-5.7497,-1.2502,2.9852,1.69,0.1276,14.4918,1.4181,0.0794,0.1183,1840.4908,0.4072,203.5508,1410.6583,1.72,48.8431240694,1.1928,0.8843
SH688433,2024-09-30,466.2407,0.1478,-39.855,-7.0907,-1.2211,1.8662,2.27,0.1967,12.6987,1.8662,0.1058,0.1792,1826.793,0.5791,212.6989,1372.6487,2.28,47.1139869105,,1.2694
SH688433,2024-12-31,443.9512,0.2039,-48.76,-18.8227,0.4938,4.3602,3.47,0.2793,13.6609,2.684,0.1623,0.2541,1765.5714,0.8109,183.0943,1288.9366,3.46,47.450705859,1.0903,1.9662
SH688433,2025-03-31,406.5041,0.0509,-94.634,1.3221,-31.8688,0.0576,0.07,0.0777,1.119,0.0576,0.0034,0.0646,1768.1729,0.2214,202.3381,1158.3012,0.07,41.4422042375,,0.4448
SH688433,2025-06-30,487.9371,0.0957,-86.2969,5.4298,-5.3094,2.4045,0.23,0.1451,1.8836,0.1805,0.0109,0.1228,1880.8777,0.3689,212.8163,1240.5238,0.23,43.2257400721,0.32,0.8458
SH688433,2025-09-30,458.6377,0.1564,-66.7615,15.4338,-1.574,0.5626,0.74,0.2353,3.6565,0.5626,0.0352,0.203,1726.3427,0.5887,205.6829,1147.4713,0.74,41.5044621203,,1.3127
SH688433,2025-12-31,355.0646,0.2707,2.676,45.4298,1.1234,4.9485,3.44,0.4164,9.6448,2.48,0.1666,0.3566,1329.8855,1.0139,161.8123,864.5533,3.34,43.4762948193,0.9551,2.2248
SH688433,2026-03-31,614.3345,0.046,-365.4516,2.8413,-0.421029617064,-0.1312,-0.18,0.0735,-2.8883,-0.1312,-0.009,0.0614,1956.5217,0.1465,259.5156,1224.4898,-0.17,44.7601592292,,0.3468
