instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920247,2023-03-31,0.8678,67.7769,26.3659557809,478.2147,11.7414,0.2211,0.1882,2.1611,65.8858,2.62,407.0556,0.2233,103.7105,0.1129,0.3506,,2.1611,1.366,13.5869,2.59
BJ920247,2023-06-30,1.7454,110.3301,28.5574897015,447.205,12.4064,0.4872,0.4025,22.7636,69.5169,5.88,369.4581,0.4741,103.1282,0.2525,-0.3117,3.3045,4.9328,2.5893,16.9036,5.83
BJ920247,2023-09-30,2.4416,28.676,30.484690407,459.1837,14.1285,0.7138,0.588,7.8142,74.923,10.12,378.2572,0.7135,110.5832,0.4429,-0.525,,7.8142,3.6037,16.2502,9.79
BJ920247,2023-12-31,3.3165,21.5496,31.0667475209,442.8044,12.941,1.0125,0.813,27.1928,71.7031,12.6,355.5556,0.9653,108.5482,0.5559,-0.2309,7.0595,9.9761,5.0207,19.3544,12.0
BJ920247,2024-03-31,0.6415,0.6606,31.7291829801,561.4473,11.7619,0.2116,0.1603,1.7524,93.75,2.42,425.3308,0.2054,140.2962,0.1137,0.521,,1.7524,0.96,0.4855,2.4
BJ920247,2024-06-30,1.4635,-12.7329,30.304462319,519.0311,10.7797,0.4736,0.3468,19.767,87.2009,4.71,380.0676,0.4382,122.9928,0.1695,0.5779,2.8957,3.545,2.0642,0.4364,4.73
BJ920247,2024-09-30,2.2217,-24.2204,30.6486258345,503.1681,10.7629,0.746,0.5366,5.5468,89.9161,7.21,361.9303,0.6603,121.5286,0.2582,0.5489,,5.5468,3.0028,-0.5232,7.08
BJ920247,2024-12-31,2.7065,-25.0295,31.0847839152,479.8081,9.464,1.0558,0.7503,24.0454,87.5572,8.79,340.9737,0.9193,133.0131,0.3206,0.4555,5.3476,6.7592,4.1116,2.5138,8.53
BJ920247,2025-03-31,0.5632,-9.8085,28.7104817071,565.682,9.9637,0.2398,0.1591,1.515,94.1817,2.06,375.3128,0.2065,159.8011,0.0789,0.6104,,1.515,0.9556,6.4688,2.04
BJ920247,2025-06-30,1.1291,-17.0462,29.5934643003,526.6238,8.3969,0.5214,0.3418,19.9991,91.1808,3.65,345.2244,0.4416,159.419,0.1082,-0.8677,2.0698,2.7807,1.9741,6.4929,3.7
BJ920247,2025-09-30,1.7685,-18.8372,30.2235790208,520.7329,8.166,0.8103,0.5185,4.0642,91.965,5.45,333.2099,0.6668,152.6718,0.1612,-0.3179,,4.0642,2.9359,6.9731,5.42
BJ920247,2025-12-31,2.4316,13.8883,31.8062405613,491.1993,10.0866,1.1663,0.7329,25.095,85.4174,9.34,308.6684,0.921,148.0507,0.2809,0.316,3.6171,7.11,4.2146,6.8585,9.06
BJ920247,2026-03-31,0.5856,32.2917,32.3600773559,526.0082,11.2144,0.289,0.1711,1.818,80.2711,2.44,311.4187,0.2259,153.6885,0.0803,3.0104,,1.818,1.1212,17.5379,2.41
