instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600209,2021-03-31,-45.552226990084,5.8277,0.0337,550.1222,-2.0949,15.4434,2670.6231,0.0396,-2.43,184.7592,0.1636,5.1844785541,-2.46,-0.872197612483,-2.0949,-0.022,0.5247,,-61.2817,171.5266
SH600209,2021-06-30,-30.687842201967,5.3846,0.0745,485.6989,88.1744,33.4287,2416.1074,0.0903,-4.57,203.7772,0.3706,12.3009502435,-4.68,-0.634881483401,-3.687,-0.0404,1.235,0.2903,-49.8574,145.749
SH600209,2021-09-30,-43.497599449931,5.0666,0.134,445.3241,-4.9644,53.2901,2014.9254,0.1672,-6.37,221.7231,0.6063,18.2864488417,-6.58,-0.516593591017,-4.9644,-0.0566,1.685,,-38.0637,160.2374
SH600209,2021-12-31,31.821326202732,5.0766,0.1421,685.0618,71.2383,70.914,2533.4272,0.1961,-14.06,33.8338,0.5255,10.4723469938,-15.54,0.244800174299,-9.802,-0.1231,2.7322,0.6108,-74.2425,131.762
SH600209,2022-03-31,-50.106282137138,5.1358,0.0151,1918.9765,-2.544,17.5239,5960.2649,0.0253,-4.36,-46.6582,0.0469,-76.5030973108,-4.46,5.000628345228,-2.544,-0.0326,0.3952,,-170.2946,227.7328
SH600209,2022-06-30,-36.420892947459,5.5705,0.0272,1908.8017,-4.7709,32.3128,6617.6471,0.0445,-7.48,-59.0859,0.0943,-83.7136202886,-7.77,1.816732430844,-4.7709,-0.0565,0.672,,-170.3817,267.8571
SH600209,2022-09-30,-25.346601217158,6.8661,0.0472,1421.0526,-6.8768,39.3234,5720.339,0.0735,-9.59,-63.5331,0.19,-35.7544179565,-10.07,-1.533886519553,-6.8768,-0.0715,1.0887,,-131.8896,248.0022
SH600209,2022-12-31,39.938632497298,4.2349,0.1246,724.6377,93.07,85.0075,2889.2456,0.1935,-9.79,-14.1209,0.4968,8.5340523673,-10.29,-0.640405086472,-7.2427,-0.0746,2.8748,0.5968,-52.3957,125.2261
SH600209,2023-06-30,10.489808936519,2.2188,0.0802,356.7182,-5.333,81.1249,2244.389,0.1186,-7.38,140.8342,0.5046,-13.1796529671,-7.66,-0.187057552457,-5.333,-0.0512,2.3953,,-64.1186,75.1472
SH600209,2023-12-31,-557.50419935508,3.3355,0.1174,523.408,-105.3259,107.9313,3066.4395,0.188,-102.3,-38.9408,0.6878,-23.8925803316,-209.76,-0.325208264336,-105.3259,-0.4753,3.8166,,-546.648,94.3248
SH600209,2024-06-30,44.666490906649,20.9368,,6498.1949,-6.5009,8.5973,52511.1870554932,0.0071,-13.0,-98.1205,0.0277,-402.4371433782,-13.9,-17.936916714994,-6.5009,-0.0276,0.2232,,-1838.0854,806.4516
SH600209,2024-12-31,84.071605166762,19.8511,,2180.4967,-19.4661,18.135,20195.3770540012,0.0397,-40.12,-91.3977,0.1651,-112.4427682796,-50.18,-4.051640240622,-19.4661,-0.0755,1.1719,,-1009.5672,307.1934
SH600209,2025-06-30,-16.175482476616,2322.5806,,300000.0,-8.6145,0.0775,5725892.37078283,0.0001,-23.83,-99.2041,0.0006,-466.5262254434,-27.05,-1086.1927598703,-8.6145,-0.032,0.0022,,-268279.7807,81818.1818
SH600209,2025-12-31,21.154917949514,3600000.0,,600000.0,-16.6741,0.0001,11021235.3182221,0.0001,-49.32,-99.8373,0.0006,99.5543947351,-65.46,-1113.93556323195,-16.6741,-0.0595,0.0032,,-489337.8896,112500.0
