instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH601512,2021-03-31,0.053,-6.4634,0.0905,0.5037,74.3511476114,5.77,59.992,2261.3065,2.0269,2.8126,2.8126,5.61,1.5002,54.2063,,0.0947,0.4441,1698.1132,0.0398,950.3696
SH601512,2021-06-30,0.0778,17.8184,0.1346,0.7375,66.2006250968,8.1,62.9943,2390.4382,13.8492,8.6378,4.0486,7.92,2.8574,53.5842,1.3883,0.1393,0.8104,2313.6247,0.0753,1292.1752
SH601512,2021-09-30,0.0971,13.819,0.1687,0.9211,61.0962236022,9.76,79.0421,2518.6567,3.9211,4.9656,4.9656,9.46,3.4159,53.0891,,0.1767,0.4191,2780.6385,0.1072,1528.0136
SH601512,2021-12-31,0.142,23.3203,0.2498,1.3318,59.8709701318,13.11,105.671,2220.8513,14.7366,11.2598,6.7828,12.5,3.4068,50.9597,2.6465,0.2598,0.1872,2535.2113,0.1621,1385.6813
SH601512,2022-03-31,0.0495,3.7709,0.0889,0.5227,68.0014964009,4.78,101.9368,2013.4228,7.0411,2.5394,2.5394,4.67,0.8829,52.5503,,0.0913,-0.0443,1818.1818,0.0447,985.7612
SH601512,2022-06-30,0.0802,-0.7541,0.1454,0.732,59.8511192929,6.69,126.832,1975.8507,17.441,7.9833,3.5442,6.71,1.4192,45.2825,1.6213,0.1489,0.3992,2244.389,0.0911,1208.865
SH601512,2022-09-30,0.101,-1.3422,0.1837,0.9088,58.3920699715,8.24,136.0887,2280.4054,18.2932,4.3234,4.3234,8.1,1.984,44.2769,,0.1882,0.4594,2673.2673,0.1184,1434.644
SH601512,2022-12-31,0.1532,9.3672,0.2758,1.4565,57.5550844709,12.61,143.77,1938.6107,21.052,11.1465,6.7269,12.06,2.504,46.0407,3.2044,0.2837,0.533,2349.8695,0.1857,1268.9461
SH601512,2023-03-31,0.0285,-40.7211,0.0509,0.3098,67.0245348343,3.08,248.2074,3260.8696,-37.5934,1.4152,1.4152,3.03,0.3626,49.9166,,0.0527,-0.3805,3157.8947,0.0276,1707.7799
SH601512,2023-06-30,0.0572,-17.4751,0.1048,0.6041,52.5406362156,5.65,239.521,2208.589,-21.1537,5.9543,2.637,5.66,0.7515,47.3951,1.3815,0.1048,0.3753,3146.8531,0.0815,1717.5573
SH601512,2023-09-30,0.0784,-10.7407,0.1419,0.8112,48.9593900662,7.53,233.7662,2248.1266,-15.1017,3.5612,3.5612,7.42,1.155,46.5513,,0.1464,1.1614,3443.8776,0.1201,1844.2623
SH601512,2023-12-31,0.1084,-29.9205,0.1969,1.0207,50.7756191565,9.91,230.7544,2259.887,-22.8873,7.7929,4.3669,9.58,1.5601,41.8415,2.1671,0.2042,1.1522,3321.0332,0.1593,1762.9775
SH601512,2024-03-31,0.0295,5.9667,0.0535,0.3283,71.381175955,3.26,204.3597,3543.3071,11.1007,1.4014,1.4014,3.21,0.4404,47.6099,,0.057,-0.2879,3050.8475,0.0254,1578.9474
SH601512,2024-06-30,0.0429,-31.1942,0.0788,0.4156,61.9585187121,3.89,251.3264,3474.9035,-20.8846,5.3532,1.7571,3.91,0.7162,41.219,0.6926,0.0861,0.8946,4195.8042,0.0518,2090.5923
SH601512,2024-09-30,0.0566,-36.5171,0.1032,0.515,56.1108047677,4.68,288.4307,3452.6854,-23.9787,2.2006,2.2006,4.64,0.9361,38.8734,,0.1144,0.8266,4770.318,0.0782,2360.1399
SH601512,2024-12-31,0.0763,-59.2188,0.1402,0.4163,50.4006086561,4.46,282.6189,3020.1342,-26.5681,5.5352,1.7644,4.41,1.2738,23.2372,1.183,0.1532,1.7768,4718.2176,0.1192,2349.8695
SH601512,2025-03-31,0.0242,-38.8699,0.0443,0.2007,42.6479506291,1.78,226.7003,1956.5217,-16.9894,0.843,0.843,1.76,0.397,35.0606,,0.0502,0.5017,3719.0083,0.046,1792.8287
SH601512,2025-06-30,0.0592,10.1935,0.1081,0.458,44.4642328949,4.02,193.7776,1626.0163,39.192,5.8798,1.924,3.99,0.9289,32.6317,0.8182,0.1236,1.0922,3040.5405,0.1107,1456.3107
SH601512,2025-09-30,0.0733,28.8763,0.1327,0.6637,43.5916426303,5.62,230.9469,1948.0519,30.9822,2.7948,2.7948,5.5,1.1691,38.2484,,0.1548,0.916,3683.4925,0.1386,1744.186
SH601512,2025-12-31,0.0895,95.1128,0.163,0.8122,44.238941548,7.11,245.4992,2145.4112,19.7118,7.4428,3.3366,6.9,1.4664,37.8732,1.2066,0.1881,1.1556,4022.3464,0.1678,1913.8756
SH601512,2026-03-31,0.0141,-44.7152,0.0253,0.111,43.7437853076,0.77,415.7044,3296.7033,-39.963,0.4572,0.4572,0.77,0.2165,32.2854,,0.03,0.1042,6382.9787,0.0273,3000.0
