instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603162,2021-12-31,10.0524,,683.7618,135.4163,1.3349,24.159,49.16,4.4881,32.3769,24.159,2.3242,1.6089,416.239418738076,35.8122,16.4669,80.2121,39.03,41.6957099685,,21.862
SH603162,2022-03-31,,,,,0.8901,,,,33.9625,,0.581,0.5745,,,,,,42.1717068557,,
SH603162,2022-06-30,14.7683,,,,1.216,12.6756,19.96,1.6259,31.6111,12.6756,1.313,0.6262,432.901632569972,12.1883,17.4523,110.7079,17.96,39.7287764502,,10.3138
SH603162,2022-09-30,,,,,1.081,,,,33.222,,2.3028,2.3278,,,,,,40.3993594861,,
SH603162,2022-12-31,8.4178,0.8637,29.7568,28.0224,1.1899,37.957,40.19,2.827,32.8156,25.8633,3.0158,1.2135,416.8114,42.7665,14.1206,127.3435,32.81,39.7595762028,,25.4946
SH603162,2023-03-31,7.0014,0.1008,-40.6571,-12.284,0.3245,1.9035,2.63,0.2107,22.9768,1.9035,0.186,0.1194,892.8571,12.8546,19.118,427.1476,2.16,24.4713698457,,4.7076
SH603162,2023-06-30,6.2912,0.2224,-54.2673,-20.3598,0.9347,12.134,4.7,0.4842,18.1524,3.3199,0.2188,0.2614,809.3525,28.6115,15.6964,371.7472,3.73,22.327488232,0.6745,11.4676
SH603162,2023-09-30,7.2826,0.3444,-70.4671,-26.3592,1.1811,3.7826,4.94,0.9167,13.3234,3.7826,0.2466,0.4009,783.9721,37.0749,15.4384,294.5347,4.18,16.818050364,,17.4889
SH603162,2023-12-31,16.7238,0.4785,-72.4399,-16.6512,1.082,15.8425,5.81,1.359,10.8508,4.0827,0.301,0.6002,752.3511,21.5262,18.3928,264.9007,5.09,14.6140027842,1.1197,19.5729
SH603162,2024-03-31,11.0948,0.176,17.1747,138.7783,0.4641,1.9851,2.44,0.5294,11.2753,1.9851,0.1463,0.2169,511.3636,8.1119,15.316,170.0038,2.42,13.2268146824,,5.8762
SH603162,2024-06-30,8.3544,0.35,81.2131,129.0274,1.5792,16.165,6.49,1.1173,14.3627,4.7443,0.2663,0.4518,514.2857,21.5456,16.2687,161.1027,6.32,15.3861453908,0.6908,11.0642
SH603162,2024-09-30,10.3493,0.5151,171.1179,127.6429,1.8746,7.4461,10.81,1.8895,15.8678,7.4461,0.4487,0.6805,524.1701,26.0886,13.3108,142.8949,10.35,18.0256924106,,20.2843
SH603162,2024-12-31,12.6115,0.7056,196.7004,114.5472,1.8492,21.502,14.15,2.6284,15.0057,9.4046,0.5988,0.9435,510.2041,28.5454,16.3788,136.9655,13.33,18.1582349323,1.2238,21.9796
SH603162,2025-03-31,14.3214,0.1357,-24.794,1.0339,2.7947,1.1195,1.63,0.6256,8.3929,1.1195,0.0738,0.1941,663.2277,6.2843,23.9394,143.8619,1.62,13.2638331239,,3.7595
SH603162,2025-06-30,11.6453,0.2983,-64.1425,6.7366,4.5061,15.9868,2.1,1.4886,4.8251,1.3942,0.0939,0.4345,603.4194,15.4569,20.5912,120.919,2.08,10.5852601107,0.4405,8.7416
SH603162,2025-09-30,10.8039,0.4775,-38.4661,16.3191,3.1331,3.7335,5.99,2.3068,8.3942,3.7335,0.2728,0.7124,565.445,24.991,20.1985,117.0453,5.84,13.8518012747,,13.3673
SH603162,2025-12-31,14.4781,0.7035,-15.3045,21.4342,2.8196,24.3364,10.79,3.2199,10.4659,6.8444,0.501,1.0284,511.7271,24.8652,18.0124,111.8047,10.28,16.2905152705,1.0265,19.9862
SH603162,2026-03-31,16.208,0.1946,211.0613,66.6895,1.7966,3.0006,4.59,0.8608,15.6621,3.0006,0.2267,0.2932,462.4872,5.5528,16.8577,104.5539,4.53,19.8681715456,,5.3388
