instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920926,2023-03-31,2.3001,2.501794096582,18.0280691648,238.829105300193,6.5489,0.4638,,2.4629,98.6085,4.32,194.0492,0.6596,39.1287,0.169,2.5284,,2.4629,0.9127,-26.812959636593,4.23
BJ920926,2023-06-30,5.9317,29.9949,18.5966012643,213.2701,8.6947,1.0415,0.844,46.3505,91.301,12.47,172.8277,1.4341,30.3454,0.5092,1.0926,,7.2317,1.9715,-12.6209,11.74
BJ920926,2023-09-30,8.5047,2.1348,19.7088678147,262.002193545276,8.6233,1.2096,,7.1794,88.6612,17.32,223.2143,1.5168,31.7472,0.5977,1.2933,,7.1794,3.0453,-6.3855,9.62
BJ920926,2023-12-31,11.7185,5.927,20.0809407542,240.6256,8.7269,1.7604,1.4961,36.7315,80.3679,20.79,204.499,2.2761,30.7207,0.8744,1.592,,10.576,4.4794,-5.4678,14.89
BJ920926,2024-03-31,2.3792,32.0751,18.4352144243,316.1222,7.1354,0.3276,0.2847,2.0376,74.3126,2.85,274.7253,0.3901,37.8278,0.1674,2.4433,,2.0376,1.2111,21.2194,2.81
BJ920926,2024-06-30,5.1462,-11.4924,18.3478125283,298.9537,6.7995,0.6963,0.6021,31.2616,75.3674,5.66,258.5093,0.8272,34.9773,0.2331,1.0462,6.756,4.1006,2.3883,13.1763,5.7
BJ920926,2024-09-30,8.9347,-14.4429,18.0376375731,280.5486,6.3946,1.1201,0.9624,6.1227,66.4288,8.62,241.0499,1.3093,30.2193,0.3527,1.7301,,6.1227,4.0645,15.3765,8.37
BJ920926,2024-12-31,14.4654,-5.3265,17.6017638853,271.9444,7.1986,1.5496,1.3238,34.715,72.7449,13.62,232.318,1.838,24.887,0.5709,1.1787,14.7189,9.0914,4.9488,14.7717,12.96
BJ920926,2025-03-31,2.9071,0.7308,17.4017593031,334.6969,6.9341,0.3266,0.2689,1.8774,79.3651,2.64,275.5664,0.364,30.9587,0.1163,0.6402,,1.8774,1.134,3.6557,2.61
BJ920926,2025-06-30,6.5801,4.4393,17.7348641369,305.8624,6.7827,0.7246,0.5885,31.2909,72.4638,5.5,248.4129,0.8021,27.3552,0.1667,1.4813,6.1093,4.1135,2.484,4.6986,5.76
BJ920926,2025-09-30,8.7041,-6.4325,17.3478967955,305.3953,6.0062,1.1104,0.8841,5.3657,70.3363,7.6,243.1556,1.2153,31.0199,0.226,1.5366,,5.3657,3.8387,-0.3815,7.69
BJ920926,2025-12-31,16.0014,-23.2277,16.9312651082,293.3029,5.6168,1.5762,1.2274,33.612,74.3525,10.2,228.3974,1.7117,22.498,0.3002,1.3819,11.5052,6.8101,4.8418,-1.6074,10.07
BJ920926,2026-03-31,2.6133,-97.6127,13.0240204749,382.6531,0.1893,0.33,0.2352,0.046,80.9862,0.16,272.7273,0.3203,34.4392,0.0019,30.4865,,0.046,1.1113,-12.5389,0.16
