instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688150,2021-03-31,,,,,0.4004,,,,38.0279,,0.5705,0.2186,,,,,,60.4840202605,,
SH688150,2021-06-30,145.8907,0.1907,,,1.2334,11.3225,7.54,0.4509,33.5095,6.066,0.1509,0.225,943.8909,1.2338,120.3289,399.2016,7.25,63.1609102922,0.6314,1.4959
SH688150,2021-09-30,,0.2485,70.0164,21.7784,1.3031,6.4266,,,27.8741,6.4266,0.1679,0.2995,1086.5191,,,,8.0,60.07932857,,
SH688150,2021-12-31,134.9376,0.3659,55.1111,22.5855,1.5384,16.3171,14.5,0.8614,32.4461,10.601,0.3016,0.4468,983.8754,2.6679,123.351,417.9243,13.48,64.6033661756,1.1572,2.9185
SH688150,2022-03-31,158.3949,0.0507,11.3132,-2.2264,2.8965,1.6924,3.91,0.0856,43.294,1.6924,0.0801,0.0606,1775.1479,0.5682,116.777,1051.4019,1.96,62.6927709489,,0.7707
SH688150,2022-06-30,156.7808,0.1031,4.2276,-7.3886,2.2246,6.7909,4.59,0.1767,37.7126,2.9972,0.1416,0.1237,1745.8778,1.1481,127.7411,1018.6757,3.49,62.1181455424,0.4762,1.4091
SH688150,2022-09-30,171.4395,0.1522,49.3536,2.183,1.6896,4.7843,6.59,0.2626,40.7416,4.7843,0.2257,0.1798,1773.9816,1.5749,130.2146,1028.1797,5.44,62.3506522039,,2.0735
SH688150,2022-12-31,182.3431,0.1908,-3.4378,-16.7399,1.7112,10.0224,7.28,0.334,37.6299,5.5266,0.2621,0.2247,1886.7925,1.9743,127.8409,1077.8443,6.26,58.988082691,0.8835,2.816
SH688150,2023-03-31,337.0787,0.037,-27.0335,-5.3934,0.6606,1.2367,1.39,0.0575,33.391,1.2367,0.0584,0.0415,2432.4324,0.267,93.711,1565.2174,1.38,70.9774985975,,0.9604
SH688150,2023-06-30,282.6633,0.0747,-23.2266,-6.4158,0.2811,7.6811,2.56,0.118,30.9382,2.3293,0.1087,0.0838,2409.6386,0.6368,104.6207,1525.4237,2.59,64.8746680685,0.4141,1.7205
SH688150,2023-09-30,336.7003,0.1045,-38.3574,-11.2107,0.7207,2.9772,3.27,0.1669,28.2852,2.9772,0.1392,0.1178,2583.7321,0.8019,98.3786,1617.7352,3.34,63.6030307857,,2.7445
SH688150,2023-12-31,241.7892,0.1561,-26.9541,7.2704,0.8608,9.9251,4.54,0.2537,25.6241,3.966,0.1914,0.1778,2306.214,1.4889,106.3358,1418.9988,4.54,57.5533446103,0.8125,3.3855
SH688150,2024-03-31,222.387,0.058,84.9976,61.9406,0.5173,2.1826,2.55,0.0991,38.1452,2.1826,0.1081,0.0663,1551.7241,0.4047,96.6806,908.1736,2.49,65.6278240252,,0.9309
SH688150,2024-06-30,205.5029,0.1228,111.4259,73.6506,1.1585,11.057,5.31,0.2077,37.6684,4.4965,0.2298,0.1416,1465.798,0.8759,89.8652,866.6346,5.22,66.1983482061,0.5324,2.003
SH688150,2024-09-30,213.8953,0.1775,131.6964,79.9052,1.1047,6.2658,7.36,0.3004,36.4279,6.2658,0.3224,0.2058,1521.1268,1.2623,90.0,898.8016,7.35,66.3867960856,,3.0
SH688150,2024-12-31,212.5273,0.2324,117.168,56.9014,1.3606,15.2724,9.59,0.3894,35.4665,7.8996,0.4158,0.2711,1549.0534,1.6939,90.6208,924.4992,9.38,67.0834971497,0.8659,3.9726
SH688150,2025-03-31,203.2979,0.0674,39.9033,27.0278,0.453,2.7915,3.35,0.1108,42.0116,2.7915,0.1513,0.0798,1335.3116,0.4427,97.3921,812.2744,3.3,72.7053584581,,0.9241
SH688150,2025-06-30,263.2734,0.1359,36.7425,18.8393,0.8224,14.094,6.88,0.2232,43.3431,5.8095,0.3142,0.161,1324.5033,0.6837,95.1827,806.4516,6.87,74.7203951312,0.4443,1.8911
SH688150,2025-09-30,278.4079,0.1963,38.6167,18.7665,0.946,8.2017,9.79,0.3235,42.5163,8.2017,0.4469,0.2358,1375.4457,0.9698,92.2667,834.6213,9.97,74.1744811569,,2.9263
SH688150,2025-12-31,278.53,0.253,30.9644,17.0466,1.205,18.8703,11.88,0.4409,39.6837,9.7505,0.5445,0.2985,1422.9249,1.2925,90.4068,816.5117,11.44,73.008224794,0.811,3.982
SH688150,2026-03-31,340.9091,0.0588,-25.0081,-8.2042,0.7874,2.0036,2.37,0.1105,34.321,2.0036,0.1134,0.0688,1530.6122,0.264,102.1219,814.4796,2.36,69.7426660318,,0.8813
