instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920985,2023-03-31,1.0756,-148.9108,6.1584376722,354.0519,-0.7135,0.3323,0.2542,-0.1913,29.4512,-0.52,270.8396,0.7258,83.6742,-0.0213,-0.026688695796,,-0.1913,3.0559,-26.0173,-0.52
BJ920985,2023-06-30,2.7802,90.7323,10.5918863522,307.3246,3.0143,0.7686,0.5857,11.037,31.1958,5.01,234.192,1.6545,64.7435,0.2071,2.1059,3.4628,1.8674,5.77,-26.7567,5.04
BJ920985,2023-09-30,3.5808,12.8113,10.617698083,334.4482,2.681,1.0879,0.8073,2.3077,42.4862,6.07,248.1846,2.2739,75.4021,0.252,0.7211,,2.3077,6.355,-40.305,6.1
BJ920985,2023-12-31,4.68,12.941,13.9640117137,332.3486,3.2773,1.4573,1.0832,12.9128,41.8114,10.62,247.0322,3.1415,76.9231,0.4345,1.8882,6.4291,3.5869,8.6101,-35.7566,10.38
BJ920985,2024-03-31,0.4269,378.773173322333,24.1164451768,694.9807,3.1456,0.1899,0.1295,0.4076,125.3482,1.36,473.9336,0.362,210.8222,0.0493,-21.9779,,0.4076,0.718,-47.5119,1.36
BJ920985,2024-06-30,1.4495,13.0804,21.1345146278,461.6568,4.7907,0.5786,0.3899,9.1044,82.5726,6.03,311.0957,1.1325,124.1808,0.2341,-1.0879,2.3041,1.8074,2.1799,-28.8491,6.15
BJ920985,2024-09-30,2.0396,93.3507,22.9140857376,448.8032,6.0781,0.9042,0.6016,3.352,83.1844,11.71,298.6065,1.8074,132.3789,0.4872,-0.0237,,3.352,3.2458,-14.7155,11.63
BJ920985,2024-12-31,2.6507,25.1876,19.6289888695,434.0487,4.427,1.2317,0.8294,9.3111,89.0032,13.41,292.279,2.7497,135.8132,0.544,1.2349,4.5291,3.1055,4.0448,-7.3225,12.78
BJ920985,2025-03-31,0.2174,-271.2596,15.2801028846,1137.8003,-5.9501,0.1201,0.0791,-0.459,256.4833,-1.81,749.3755,0.3098,413.9834,-0.0845,-0.113823883725,,-0.459,0.3509,-9.4624,-1.83
BJ920985,2025-06-30,0.6505,-272.156,1.3251641598,859.5989,-10.8947,0.3262,0.2094,3.7549,177.4098,-10.1,551.8087,0.8368,276.7102,-0.4031,-0.047636674634,1.0855,-2.2627,1.0146,-24.2985,-9.62
BJ920985,2025-09-30,0.848,-264.0729,0.4124854522,1019.2525,-17.2721,0.4135,0.2649,-4.5859,189.8067,-19.31,652.9625,1.1308,318.3962,-0.7993,-0.086623912915,,-4.5859,1.4225,-42.2627,-22.7
BJ920985,2025-12-31,1.0935,-500.3135,-5.0385778922,1154.2161,-40.8236,0.4802,0.3119,-7.0556,237.2948,-64.09,749.6876,1.5652,329.2181,-2.1777,-0.474549125123,1.5098,-13.0517,1.5171,-56.5895,-100.79
BJ920985,2026-03-31,0.2618,-50.780268463524,8.078506178,1062.5738,-8.1017,0.1352,0.0847,-0.6929,198.6755,-5.94,665.6805,0.6574,343.7739,-0.1134,-0.125907074972,,-0.6929,0.453,-1.4148,-6.12
