instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688205,2021-03-31,,,,,0.0608,,,,17.8203,,,0.6595,,,,,,37.71703935,,
SH688205,2021-06-30,214.6947,0.4592,,,-0.4502,18.9056,12.3,0.5432,17.5713,7.9828,,0.7003,391.9861,0.8384,84.3921,331.3697,11.44,34.5390920401,3.6705,2.1329
SH688205,2021-09-30,,,,,-0.3148,,,,16.8965,,,2.2181,,,,,,35.6246513003,,
SH688205,2021-12-31,228.685438070662,0.8371,-11.0011,10.1088,-0.1746,13.7185,,,17.3074,13.7185,1.7362,1.2524,430.0561,1.574214794948,71.74197642026,,19.1,34.3167297838,,5.017982748219
SH688205,2022-03-31,190.7992,0.2197,9.6619,23.066,0.8033,14.5306,4.77,25.5671,15.8794,3.4506,0.4466,0.3004,409.6495,0.4717,88.7574,3.5201,4.63,34.293180665,,1.014
SH688205,2022-06-30,179.3007,0.4465,4.5671,12.9629,0.9545,17.6801,9.97,49.5649,16.2654,6.9356,0.9646,0.613,403.1355,1.0039,106.2511,3.6316,9.4,33.4032448829,,1.6941
SH688205,2022-09-30,228.5231,,-13.2493,1.39,1.0335,3.8462,6.51,28.5102,14.4569,3.8462,0.845,0.4503,726.592866458014,1.1815,95.9966,9.4703,4.41,31.8622868525,,2.8126
SH688205,2022-12-31,250.8012,0.4668,-19.7777,-2.4217,1.2384,10.0853,9.29,36.0167,14.229,4.7569,1.0446,0.5596,771.2082,1.4354,104.0132,9.9954,5.38,31.4722920501,,3.4611
SH688205,2023-03-31,256.9226,0.0771,-32.9715,-19.3215,-0.1731,1.0117,1.15,0.084,13.1928,1.0117,0.2245,0.087,1167.3152,0.3503,119.2843,1071.4286,1.14,27.9971175868,,0.7545
SH688205,2023-06-30,219.6461,0.1683,-32.0922,-16.9861,-0.0835,8.0545,2.49,0.1846,13.3056,2.2409,0.4913,0.1885,1069.5187,0.8195,122.8501,975.0813,2.49,26.0722472088,3.2456,1.4652
SH688205,2023-09-30,223.7322,0.2407,-19.325,-3.4844,-0.3022,2.7351,3.41,0.2636,12.0842,2.7351,0.6583,0.2708,1121.7283,1.2068,108.3815,1024.2792,3.06,27.9227176194,,2.4912
SH688205,2023-12-31,205.5029,0.3486,-9.3637,14.6083,0.1892,8.9081,4.59,0.3828,11.2528,3.5984,0.9142,0.4033,1032.7022,1.7518,110.8955,940.4389,4.25,26.0628761363,6.7215,3.2463
SH688205,2024-03-31,245.1648,0.0742,5.3584,13.3208,1.5898,0.9208,1.05,0.0831,12.2658,0.9208,0.2284,0.086,1212.938,0.3671,112.4859,1083.0325,1.05,32.5530202466,,0.8001
SH688205,2024-06-30,225.0281,0.1599,13.4123,13.8994,0.2148,7.7193,2.46,0.1804,13.2487,2.1184,0.4483,0.1872,1125.7036,0.7999,115.119,997.7827,2.46,31.5379289514,2.973,1.5636
SH688205,2024-09-30,237.8017,0.2346,15.0339,9.4518,2.0432,2.9777,3.44,0.2661,12.7005,2.9777,0.631,0.2745,1150.8951,1.1354,110.9924,1014.6561,3.46,31.9682040939,,2.4326
SH688205,2024-12-31,217.1684,0.3248,9.0665,2.7855,2.1014,9.998,4.55,0.3757,11.9404,3.8335,0.8309,0.3814,1108.3744,1.6577,111.2932,958.2113,4.48,30.9023104233,4.2708,3.2347
SH688205,2025-03-31,239.4891,0.0755,-36.8205,5.9829,1.6255,0.5488,0.65,0.091,7.312,0.5488,0.1203,0.0883,1192.053,0.3758,92.5831,989.011,0.64,27.240844184,,0.9721
SH688205,2025-06-30,228.862,0.1642,-48.1686,5.9254,-0.6918,7.7835,1.25,0.1998,6.4828,1.0566,0.1775,0.1924,1096.2241,0.7865,97.2973,900.9009,1.24,26.2511038655,1.5497,1.85
SH688205,2025-09-30,246.4853,0.2433,-47.4273,8.5852,1.2277,1.4633,1.77,0.2972,6.1491,1.4633,0.2534,0.2885,1109.7411,1.0954,96.2876,908.4791,1.76,26.6454177952,,2.8041
SH688205,2025-12-31,239.3458,0.3412,-28.7683,10.9933,0.7256,9.5485,3.14,0.4271,7.6629,2.5079,0.4521,0.4096,1055.0996,1.5041,90.5137,842.8939,3.09,27.5553658154,3.3123,3.9773
SH688205,2026-03-31,267.2209,0.0895,35.0823,27.9698,-3.2706,0.6931,0.84,0.1178,7.7184,0.6931,0.1241,0.1092,1005.5866,0.3368,95.6633,764.0068,0.84,25.7339594037,,0.9408
