instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600653,2021-03-31,0.4016,110.099749440335,1.3079,0.0149,8.501639245,0.369,12.7701,58.7084,77.465,0.6313,0.6313,0.37,7.0477,1.4722,,0.755,5.8877,224.1036,1.533,119.2053
SH600653,2021-06-30,0.8303,3252.0559,2.551,0.0256,8.6376580268,0.513,13.3964,59.1327,28.8501,13.643,1.2052,0.51,13.4364,1.2827,3.6556,1.644,4.7079,216.7891,3.044,109.4891
SH600653,2021-09-30,1.2163,505.1889,3.6901,0.0383,8.9492296566,0.711,13.6945,61.3832,11.5429,1.8817,1.8817,0.71,19.716,1.3354,,2.4306,4.9343,221.9847,4.3986,111.0837
SH600653,2021-12-31,1.5081,105.471102443358,4.5401,0.0724,10.0893021709,3.648,14.3229,74.2712,2.8966,15.5954,3.3621,3.52,25.1345,1.9852,6.7041,2.9521,3.0497,238.711,4.8471,121.9471
SH600653,2022-03-31,0.4115,-29.9774,1.1567,0.0104,8.7181660139,,9.23,69.3161,-15.9546,0.5261,0.5261,0.19,9.7508,1.2266,,0.7798,2.9815,218.712,1.2984,115.4142
SH600653,2022-06-30,0.7276,-66.247,2.0805,0.0086,8.3176033918,-0.974,10.037,83.1524,-23.3465,13.756,0.4212,-0.98,17.9337,0.5648,4.163,1.3568,6.3264,247.3887,2.1647,132.6651
SH600653,2022-09-30,1.1441,-97.092,3.2315,0.0011,7.4340238995,-2.727,9.8298,79.5615,-17.6997,0.0564,0.0564,-2.76,27.4675,0.0472,,2.1594,63.1259,235.9934,3.3936,125.0347
SH600653,2022-12-31,1.4909,-204.0182,4.4227,-0.0753,7.0805178675,-15.904,10.1654,80.2837,-16.1888,10.5787,-3.8682,-17.33,35.4143,-2.4639,8.4385,2.8068,0.023327188127,241.4649,4.4841,128.2599
SH600653,2023-03-31,0.3627,-211.5942,1.0946,-0.0117,6.2175374606,-2.475,11.6248,79.0583,-18.9479,-0.6272,-0.6272,-2.5,7.7421,-1.6888,,0.7126,-0.000586965788,248.139,1.1384,126.2981
SH600653,2023-06-30,0.7178,-262.9609,2.1922,-0.0141,6.7790916097,-5.4,11.8429,78.8644,-13.5455,14.2679,-0.8101,-3.59,15.199,-1.0646,3.9329,1.411,0.013125358286,250.7662,2.2824,127.5691
SH600653,2023-09-30,1.065,-2949.4054,3.2962,-0.0318,6.427726888,-7.333,12.3664,80.2306,-17.0427,-1.8318,-1.8318,-7.71,21.8333,-1.6207,,2.0777,0.016654750889,253.5211,3.3653,129.9514
SH600653,2023-12-31,1.4474,-15.095119269129,4.6922,-0.0952,6.9549742004,-22.309,12.3293,77.9795,-13.5818,10.3731,-5.5889,-25.36,29.1987,-3.6035,7.8523,2.8502,0.012831414823,248.7218,4.6166,126.3069
SH600653,2024-03-31,0.3384,-11.727384828253,1.1867,-0.0127,6.4986517286,-3.534,14.5201,79.4421,-17.9318,-0.7717,-0.7717,-3.6,6.1983,-2.2399,,0.6875,0.039042111495,265.9574,1.1329,130.9091
SH600653,2024-06-30,0.6853,-15.12660864663,2.4376,-0.0209,5.6045760822,-5.094,15.0654,76.4364,-12.8105,15.8284,-1.2583,-5.23,11.9479,-1.814,3.6538,1.3679,0.021578732079,262.6587,2.3549,131.5886
SH600653,2024-09-30,0.963,19.441007292097,3.4006,-0.0282,6.3327567058,-7.444,15.0992,81.6129,-18.5595,-1.7499,-1.7499,-7.73,17.8818,-1.7671,,1.9454,0.038130920355,280.3738,3.3083,138.7889
SH600653,2024-12-31,1.2669,119.418271622198,4.3968,0.0162,6.7240418217,4.811,16.5304,82.5347,-18.4304,13.9322,0.9563,4.7,21.7781,0.7537,7.3115,2.431,2.3343,284.1582,4.3618,148.0872
SH600653,2025-03-31,0.2884,56.107197115444,0.9728,-0.0045,7.3531481917,-1.466,18.9673,89.9011,-16.0444,-0.282,-0.282,-1.48,4.745,-0.9488,,0.5404,0.084542842858,312.0666,1.0011,166.5433
SH600653,2025-06-30,0.7358,-52.370541068701,2.522,-0.0352,3.6663179112,-7.496,15.2257,64.0706,3.1283,12.3912,-2.2964,-7.8,11.8221,-2.963,4.5001,1.3995,0.005053961017,244.6317,2.8094,128.6174
SH600653,2025-09-30,1.0445,-58.351275653416,3.5837,-0.0523,4.0766746118,-11.471,13.8661,70.3711,3.9519,-3.5351,-3.5351,-12.18,19.472,-3.1511,,2.0038,0.014141180809,258.4969,3.8368,134.744
SH600653,2025-12-31,1.1923,-728.4454,4.2818,-0.1021,4.5149075931,-24.283,16.2108,83.9415,-12.7488,8.7876,-7.0142,-27.53,22.2074,-5.4289,7.2809,2.2645,0.017979613348,301.9374,4.2887,158.9755
SH600653,2026-03-31,0.2644,-86.206384577573,0.9893,-0.0113,6.5053440403,-3.495,15.1106,101.5801,-20.7193,-0.8086,-0.8086,-3.56,5.9561,-2.9951,,0.5318,0.102361096517,340.3933,0.886,169.2366
