instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000851,2021-03-31,101.924328728942,81.8703,0.1322,509.3379,0.0009,1.0993,680.7867,0.3592,0.04,55.7737,0.1767,9.2556017977,0.04,-2074.6782,0.0009,0.0001,0.3319,,0.007,271.166
SZ000851,2021-06-30,109.009842611115,79.2882,0.3096,440.9603,1.273,2.2702,581.3953,0.753,0.2,22.9601,0.4082,7.8975037029,0.17,-28.8517,0.1375,0.013,0.9503,17.3418,0.4655,189.4139
SZ000851,2021-09-30,121.751391378935,68.6813,0.5002,408.3485,0.2344,3.9312,539.7841,1.2174,0.64,31.9681,0.6612,7.988360536,0.56,-11.528,0.2344,0.0227,1.3148,,0.4917,205.3544
SZ000851,2021-12-31,-113.044513262337,46.171,0.8631,302.2416,1.6945,7.7971,417.1011,1.9626,0.38,21.8119,1.1911,6.340512956,0.34,5.5291,0.3599,0.031,2.538,41.5573,0.413,141.844
SZ000851,2022-03-31,2571.4768,107.4884,0.1045,595.632,0.0255,0.8373,861.244,0.2037,0.05,-22.7727,0.1511,9.2105784451,0.05,-225.1785,0.0255,0.0022,0.3628,,0.2436,248.0706
SZ000851,2022-06-30,1645.9849,90.4341,0.2671,485.4369,3.9458,1.9904,673.9049,0.5211,5.7,-17.863,0.3708,7.2580751587,5.61,-2.9426,2.5948,0.2268,0.9365,13.7934,9.8951,192.205
SZ000851,2022-09-30,701.7937,96.5562,0.3856,506.1867,2.006,2.7963,700.2075,0.7622,4.64,-26.1638,0.5334,6.9203627451,4.57,-3.6987,2.006,0.1781,1.3917,,5.3398,194.0073
SZ000851,2022-12-31,21.6384,73.5354,0.6789,382.0845,1.8134,4.8956,530.2696,1.3671,0.5,-19.7788,0.9422,7.7929440236,0.5,1.0745,0.4133,0.0369,2.4321,30.6984,0.6263,148.0202
SZ000851,2023-03-31,108.8535,122.9676,0.1179,564.2633,0.05,0.7319,763.3588,0.2445,0.18,19.7981,0.1595,8.4012180006,0.18,-130.5505,0.05,0.0045,0.4409,,0.4247,204.1279
SZ000851,2023-06-30,-97.0637,127.2804,0.2346,559.3536,1.64,1.4142,767.2634,0.4752,0.08,-10.6665,0.3218,9.848913827,0.08,-119.1303,0.078,0.0067,0.8688,10.5913,0.3252,207.1823
SZ000851,2023-09-30,-96.8168,126.7189,0.3995,498.2469,0.0664,2.1307,675.8448,0.8095,0.03,4.5852,0.5419,8.7198294043,0.03,-155.2765,0.0664,0.0057,1.5135,,0.1625,178.3944
SZ000851,2023-12-31,-3702.6783,83.3758,0.6346,412.8914,-16.8565,4.3178,567.2865,1.3939,-42.31,-13.5132,0.8719,8.0802030899,-53.6,-0.105838942065,-18.6403,-1.3363,3.0956,24.6573,-26.0881,116.2941
SZ000851,2024-03-31,1834.4333,78.1725,0.1112,552.8256,1.4624,1.1513,809.3525,0.2487,2.9,-31.1153,0.1628,8.109495654,3.54,-1.5471,1.4624,0.087,0.713,,11.9262,126.2272
SZ000851,2024-06-30,-124.6494,106.8566,0.1724,702.302,2.1675,1.6845,1044.0835,0.3754,0.16,-47.2791,0.2563,7.4349480363,0.16,-0.35231017525,-0.0304,-0.0017,1.0625,5.0424,-0.1521,169.4118
SZ000851,2024-09-30,-1146.0481,131.4764,0.2095,865.1073,-1.1257,2.0536,1288.7828,0.4571,-2.19,-62.7774,0.3121,8.1267165813,-2.22,-0.351990513446,-1.1257,-0.0597,1.3059,,-4.5674,206.754
SZ000851,2024-12-31,-172.433562184591,193.1538,0.2257,1046.8159,-46.4978,1.8638,1595.0377,0.6778,-130.78,-75.312,0.3439,8.4763122295,-384.89,-0.17412665956,-49.6882,-2.0062,1.7036,6.0184,-158.6448,211.3172
SZ000851,2025-03-31,-140.1813,300.4005,0.0395,1255.2301,-0.893,0.2996,2278.481,0.2233,-7.0,-78.4589,0.0717,16.529742525,-7.2,0.277698221999,-0.893,-0.035,0.285,,-22.2463,315.7895
SZ000851,2025-06-30,-3166.00982451642,248.7906,0.0877,1133.5013,0.2579,0.7235,2052.4515,0.534,-27.68,-68.0724,0.1588,12.3124912808,-31.67,0.113857929021,-3.1487,-0.122,0.624,1.8342,-35.177,288.4615
SZ000851,2025-09-30,-586.902297559063,233.8877,0.128,1137.321,-10.2171,1.1544,2109.375,0.9086,-118.61,-62.2317,0.2374,11.7858293667,-285.42,0.0305344853,-10.2171,-0.3749,0.9029,,-76.0011,299.0364
SZ000851,2025-12-31,69.03821622007,230.4885,0.165,1136.3636,-18.3872,1.5619,2181.8182,1.4212,0.0,-52.1465,0.3168,8.9368102842,,-0.13463388714,-18.3872,-0.6062,1.2528,,-100.176,287.3563
