instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688503,2021-03-31,,0.5611,135.0854,133.7262,-3.5109,3.2301,,,6.3857,3.2301,,0.9174,160.3992,,,,5.69,,,
SH688503,2021-09-30,,,,,-5.1134,,,,4.9168,,2.1555,7.4361,,,,,,10.7994318602,,
SH688503,2021-12-31,32.3986,2.3377,98.6186,103.1363,-4.2889,8.9938,22.19,2.4707,4.854,8.6142,2.9409,4.5696,153.9975,11.1116,40.9403,145.7077,19.97,10.4831817872,264.6797,8.7933
SH688503,2022-03-31,,0.5812,73.2888,81.0991,-6.8528,3.4916,,,6.1103,3.4916,1.2334,1.3155,154.852,,,,7.73,11.127257517,,
SH688503,2022-06-30,32.7911,1.174,,,-3.8512,7.9161,16.06,1.2465,6.3787,7.4431,2.5723,2.5184,153.322,5.4893,47.0109,144.4043,14.87,11.4325712605,165.4091,3.8289
SH688503,2022-09-30,33.4175,1.6063,67.2882,32.6495,-2.7116,9.9091,21.81,1.7319,6.2007,9.4236,3.6058,3.518,168.0882,8.0796,50.5211,155.8981,19.67,11.2716027306,95.0182,5.3443
SH688503,2022-12-31,35.6101,1.4994,58.5274,27.9367,-3.1053,7.0861,27.33,1.5801,6.0147,6.7319,3.4957,2.2495,240.096,10.1095,50.9158,227.8337,8.6,11.5544659098,89.931,7.0705
SH688503,2023-03-31,35.868,0.3002,19.5457,5.3065,-4.673,2.0371,2.69,0.3189,6.9366,2.0371,1.1055,0.3858,299.8001,2.5092,55.9284,282.2201,2.65,8.7228391364,,1.6092
SH688503,2023-06-30,35.7995,0.6813,24.2548,23.5636,-4.1825,4.6334,5.77,0.7478,6.4144,4.1494,1.6193,0.9013,264.2008,5.028,56.7877,240.7061,5.69,10.1771945332,30.2349,3.1697
SH688503,2023-09-30,33.8975,1.1255,45.364,51.6342,-4.3501,5.9947,9.28,1.2436,5.9443,5.9947,2.6555,1.5646,239.8934,7.9652,55.2125,217.1116,8.98,11.0269636536,,4.8902
SH688503,2023-12-31,37.4657,1.5466,12.7548,58.2108,-6.0388,6.4325,9.32,1.6712,4.2866,5.8847,2.6632,2.174,232.7687,9.6088,50.5696,215.4141,8.99,9.8165583155,72.4197,7.1189
SH688503,2024-03-31,40.4931,0.3883,-38.7984,65.5706,-16.9318,0.9816,1.57,0.43,2.564,0.9816,0.4572,0.6138,231.7796,2.2226,64.5531,209.3023,1.61,8.2478034372,,1.3942
SH688503,2024-06-30,39.9228,0.8392,11.3159,61.7923,-1.7631,4.0863,6.12,0.9283,4.4132,3.461,1.2335,1.4112,214.49,4.5087,61.509,193.9028,6.41,10.9023791004,40.95,2.9264
SH688503,2024-09-30,33.8054,1.2198,-4.3945,32.8018,-1.8977,4.8804,8.63,1.3724,4.2793,4.8804,1.7374,2.0536,221.3478,7.9869,58.1696,196.7356,9.06,8.9237902576,,4.6416
SH688503,2024-12-31,35.6245,1.6142,-6.985,21.3522,-2.1825,6.0196,8.86,1.8384,3.2856,5.1441,1.6952,2.6119,223.0207,10.1054,55.4162,195.8225,9.0,8.6991243588,71.7464,6.4963
SH688503,2025-03-31,29.1422,0.3556,16.2187,1.383,-1.3491,0.9926,1.91,0.4161,2.9392,0.9926,0.3636,0.6379,253.0934,3.0883,62.3744,216.2942,1.89,6.3305710347,,1.4429
SH688503,2025-06-30,28.5687,0.7381,-40.8413,-4.8705,-6.2176,2.7776,3.82,0.8706,2.7445,1.8665,0.7297,1.3706,243.8694,6.3006,65.5332,206.754,3.8,6.8920515965,27.1237,2.7467
SH688503,2025-09-30,31.5598,1.0749,-44.3369,8.2913,-14.7404,1.9796,4.99,1.2452,2.1996,1.9796,0.9671,2.2445,251.1862,8.5552,66.8416,216.8326,4.93,6.8459869971,,4.0394
SH688503,2025-12-31,27.1463,1.4626,0.5014,16.8577,-7.4426,4.3519,8.7,1.7082,2.8257,3.4425,1.7037,3.0268,246.137,13.2615,62.2407,210.7482,8.38,7.3249235579,42.0497,5.784
SH688503,2026-03-31,25.4302,0.4423,228.6546,87.5352,-3.9212,2.1568,5.62,0.5184,5.151,2.1568,1.195,1.0897,203.4818,3.5391,59.6857,173.6111,5.46,10.5837133378,,1.5079
