instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600298,2021-03-31,0.2395,40.5649,0.4142,0.5451,33.23709267,7.23,30.6853,105.8077,29.5518,3.9504,3.9504,6.98,2.933,16.9126,,0.5845,-0.9895,375.7829,0.8506,153.9778
SH600298,2021-06-30,0.4588,12.0788,0.8034,1.0096,31.8416102535,13.28,35.4701,106.654,20.5514,37.8304,7.0017,12.68,5.0747,16.0654,0.9969,1.0991,-0.2375,392.3278,1.6877,163.7704
SH600298,2021-09-30,0.6548,-2.2412,1.1444,1.2403,29.5838602869,16.263,35.848,104.372,18.1735,8.3386,8.3386,15.09,7.5318,13.6022,,1.6276,0.4062,412.3396,2.5869,165.8884
SH600298,2021-12-31,0.8803,-7.0773,1.5947,1.5867,27.3385312808,20.54,32.4158,98.4844,19.504,39.2488,9.8283,19.09,11.1057,12.3789,1.9596,2.1538,0.998,408.9515,3.6554,167.1464
SH600298,2022-03-31,0.2208,-29.4545,0.4112,0.3805,26.6773871978,4.46,38.7881,95.0269,14.136,2.2607,2.2607,4.35,2.3203,10.4534,,0.5397,-0.9861,407.6087,0.9471,166.7593
SH600298,2022-06-30,0.4117,-19.0272,0.7566,0.7832,26.7140587195,9.29,39.4538,102.2611,16.3638,30.3455,4.2191,7.8,4.5623,11.1793,1.0624,0.959,-0.3857,437.2116,1.7602,187.6955
SH600298,2022-09-30,0.6015,-11.2506,1.0981,1.0545,25.1771496623,12.58,37.3237,102.3076,18.2863,5.5828,5.5828,10.17,7.234,10.2056,,1.4681,0.1701,448.8778,2.6391,183.9112
SH600298,2022-12-31,0.8456,2.0723,1.5281,1.5523,24.8033257699,16.47,37.9323,97.9992,20.3082,31.4724,7.9675,14.27,9.4906,10.5025,2.0129,2.1167,0.7924,425.7332,3.6735,170.0761
SH600298,2023-03-31,0.1972,16.4832,0.3461,0.4248,25.40807877,3.74,42.4949,112.3035,12.0321,2.1078,2.1078,3.66,2.1179,10.8687,,0.4981,0.3416,456.3895,0.8014,180.6866
SH600298,2023-06-30,0.3846,2.4683,0.6849,0.803,24.5422408388,7.01,43.2578,111.8638,10.2316,27.1584,3.8804,6.97,4.1611,10.392,0.8748,0.9856,0.4385,468.0187,1.6091,182.6299
SH600298,2023-09-30,0.5479,3.5852,0.9659,1.093,24.676621754,9.54,39.4092,117.3709,7.4572,5.1869,5.1869,9.16,6.8512,9.8379,,1.4034,1.2047,492.7907,2.3004,192.3899
SH600298,2023-12-31,0.7503,-2.7562,1.3443,1.5099,24.1938726829,13.03,41.4799,119.3199,5.7449,28.6006,6.8068,12.61,8.6789,9.6582,1.7275,1.8259,1.007,479.8081,3.0171,197.163
SH600298,2024-03-31,0.1753,-10.6266,0.327,0.3798,24.6616164941,3.16,43.3442,141.9111,2.5316,1.6119,1.6119,3.14,2.0764,9.4739,,0.3983,-1.9983,513.4056,0.6342,225.9603
SH600298,2024-06-30,0.361,1.596,0.6739,0.816,24.2823549069,6.76,44.0109,134.5191,6.8684,25.6723,3.461,6.79,4.0899,9.8793,0.8289,0.8325,-0.1256,498.615,1.3381,216.2162
SH600298,2024-09-30,0.5431,2.1197,1.0137,1.1164,23.2789137089,9.32,39.2744,126.2095,13.0493,4.6372,4.6372,9.13,6.8747,8.8868,,1.2498,1.1538,497.146,2.1393,216.0346
SH600298,2024-12-31,0.7412,3.1428,1.3856,1.5575,23.5236077675,12.83,40.0027,125.4443,11.8973,28.9187,6.2251,12.23,8.9994,8.9026,1.6446,1.7149,1.2195,485.6989,2.8698,209.9248
SH600298,2025-03-31,0.1719,17.2855,0.3283,0.4455,25.9708836101,3.36,45.411,145.255,8.9489,1.7274,1.7274,3.3,1.9819,10.1988,,0.388,-0.6569,523.5602,0.6196,231.9588
SH600298,2025-06-30,0.3575,17.2438,0.6813,0.9572,26.0853481254,7.11,44.4214,137.2474,10.1006,27.2135,3.7006,7.11,4.0521,10.5202,0.8059,0.8072,0.3156,503.4965,1.3115,222.9931
SH600298,2025-09-30,0.5118,18.7049,0.9913,1.3261,25.5393321821,9.9,38.49,137.4046,8.0113,4.7326,4.7326,9.64,7.0148,9.7666,,1.1539,1.9269,527.5498,1.965,233.9891
SH600298,2025-12-31,0.709,17.4433,1.3804,1.8306,24.7064014578,13.51,39.5339,134.1482,10.0805,28.1116,6.2412,12.85,9.1061,9.498,1.5866,1.5808,1.5595,507.7574,2.6836,227.7328
SH600298,2026-03-31,0.1774,13.5599,0.3453,0.5063,26.4679119352,3.48,37.9667,139.2758,19.4915,1.7128,1.7128,3.42,2.3705,9.6925,,0.3916,-0.8431,507.3281,0.6462,229.8264
