instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920076,2021-12-31,0.6765,,1.6076,,16.4966089676,3.38,141.5929,151.3559,,1.2738,1.2738,3.03,2.5425,1.8829,0.6765,83.3408,-8.9268,532.1508,2.3785,4.3196
BJ920076,2022-12-31,,151.2307,1.703,,17.3840392122,7.33,149.3652,123.7794,9.8568,3.1687,3.1687,7.08,2.4102,4.306,,0.922,1.0926,486.80416624592,2.9084,390.4555
BJ920076,2023-03-31,,,0.3967,,22.018496523,4.03,170.4868,108.2251,,1.9246,1.9246,3.95,0.5279,10.1586,,0.2357,0.0335,485.961728460501,0.8316,381.8413
BJ920076,2023-06-30,,,1.6843,,23.3768555391,6.88,,,,,,6.88,,8.4605,,,0.1565,,,
BJ920076,2023-09-30,,,2.5862,,25.3706481135,,,,,,,,,9.6575,,,0.4588,,,
BJ920076,2023-12-31,,107.586,1.6101,1.2776,24.1498462581,13.69,168.8318,109.9002,5.0015,6.1483,6.1483,12.84,2.1323,8.513,,0.9484,0.3864,482.182702135872,3.2757,379.5867
BJ920076,2024-03-31,,-30.6514,0.3298,0.2478,22.5939629343,2.46,198.983,109.1835,-5.5687,1.2357,1.2357,2.43,0.4523,7.4603,,0.209,1.2553,553.158286933398,0.8243,430.622
BJ920076,2024-06-30,,-9.1816,0.6544,0.5625,23.9041858412,5.5,201.4324,105.8574,-8.5804,2.7355,2.7355,5.35,0.8936,8.4049,,0.4154,2.5196,555.978867014733,1.7004,433.3173
BJ920076,2024-09-30,,-28.2275,0.9578,0.7791,22.6747714386,7.53,199.9852,113.5312,-11.9484,3.921,3.921,7.27,1.3501,7.872,,0.63,1.3295,554.489304110984,2.3782,428.5714
BJ920076,2024-12-31,,-15.3146,1.3159,1.082,21.213500013,10.31,191.3977,125.5668,-8.0937,4.6922,4.6922,9.82,1.8809,7.8441,,0.8001,1.2401,572.088286483344,2.867,449.9438
BJ920076,2025-03-31,,28.0941,0.3284,0.3175,18.9873579837,2.84,179.4616,130.397,10.4193,1.3137,1.3137,2.8,0.5015,8.6545,,0.1957,-0.8433,579.327486170613,0.6902,459.8876
BJ920076,2025-06-30,,12.4803,0.6886,0.6327,20.3258410364,5.59,169.8594,118.0018,16.5283,2.7299,2.7299,5.44,1.0597,8.1129,,0.4282,-0.052,533.580514652196,1.5254,420.3643
BJ920076,2025-09-30,,4.4108,1.0507,0.8134,20.3906101061,7.13,171.7885,110.5063,21.1759,3.5647,3.5647,6.89,1.5717,6.7829,,0.6651,-0.5345,516.447139576914,2.4433,405.954
BJ920076,2025-12-31,0.6798,11.7861,1.3948,1.2095,20.508753327,10.43,164.5188,118.4055,17.392,13.1212,4.9208,9.91,2.1882,7.4695,,0.8563,0.6462,529.5675,3.0404,420.4134
BJ920076,2026-03-31,0.1659,9.4078,0.3281,0.2724,19.1635380134,2.45,160.1708,111.5518,22.6053,1.1717,1.1717,2.28,0.5619,7.7229,,0.203,-1.5862,542.4955,0.8068,443.3498
