instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688068,2021-03-31,51.2178,0.7566,117191.051928243,3099.15,1.7137,25.6779,57.63,0.956,48.9946,25.6779,9.67,1.1719,118.9532,1.7572,3.0066,94.1423,44.74,66.1424939204,,29.9342
SH688068,2021-06-30,20.2261,2.0673,138552.5197,3904.13,1.0827,59.8925,98.88,2.7131,40.585,56.6262,23.4893,2.5038,87.0701,8.8994,1.6469,66.3448,68.64,63.3198020276,16.4691,109.2968
SH688068,2021-09-30,27.7105,2.2978,44347.1234,2508.4072,0.9102,61.848,99.69,3.2073,39.1259,61.848,23.8768,2.6173,117.5037,9.7436,2.4709,84.183,69.0,61.4372436165,,109.2718
SH688068,2021-12-31,31.8934,2.3615,1878.8498,945.5408,1.2007,62.5124,122.43,3.4579,41.0187,60.4244,35.4101,2.9659,152.4455,11.2876,2.1394,104.1094,76.87,59.5378463813,18.0777,168.2702
SH688068,2022-03-31,53.6001,0.3606,2.3225,11.1437,0.097,15.692,19.26,0.5618,45.1061,15.692,9.8946,0.4288,249.584,1.6791,4.9862,160.1994,17.56,62.7625998849,,18.0499
SH688068,2022-06-30,60.3055,0.5455,-43.3131,-43.171,0.5482,24.3493,25.45,0.8589,40.4835,21.479,8.9969,0.6524,329.9725,2.9848,4.7212,209.5704,24.31,56.9181681302,4.6399,38.1257
SH688068,2022-09-30,52.1981,0.7947,-25.5673,-20.7187,0.6414,28.1376,33.8,1.2711,36.7331,28.1376,12.0082,0.9325,339.7508,5.1726,4.3144,212.4144,31.12,55.8796312162,,62.5814
SH688068,2022-12-31,45.1422,0.9429,-57.9946,-33.7602,1.058,26.4126,30.41,1.6481,26.0116,23.7254,10.0501,1.1422,381.8008,7.9748,6.7271,218.4333,28.33,53.7113710643,7.7001,53.5151
SH688068,2023-03-31,222.8826,0.0534,-90.8848,-85.1256,-4.328,1.5145,1.75,0.1287,27.6417,1.5145,0.6094,0.0601,1685.3933,0.4038,44.0636,699.3007,1.74,69.8683507262,,2.0425
SH688068,2023-06-30,247.8656,0.0808,-90.7753,-84.9925,-2.6116,5.43,2.51,0.2051,24.8841,2.0641,0.828,0.0905,2227.7228,0.7262,61.4314,877.6207,2.47,66.1312389461,0.5225,2.9301
SH688068,2023-09-30,267.7509,0.1085,-95.7538,-86.4775,-7.4857,1.3022,1.62,0.2982,11.5344,1.3022,0.5087,0.1204,2488.4793,1.0084,66.1117,905.4326,1.6,64.09780902,,4.084
SH688068,2023-12-31,223.4914,0.1451,-98.3728,-84.7816,-3.4509,4.6318,0.82,0.4121,2.7813,0.4228,0.1632,0.1613,2481.0476,1.6108,39.2469,873.5744,0.81,57.1270579887,0.6309,9.1727
SH688068,2024-03-31,245.0313,0.033,-93.7058,-42.7785,-3.9671,0.1013,0.15,0.121,3.0405,0.1013,0.0383,0.035,2727.2727,0.3673,24.4751,743.8017,0.15,59.0378327175,,3.6772
SH688068,2024-06-30,183.1875,0.0718,-159.7709,-18.9563,-0.015431264925,3.8869,-1.32,0.2698,-18.3524,-1.3538,-0.4938,0.0758,2506.9638,0.9826,27.9768,667.1609,-1.36,49.9759441368,0.2088,6.4339
SH688068,2024-09-30,184.2752,0.1108,-190.9363,-5.1003,-0.024795203333,-1.2514,-1.24,0.3688,-11.0527,-1.2514,-0.4615,0.1167,2436.8231,1.4652,33.7766,732.1041,-1.25,52.4363034839,,7.9937
SH688068,2024-12-31,172.4551,0.1484,-1401.5838,-5.6076,-0.176860367828,0.224,-5.99,0.4818,-38.3517,-5.8914,-2.1188,0.1589,2425.876,2.0875,40.1961,747.198,-6.21,55.5051606597,0.4279,8.9561
SH688068,2025-03-31,149.925,0.0283,-795.783,-19.7057,-0.105725006163,-0.7509,-0.79,0.0675,-26.3474,-0.7509,-0.2657,0.0308,3180.212,0.6003,99.272,1333.3333,-0.8,41.7074955917,,0.9066
SH688068,2025-06-30,164.3085,0.0621,-93.241408878826,-18.0446,0.085184547302,4.4794,-2.82,0.1551,-41.6703,-2.6184,-0.9165,0.0679,2898.5507,1.0955,85.7551,1160.5416,-2.86,56.179170098,0.1759,2.099
SH688068,2025-09-30,156.3948,0.0948,-168.118284884086,-19.7983,0.004023176654,-3.4442,-3.67,0.2354,-35.6727,-3.4442,-1.1917,0.1032,2848.1013,1.7264,97.1607,1146.9839,-3.72,55.0269760231,,2.7789
SH688068,2025-12-31,170.5999,0.1245,-4.994061208014,-20.7525,-0.205882693349,-0.0089,-7.44,0.2802,-63.8801,-8.1335,-2.7898,0.1413,2891.5663,2.1102,93.3223,1284.7966,-8.69,57.5719954766,0.3647,3.8576
SH688068,2026-03-31,113.4644,0.037,-81.974523081072,24.4358,-0.520896627977,-2.6743,-2.77,0.0753,-71.2475,-2.6743,-0.8917,0.0442,2432.4324,0.7932,97.8048,1195.2191,-2.8,52.5046486925,,0.9202
