instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920204,2023-03-31,1.0435,16.8912,31.0558167152,702.0281,10.9025,0.221,0.1282,1.3735,74.0863,1.62,407.2398,0.1477,86.2482,0.1464,1.0164,,1.3735,1.2148,-8.5154,1.61
BJ920204,2023-06-30,2.0656,7.1394,31.2818584328,732.3027,10.8927,0.4416,0.2458,22.5176,75.0125,3.15,407.6087,0.2877,87.1418,0.1908,1.7811,0.9645,2.5818,2.3996,-10.4975,3.12
BJ920204,2023-09-30,3.4623,12.2202,30.9801750355,720.1921,10.4944,0.6915,0.3749,3.7062,76.4007,4.72,390.4555,0.4467,77.9828,0.2877,1.2324,,3.7062,3.534,-6.2448,4.63
BJ920204,2023-12-31,4.6093,1.8916,31.6600686931,706.8525,10.5994,0.9997,0.5093,24.6852,77.3262,6.56,360.108,0.6141,78.103,0.4032,1.1777,1.8421,4.991,4.6556,-1.606,6.37
BJ920204,2024-03-31,1.3576,44.719,33.5271132163,694.4444,13.1391,0.2879,0.1296,1.6589,72.7332,2.2,312.6085,0.1667,66.2935,0.1412,0.2917,,1.6589,1.2374,20.0844,2.18
BJ920204,2024-06-30,2.584,25.3427,32.7549256479,724.3461,11.5552,0.5676,0.2485,23.022,72.648,3.72,317.1247,0.3219,69.6594,0.184,1.0216,0.7328,2.7868,2.4777,18.1572,3.71
BJ920204,2024-09-30,3.7605,5.5095,31.6529662334,732.5014,9.9822,0.8651,0.3686,3.6061,73.4594,4.72,312.1026,0.4705,71.799,0.2335,1.0599,,3.6061,3.6755,10.9238,4.67
BJ920204,2024-12-31,5.1161,-14.9603,30.6591768753,735.8953,8.4612,1.1481,0.4892,26.4979,74.0101,5.33,313.5615,0.6258,70.3661,0.2638,1.4377,1.3255,4.039,4.8642,6.5289,5.24
BJ920204,2025-03-31,1.221,-47.4367,26.488070998,761.4213,7.3119,0.2957,0.1182,0.8542,71.9885,1.12,304.3625,0.1535,73.7101,0.0571,-1.6303,,0.8542,1.2502,-5.5463,1.12
BJ920204,2025-06-30,2.4223,-39.4776,27.5908955462,731.41,6.9061,0.6329,0.2461,26.2769,71.3352,2.18,284.4051,0.3171,74.3095,0.1113,1.1437,0.5539,1.6947,2.5233,1.2655,2.18
BJ920204,2025-09-30,3.633,-21.2833,28.260636926,704.9608,7.2734,0.9807,0.383,2.7577,70.3785,3.59,275.3136,0.4934,74.3187,0.1838,0.5911,,2.7577,3.8364,8.0323,3.55
BJ920204,2025-12-31,4.6337,-15.6916,28.9117363432,698.2157,6.5107,1.338,0.5156,29.6035,70.508,4.33,269.0583,0.6645,77.6917,0.2224,1.2145,1.0855,3.3096,5.1058,9.5659,4.26
BJ920204,2026-03-31,1.0558,64.7196,32.0948882435,643.3167,10.0044,0.3827,0.1399,1.3992,70.777,1.79,235.1712,0.1785,85.2434,0.0941,0.345,,1.3992,1.2716,20.388,1.77
