instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603135,2021-06-30,,,0.8612,,25.8134162996,9.47,39.3873,181.0683,,4.9397,4.9397,12.18,4.57,19.3636,,0.3158,1.2175,636.933511247916,0.9941,569.981
SH603135,2021-12-31,,237.0347,2.0835,,24.1814371393,30.76,39.9162,130.4112,244.423,10.307,10.307,23.48,9.0189,16.0835,,0.8255,0.4733,472.817644912614,2.7605,436.0993
SH603135,2022-03-31,,,0.4932,,25.1336540135,,,,,,,,,14.2636,,,-0.266,,,
SH603135,2022-06-30,0.3447,32.9937,0.7238,,28.7674274207,12.98,53.0739,124.5847,42.4768,17.1837,6.2668,12.19,3.3915,18.0748,,0.4114,0.5062,522.1932,1.4448,437.5304
SH603135,2022-09-30,,,2.1075,,28.9384197316,,,,,,,,,19.1314,,,0.3184,,,
SH603135,2022-12-31,,2.5575,1.1445,,28.1802754055,,76.767157610053,210.997668043589,-11.5115,10.4063,10.4063,19.15,4.689505397981,18.6406,,,0.394,631.204289663873,1.706179994016,
SH603135,2023-03-31,,18.978,0.1344,0.1375,25.6251527962,3.28,141.71,88.9944,4.1783,1.1794,1.1794,1.63,0.6351,16.2899,,8.8804,-0.2104,1026.24717221208,1.0113,10.1347
SH603135,2023-06-30,0.1699,-42.5357,0.2529,0.2132,26.7048533252,4.2,124.078,116.0991,-38.7199,10.4223,2.443,3.21,1.4507,16.9493,,17.2587,1.5137,1059.4467,1.5504,10.4295
SH603135,2023-09-30,,-36.8449,0.373,0.3347,27.3776909598,5.95,151.4132,99.9038,-32.2027,3.9385,3.9385,4.95,1.7832,17.8214,,26.6508,1.1517,1047.4607560069,2.7026,10.131
SH603135,2023-12-31,0.3372,-36.1192,0.4895,0.4044,28.3729937052,6.85,136.7729,105.0206,-26.9268,13.0805,4.6831,5.92,2.6321,16.2957,,34.4425,1.2921,1067.6157,3.4279,10.4522
SH603135,2024-03-31,0.0299,-69.2019,0.0378,0.0339,22.1099703602,0.49,362.4648,241.8705,-61.6822,0.3906,0.3906,0.49,0.2483,13.0931,,0.0358,-4.9446,3010.0334,0.3721,2513.9665
SH603135,2024-06-30,0.0738,-64.8302,0.0943,0.075,18.9227167772,1.1,301.9628,186.8383,-49.3724,9.9114,0.8697,1.12,0.5961,11.7743,0.5572,0.0884,-4.0305,2439.0244,0.9634,2036.1991
SH603135,2024-09-30,0.1524,-95.4579,0.1913,0.0109,15.945784602,0.23,203.2214,145.6782,-31.618,0.185,0.185,0.23,1.3286,1.1838,,0.1834,-7.0239,1771.6535,1.8534,1472.1919
SH603135,2024-12-31,0.2483,-69.0343,0.314,0.0895,15.8122483687,1.85,161.8705,114.9242,-14.3767,11.3037,1.4762,1.87,2.224,5.8933,1.881,0.2971,-1.0544,1449.859,3.1325,1211.7132
SH603135,2025-03-31,0.0309,-9.9997,0.039,0.0218,19.7972860664,0.46,341.0383,263.1579,0.7745,0.3624,0.3624,0.46,0.2639,11.6933,,0.0374,1.7983,2912.6214,0.342,2406.4171
SH603135,2025-06-30,0.0584,-41.8505,0.0747,0.0312,21.9346722626,0.65,335.0084,280.9427,-22.0407,10.89,0.5112,0.66,0.5373,8.7824,0.4648,0.0705,8.2614,3082.1918,0.6407,2553.1915
SH603135,2025-09-30,0.0792,-146.0919,0.1011,-0.005,22.0468890132,-0.11,329.3486,325.4581,-47.8309,-0.0832,-0.0832,-0.11,0.8198,-1.0459,,0.0957,0.72341150092,3409.0909,0.8296,2821.3166
SH603135,2025-12-31,0.1004,-139.1842,0.1279,-0.0351,18.6886292829,-0.74,351.9406,341.9453,-60.2269,10.6112,-0.5875,-0.75,1.0229,-5.8061,0.7969,0.1209,0.435299945618,3585.6574,1.0528,2977.6675
SH603135,2026-03-31,0.0266,33.5622,0.0345,0.0289,24.5394754824,0.63,254.5969,379.5867,-13.5427,0.4728,0.4728,0.63,0.3535,18.0642,,0.0321,5.2893,3383.4586,0.2371,2803.7383
