instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688107,2021-03-31,,0.3322,,307.1274,-13.6134,1.2551,,,3.8507,1.2551,,0.4567,270.9211,,,,1.73,37.5044550987,,
SH688107,2021-06-30,108.667600506317,0.6913,56.777587726884,152.7012,-0.2731329752,-0.8121,,,-1.2316,-0.8121,-0.0113,0.9884,260.379,1.656427483089,37.116537005095,,-1.21,37.2544667712,,4.849590358478
SH688107,2021-09-30,124.1722,1.0296,-107.0317,110.2914,-0.291783187384,-0.4142,-0.66,1.1542,-0.4344,-0.4142,-0.0061,1.5088,262.2378,2.1744,40.7843,233.9283,-0.65,36.7327843389,,6.6202
SH688107,2021-12-31,152.7236,0.6247,-398.602440758423,141.4414,-0.239450779059,-0.9809,-7.42,0.6598,-4.5465,-1.7836,-0.0771,0.7406,576.2766,2.3572,30.9042,545.6199,-2.04,36.239923268,30.6068,11.6489
SH688107,2022-03-31,160.7717,0.1486,206.3405,72.1516,-6.8294,1.0138,1.16,0.1564,6.8523,1.0138,0.0442,0.1699,605.6528,0.5598,45.7945,575.4476,1.16,36.047078335,,1.9653
SH688107,2022-06-30,191.3062,0.292,1052.40770957065,60.4791,-4.6114,3.1322,2.47,0.3081,7.3092,2.0893,0.0943,0.3367,616.4384,0.9409,51.4227,584.2259,2.42,37.1896661087,18.8428,3.5004
SH688107,2022-09-30,210.9045,0.4482,2963.04745989631,60.9473,-3.1259,3.3699,3.97,0.4725,7.7271,3.3699,0.154,0.5138,602.4096,1.2802,43.3449,571.4286,3.86,38.8816020427,,6.2291
SH688107,2022-12-31,237.8593,0.578,293.937432308581,53.5708,-4.7181,4.486,3.84,0.6122,5.7416,3.1895,0.1495,0.6692,622.8374,1.5135,39.8812,588.0431,3.73,39.8080400044,36.1065,9.0268
SH688107,2023-03-31,478.2147,0.0996,-388.2995,-27.3767,-1.152442316029,-2.6987,-3.22,0.1062,-27.2023,-2.6987,-0.1275,0.1182,903.6145,0.1882,75.975,847.4576,-3.26,37.321410301,,1.1846
SH688107,2023-06-30,470.9576,0.2165,-312.9005,-21.684,-0.714674626913,-2.675,-5.1,0.2323,-19.8699,-4.3192,-0.2008,0.2551,831.4088,0.3822,69.8568,774.8601,-5.13,36.4947058341,12.9896,2.5767
SH688107,2023-09-30,487.7168,0.3217,-323.7101,-25.6528,-0.503528207005,-7.6165,-8.85,0.3449,-23.2509,-7.6165,-0.3438,0.3797,839.2913,0.5536,70.3088,782.8356,-9.09,36.2930707269,,3.8402
SH688107,2023-12-31,551.7241,0.3998,-429.5912,-32.7467,-0.275900295367,-9.803,-12.93,0.4297,-28.1381,-12.098,-0.4919,0.4595,900.4502,0.6525,44.1004,837.7938,-13.64,38.355614821,22.9629,8.1632
SH688107,2024-03-31,753.7688,0.09,-9.109358400748,-24.2872,-0.374880064369,-3.6509,-3.92,0.0973,-39.201,-3.6509,-0.1389,0.1,1000.0,0.1194,40.0802,924.9743,-3.99,38.5301307697,,2.2455
SH688107,2024-06-30,581.2076,0.2054,-52.050351773946,-21.4834,-0.148464592612,-5.3019,-8.82,0.2222,-38.4788,-8.3641,-0.3047,0.2293,876.3389,0.3097,49.0316,810.081,-9.23,33.2063471256,9.2966,3.6711
SH688107,2024-09-30,532.9649,0.3236,-14.592904882548,-16.2882,-0.042332824316,-10.9927,-11.56,0.3489,-31.828,-10.9927,-0.394,0.3631,834.3634,0.5066,48.59,773.8607,-12.26,30.9459866026,,5.5567
SH688107,2024-12-31,559.4406,0.4319,-4.033791080614,-6.9877,-0.095019501962,-10.9519,-15.42,0.4653,-31.4723,-14.7762,-0.5118,0.4899,833.5263,0.6435,53.1146,773.6944,-16.88,34.3832277562,16.3414,6.7778
SH688107,2025-03-31,920.2454,0.07,-8.513777600906,-34.2914,-0.174682185819,-4.7241,-5.1,0.0748,-64.7382,-4.7241,-0.1507,0.0787,1285.7143,0.0978,127.1007,1203.2086,-5.23,42.0163981787,,0.7081
SH688107,2025-06-30,777.5378,0.1728,-16.570336176338,-29.6446,-0.281331892717,-6.7183,-12.44,0.1852,-63.7547,-11.8956,-0.3552,0.1952,1041.6667,0.2315,113.8376,971.9222,-13.27,44.5500012782,4.6904,1.5812
SH688107,2025-09-30,704.7768,0.2874,-21.080266424219,-25.7922,-0.246805659252,-16.2885,-17.07,0.3068,-51.9318,-16.2885,-0.4771,0.3288,939.4572,0.3831,108.4424,880.0522,-18.66,43.8563277394,,2.4898
SH688107,2025-12-31,659.2199,0.4127,-32.810552427077,-20.2235,-0.247282171901,-17.7968,-25.24,0.4401,-52.3946,-24.0748,-0.6797,0.4817,872.3043,0.5461,104.6116,817.9959,-28.88,43.0002605696,11.8684,3.4413
SH688107,2026-03-31,498.8914,0.1481,32.431205778663,77.4611,-0.374425851288,-3.6968,-4.42,0.1574,-24.6492,-3.6968,-0.1018,0.1793,607.6975,0.1804,70.9108,571.7916,-4.52,41.2585301809,,1.2692
