instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002711,2021-03-31,354.112895491938,4.1574,0.1117,357.2846,5.6667,21.6482,805.7296,,0.0,60.5939,0.2519,67.9778940776,,0.0961,5.6667,0.0255,1.483,,42.3891,60.6878
SZ002711,2021-06-30,183.553275720798,7.7399,0.1295,620.4757,3.879,23.2562,1389.9614,,0.0,-62.7862,0.2901,21.3279249555,,0.3309,3.879,0.0175,1.7302,,25.0523,104.0342
SZ002711,2021-09-30,126.443723645573,10.8025,0.1464,827.7131,1.7451,24.9941,1844.2623,,0.0,-81.356,0.3262,25.1889213417,,1.0987,1.7451,0.0078,1.9626,,9.9623,137.5726
SZ002711,2021-12-31,1128.47775885146,60.5083,0.0779,1821.8623,160.1184,5.9496,4621.3094,,0.0,-93.9917,0.1976,62.0653701513,,0.0182,160.1184,0.5166,0.9185,,1397.3755,391.9434
SZ002711,2022-03-31,-91.3337,0.7018,,1214.5749,0.6788,128.2417,3039.68724549313,,,-84.0361,0.0741,58.7785483858,,-8.2743,0.6788,0.0022,14.3779,,23.0118,6.2596
SZ002711,2022-12-31,-100.0046,0.6894,,1139.6011,-0.0076,522.2131,2832.82631605571,,0.0,9.6442,0.3159,60.2946521554,,-0.016788462969,-0.0076,0.0,85.4575,,-0.0587,4.2126
SZ002711,2023-12-31,-1063666.46817625,,,1248.2663,-76.5379,,2832.10194106832,,0.0,1.3248,0.2884,64.4317956162,,0.020358643564,-76.5379,-0.2533,170.5286,,-616.6796,2.1111
SZ002711,2024-06-30,,,,,,,,,0.0,,,73.1511768893,-0.54,0.0273,,0.0114,,,53.0538,
SZ002711,2024-12-31,108.138524983365,,,1406.25,5.8916,,2830.48143229046,,0.0,5.4115,0.256,67.8586810405,,0.0149,5.8916,0.0206,359.5849,,47.6121,1.0012
SZ002711,2025-06-30,-8.3236,,,1583.1135,2.906,,2953.6062456975,,0.0,0.6745,0.1137,69.7275204929,,0.0099,2.906,0.0104,835.8883,,48.312,0.2153
