instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920689,2023-03-31,0.536,40.389,31.8111422473,598.4043,11.8906,0.1983,0.1504,1.7748,137.5726,2.73,453.8578,0.2294,167.9104,0.1547,-0.2915,,1.7748,0.6542,7.9773,2.69
BJ920689,2023-06-30,1.3471,40.1806,29.151287436,487.8049,11.9066,0.4837,0.369,17.0632,121.5477,6.79,372.1315,0.58,133.6204,0.3897,0.2872,2.8462,4.2535,1.4809,22.6854,6.85
BJ920689,2023-09-30,2.1691,38.6389,29.2263437651,468.75,12.2127,0.7546,0.576,6.6884,123.5981,11.01,357.8055,0.9038,124.4756,0.6362,0.0064,,6.6884,2.1845,26.3013,10.73
BJ920689,2023-12-31,3.0221,20.5424,28.1747535209,469.9739,11.9112,1.0522,0.766,21.8404,115.3957,14.13,342.1403,1.1813,119.1225,0.8245,0.5199,4.8711,8.6826,3.1197,20.4377,13.47
BJ920689,2024-03-31,0.6198,14.4857,29.929678007,539.892,11.1285,0.2406,0.1667,1.8451,141.6208,2.85,374.0648,0.2559,145.2081,0.1771,-0.0608,,1.8451,0.6355,22.3256,2.81
BJ920689,2024-06-30,1.3875,6.1273,28.8308125301,480.3843,11.8213,0.5578,0.3747,19.0491,131.1953,6.63,322.6963,0.5754,129.7297,0.4136,1.148,2.1272,4.5058,1.372,6.8932,6.86
BJ920689,2024-09-30,2.0139,2.8552,29.0239498835,483.6976,12.0973,0.8311,0.5582,6.6205,133.3465,10.53,324.8707,0.8729,134.0682,0.6544,0.8288,,6.6205,2.0248,3.8361,10.45
BJ920689,2024-12-31,2.7756,-9.7137,28.0721903779,505.8311,10.3346,1.0765,0.7117,20.1535,127.3615,12.03,334.4171,1.1541,129.7017,0.7444,1.7006,3.3977,6.9266,2.8266,4.0604,11.72
BJ920689,2025-03-31,0.5731,-14.8083,26.8981292714,569.6203,8.8515,0.251,0.158,1.394,149.7504,2.35,358.5657,0.265,157.0407,0.1508,-0.8684,,1.394,0.601,7.1061,2.32
BJ920689,2025-06-30,1.2528,-4.5516,28.7492553463,520.5321,10.408,0.544,0.3458,16.9206,142.27,6.08,330.8824,0.5966,143.6782,0.3948,-0.1683,1.4343,3.5284,1.2652,8.4095,6.21
BJ920689,2025-09-30,1.9408,0.594,28.7366314277,510.3005,11.1076,0.8241,0.5291,5.6481,135.4878,10.1,327.6301,0.913,139.1179,0.6583,0.7161,,5.6481,1.9928,9.557,9.93
BJ920689,2025-12-31,2.617,0.8257,28.1658458647,507.1137,9.3902,1.12,0.7099,20.2354,132.1537,11.53,321.4286,1.2228,137.5621,0.7506,0.9919,3.0041,6.3768,2.7241,10.9654,11.17
BJ920689,2026-03-31,0.6161,13.8534,26.7601383691,592.8854,8.5137,0.2237,0.1518,1.16,150.2504,2.53,402.3245,0.294,146.0802,0.1717,-0.4535,,1.16,0.599,18.3718,2.45
