instrument,datetime,profit_growth,inventory_turn_days,inventory_turnover,asset_turn_days,revenue_growth,gross_margin,roe,ocf_to_np,roa,ar_turnover,net_margin,ar_turn_days
SZ300156,2019-09-30,-296.349502933492,28929.3447791812,0.009333083831,39400.7972632248,-61.017996334686,66.3499740455,-123.05,-0.181013541457,-17.6071749443,0.028988614906,-2569.3952974575,9314.00140625953
SZ300156,2019-06-30,-444.200479790831,28832.0056298322,0.006243062044,39178.5126603516,-69.864175803766,66.5110740751,-103.6,-0.146981463942,-15.7381142562,0.019339821027,-3425.5328256513,9307.22159986408
SZ300156,2019-03-31,19.345453538595,29692.8661576632,0.003031031074,38780.9048310817,-80.227287103436,67.2861576777,-3.77,-0.50135866461,-0.8430375892,0.009453367189,-363.2640057888,9520.41724399795
SZ300156,2018-12-31,-513.745593059928,30945.984523194,0.011633173271,44853.008226038,-98.175656606235,65.1237840053,-73.48,-7.440604402184,-23.3932370919,0.02997540104,-2914.6029324378,12009.8476587388
SZ300156,2018-09-30,-153.217589850547,8391.20509451322,0.032176546391,19226.3121361483,-96.119328055839,43.9401792884,-9.31,-3.929742409346,-3.548824645,0.0509331341,-252.7067049708,5301.06785633677
SZ300156,2018-06-30,-139.841778456388,6056.04583016065,0.029722364237,14779.2824444993,-95.880976310147,40.5522216204,-6.1,-4.551349586904,-2.3103163044,0.043949008224,-189.6934288848,4095.65556252312
SZ300156,2018-03-31,-158.154033437895,3497.93707070266,0.025729450868,9556.14361753387,-90.060391239829,34.3926503623,-2.15,-6.100287057499,-0.8387250536,0.032554230009,-89.0553007518,2764.61768486364
SZ300156,2017-12-31,-48.842453300895,249.725220559259,1.441584471099,778.868894998592,-10.102160586469,33.0401553977,13.36,-0.48349888157,5.8325323881,1.815821686354,12.6188279337,198.257352418148
SZ300156,2017-09-30,3.058423908952,215.588641614677,1.252385088462,643.200383790888,17.233777964775,33.0581814821,16.87,-0.61790995719,7.7475706745,1.762478790159,18.4564460419,153.193332882969
SZ300156,2017-06-30,59.039888315589,168.908933029139,1.065662998232,501.217351242213,83.3816604292,32.598062067,14.86,-0.37125296113,7.0555996885,1.589585055163,19.6466054851,113.237098836175
