instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920185,2023-03-31,1.4775,-26.1805,14.3150413041,409.0909,4.8957,0.3661,0.22,1.0861,72.2195,2.9,245.8345,0.5846,60.9137,0.4496,5.7421,,1.0861,1.2462,65.8588,2.82
BJ920185,2023-06-30,3.209,1.7539,14.9748312363,397.5265,6.9403,0.7867,0.4528,9.1951,73.4274,8.1,228.8039,1.139,56.0922,0.8432,3.4118,2.0197,3.2943,2.4514,31.5861,7.89
BJ920185,2023-09-30,4.6233,12.5025,16.5649421412,402.8047,7.4417,1.1587,0.6703,5.1091,77.5773,12.69,233.0198,1.6779,58.3998,1.368,2.6367,,5.1091,3.4804,15.6095,12.1
BJ920185,2023-12-31,6.0628,-19.6623,17.6619865795,432.7963,7.3236,1.5269,0.8318,13.0685,69.8351,15.73,235.7718,2.0086,59.3785,1.6651,2.8591,3.3185,6.2606,5.155,-2.1778,14.29
BJ920185,2024-03-31,1.0769,-33.1308,20.9940186471,775.8621,6.2768,0.2428,0.116,0.7047,100.4576,1.85,370.6755,0.2524,83.5732,0.1983,4.6536,,0.7047,0.8959,-47.8434,1.82
BJ920185,2024-06-30,2.0044,-46.4009,21.2626089661,768.2458,7.0947,0.5049,0.2343,9.3504,101.437,4.11,356.5062,0.5093,89.8024,0.4471,0.3923,0.7454,1.6267,1.7745,-47.5679,4.21
BJ920185,2024-09-30,2.861,-55.343,22.3044443333,804.769,6.5727,0.716,0.3355,2.12,111.0654,5.68,377.095,0.7395,94.3726,0.6044,0.5997,,2.12,2.431,-49.4383,5.66
BJ920185,2024-12-31,3.6996,-48.5534,23.0150701431,793.1262,6.6478,1.0255,0.4539,11.189,105.1034,7.85,351.0483,1.0117,97.3078,0.8395,1.3241,1.3536,2.8381,3.4252,-43.3235,7.61
BJ920185,2025-03-31,0.6908,-4.57,22.7804665212,899.1009,6.2315,0.2314,0.1001,0.6146,110.7147,1.43,388.9369,0.2339,130.2837,0.1875,-2.9886,,0.6146,0.8129,-3.8772,1.42
BJ920185,2025-06-30,1.5993,17.7147,22.5960104994,784.3137,7.4993,0.5261,0.2295,10.9279,105.2016,3.85,342.1403,0.5374,112.5492,0.5214,-0.5765,0.6469,1.6812,1.711,11.3647,3.93
BJ920185,2025-09-30,2.5203,42.5613,21.7063961188,753.1381,7.7697,0.8259,0.3585,2.6922,104.9685,6.12,326.9161,0.838,107.1301,0.8535,-0.2882,,2.6922,2.5722,20.5971,6.16
BJ920185,2025-12-31,3.2524,21.3697,20.7169128072,733.1976,6.7638,1.1425,0.491,13.8466,93.6768,7.08,315.0985,1.1433,110.6875,1.0189,0.395,1.2576,3.206,3.843,19.2881,6.96
BJ920185,2026-03-31,0.6082,6.5152,19.9534977718,764.6559,5.2226,0.259,0.1177,0.6022,100.5362,1.26,347.4903,0.2786,147.9776,0.1978,-1.7279,,0.6022,0.8952,27.0919,1.25
