instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ300526,2021-03-31,4.103785218357,203.2979,0.0102,756.9386,-2.5536,0.4427,8823.5294,0.018,-4.43,-85.701,0.1189,28.3920991886,-4.52,1.431500689182,-2.5536,-0.0793,0.3348,,-246.1809,268.8172
SZ300526,2021-06-30,-7337.6584,216.8152,0.0216,749.3755,8.7666,0.8302,8333.3333,0.0395,-10.12,-86.6493,0.2402,35.8332691304,-10.67,0.441725110199,-5.5992,-0.1762,0.767,0.0739,-256.1845,234.6806
SZ300526,2021-09-30,38.64211938967,271.6025,0.0286,2307.6923,-8.2132,0.9941,9440.5594,0.0536,-15.26,-87.3552,0.117,32.3849552027,-16.53,0.314936614301,-8.2132,-0.2592,1.0191,,-284.7053,264.9397
SZ300526,2021-12-31,24.492120472608,288.7392,0.0432,2012.2974,-10.9333,1.2468,8333.3333,0.0854,-47.18,-84.8508,0.1789,32.0611514395,-61.65,-0.031773526612,-26.3546,-0.6996,1.6593,0.1368,-552.2411,216.959
SZ300526,2022-03-31,47.505145521941,509.3379,0.0121,2623.9067,-2.209,0.1767,7438.0165,0.0245,-3.74,-15.0531,0.0343,34.2551859965,-3.79,-2.423722127088,-2.209,-0.0416,1.6862,,-152.133,53.3745
SZ300526,2022-06-30,77.409910462926,153.2306,0.0532,1129.9435,16.6269,1.1747,3383.4586,0.1067,-3.59,74.1855,0.1593,21.6427345746,-3.58,-0.409467794044,-2.1495,-0.0398,7.6993,0.1422,-33.2245,23.3787
SZ300526,2022-09-30,164.671757583028,233.4025,0.0935,1057.5793,7.6449,1.1568,2887.7005,0.166,13.95,139.3466,0.2553,20.9418844238,12.57,-2.7147,7.6449,0.1532,10.1255,,70.3279,26.6653
SZ300526,2022-12-31,97.396420286919,74.3786,0.2523,506.0444,7.4761,4.8401,1426.8728,0.4778,-1.61,355.3572,0.7114,2.9748393947,-1.6,-0.908809922978,-3.1541,-0.0605,4.3182,0.7148,-10.4907,83.3681
SZ300526,2023-03-31,-32.027396332983,145.0677,0.0518,486.7496,-3.7157,0.6204,1737.4517,0.0798,-4.92,261.9082,0.1849,12.1055324821,-5.09,-0.940221669363,-3.7157,-0.0708,0.3853,,-71.4299,233.5842
SZ300526,2023-06-30,-374.763337324611,193.133,0.0854,580.8325,-12.4012,0.932,2107.7283,0.1361,-18.23,33.1238,0.3099,10.4081856528,-19.66,-0.674476596002,-12.4012,-0.2253,0.7122,,-141.2738,252.738
