instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920260,2023-03-31,0.1882,893.2514,36.2608614181,1500.0,14.0066,0.073,0.06,0.8521,410.5839,1.14,1232.8767,0.0817,478.2147,0.0446,0.0593,,0.8521,0.2192,41.4833,1.14
BJ920260,2023-06-30,0.6512,74.4478,33.1338772899,911.8541,13.4171,0.2405,0.1974,9.9956,236.562,3.53,748.4407,0.2703,276.4128,0.1377,0.5481,1.2979,2.7402,0.7609,29.4152,3.71
BJ920260,2023-09-30,1.1763,124.8847,34.4018074781,760.5634,15.9458,0.4311,0.355,5.7642,212.9002,7.68,626.3048,0.4834,229.5333,0.2988,-0.032,,5.7642,1.2682,69.9878,7.71
BJ920260,2023-12-31,1.6443,-2.9244,33.8248589284,710.7601,15.3723,0.613,0.5065,15.1738,191.9181,10.63,587.2757,0.6916,218.9381,0.4185,0.336,3.4719,7.7852,1.8758,4.6651,10.47
BJ920260,2024-03-31,0.1309,45.4719,44.8683040835,1535.8362,20.731,0.0707,0.0586,1.2235,356.2945,1.61,1272.9844,0.0777,687.5477,0.0649,0.7468,,1.2235,0.2526,-1.7142,1.6
BJ920260,2024-06-30,0.5613,49.2173,35.927792657,850.2598,18.1073,0.2546,0.2117,11.6101,216.7891,5.01,706.9914,0.2871,320.6841,0.2054,0.185,1.5132,3.8467,0.8303,10.5667,5.26
BJ920260,2024-09-30,0.8433,5.0517,35.9208902678,824.4275,18.1488,0.3943,0.3275,6.0514,191.8977,7.8,684.7578,0.4317,320.1708,0.3139,0.9387,,6.0514,1.407,-7.7001,7.81
BJ920260,2024-12-31,1.6618,2.7382,32.794189422,708.9405,15.0983,0.6039,0.5078,14.8244,153.7476,10.65,596.1252,0.7011,216.6326,0.43,3.1512,3.8406,7.362,2.3415,4.6026,10.41
BJ920260,2025-03-31,0.2278,90.3256,35.4474551549,1302.4602,31.0626,0.0811,0.0691,2.1772,214.5923,2.95,1109.7411,0.0949,395.0834,0.1235,0.5821,,2.1772,0.4194,27.0222,2.9
BJ920260,2025-06-30,0.5502,-25.4262,35.9681073068,1006.1487,15.2163,0.2106,0.1789,11.5353,185.1661,3.67,854.7009,0.2452,327.1538,0.1532,-1.2583,1.4267,2.8288,0.9721,-11.2576,3.75
BJ920260,2025-09-30,0.8604,-23.8297,33.6796374151,950.7042,14.7339,0.3384,0.284,4.2788,177.1537,5.75,797.8723,0.3912,313.8075,0.2391,-0.563,,4.2788,1.5241,-6.1756,5.74
BJ920260,2025-12-31,1.9442,-5.6028,31.2236863348,720.4323,13.6569,0.5923,0.4997,14.8028,158.4786,9.63,607.8001,0.7026,185.1661,0.4059,0.7868,4.3035,6.7044,2.2716,4.3602,9.37
BJ920260,2026-03-31,0.2211,-75.1835,32.6974971324,1515.1515,8.9343,0.0717,0.0594,0.5585,350.1946,0.7,1255.2301,0.0789,407.0556,0.0307,1.2384,,0.5585,0.257,-13.718,0.7
