instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920571,2023-03-31,7.1775,-122.5587,-1.0566316968,1182.6544,-8.0957,0.2458,0.0761,-0.632,35.583,-1.1,366.1513,0.1357,12.5392,-0.0279,-0.059219838079,,-0.632,2.5293,-33.9015,-1.1
BJ920571,2023-06-30,14.3051,-87.1551,10.6737377335,972.973,3.6643,0.67,0.185,19.3521,25.1193,1.16,268.6567,0.3209,12.5829,0.0297,4.8886,0.5205,0.7223,7.1658,-18.6871,1.2
BJ920571,2023-09-30,22.9165,-95.8632,10.1396999871,979.6807,1.1466,0.9963,0.2756,0.3365,31.6753,0.55,271.0027,0.4812,11.7819,0.0138,12.8595,,0.3365,8.524,-23.1419,0.57
BJ920571,2023-12-31,29.1204,-98.7831,11.3537936272,977.7295,0.257,1.3462,0.3682,26.2061,31.0851,0.18,267.4194,0.6423,12.3625,0.0041,70.4882,1.0485,0.1014,11.5811,-23.0995,0.18
BJ920571,2024-03-31,7.5471,203.116749511342,14.1417227314,992.2822,7.1075,0.5135,0.0907,0.5963,24.948,1.18,175.2678,0.1639,11.9251,0.0285,4.4149,,0.5963,3.6075,16.4049,1.17
BJ920571,2024-06-30,15.0539,308.319,19.2717419757,1097.561,14.5954,0.8371,0.164,20.5325,22.2464,4.89,215.0281,0.3324,11.957,0.1211,0.1143,0.3619,2.0023,8.0912,2.5131,4.77
BJ920571,2024-09-30,21.839,961.2555,20.2733567415,1164.295,11.9923,1.2817,0.2319,2.2613,22.8004,5.89,210.6577,0.488,12.3632,0.1468,0.0314,,2.2613,11.8419,1.4698,5.73
BJ920571,2024-12-31,21.2714,870.2366,20.3388011034,1184.6002,2.3722,1.6824,0.3039,13.1456,23.0051,1.67,213.98,0.6903,16.9241,0.04,4.3346,0.5363,0.569,15.6487,5.1228,1.67
BJ920571,2025-03-31,6.727,-197.4891,8.1284461073,1744.186,-7.7618,0.3804,0.0516,-0.4056,26.2674,-1.14,236.5931,0.1471,13.3789,-0.0278,0.944331439978,,-0.4056,3.4263,-10.7285,-1.15
BJ920571,2025-06-30,8.7576,-136.657,18.8687259877,1610.0179,-5.6596,0.8697,0.1118,13.2877,26.0247,-1.82,206.9679,0.3204,20.5536,-0.0444,0.680989105797,0.1702,-0.6342,6.9165,-5.4666,-1.81
BJ920571,2025-09-30,20.1871,-99.8265,21.0591165705,1550.8329,0.0204,1.2996,0.1741,0.0035,20.2933,0.01,207.7562,0.5053,13.3749,0.0003,2905.6044,,0.0035,13.3049,1.8342,0.01
BJ920571,2025-12-31,28.3995,24.3541,23.2179521838,1490.0662,2.7696,1.8886,0.2416,9.6177,17.1487,2.0,190.6174,0.7352,12.6763,0.0497,17.9093,0.406,0.6348,20.9928,6.5108,2.05
BJ920571,2026-03-31,8.4775,289.689583476461,29.410680484,1672.8625,12.2727,0.4776,0.0538,0.6493,19.2786,2.14,188.4422,0.1743,10.6163,0.0526,2.2502,,0.6493,4.6684,19.6422,2.12
