instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH601975,2021-03-31,29.1583,0.1032,-85.7032,-14.2557,1.6277,1.2189,1.83,0.3684,11.9532,1.2189,0.022,0.1542,872.093,3.0866,14.3132,244.2997,1.82,22.4765540541,,6.2879
SH601975,2021-06-30,28.4033,0.2154,-81.8263,-14.4558,2.1324,57.6154,3.61,0.7804,11.278,2.4176,0.0439,0.3229,835.6546,6.3373,14.912,230.6509,3.64,20.7460212184,0.2549,12.0708
SH601975,2021-09-30,28.6758,0.3167,-80.6019,-11.8075,2.1133,2.9719,4.56,1.1326,9.5627,2.9719,0.0555,0.4794,852.5418,9.4156,17.3943,238.3895,4.55,18.3609052409,,15.5223
SH601975,2021-12-31,28.4607,0.442,-78.1858,-4.2006,2.7923,59.6184,5.18,1.6817,7.9076,3.489,0.0629,0.6575,814.4796,12.649,12.3005,214.0691,5.14,18.1219108848,0.5342,29.2671
SH601975,2022-03-31,32.3287,0.1238,-2.4973,20.3022,0.9961,1.1868,1.78,0.4823,9.6879,1.1868,0.0219,0.1839,726.979,2.7839,16.9132,186.6058,1.76,17.6727242078,,5.3213
SH601975,2022-06-30,31.2777,0.2792,106.2765,35.0916,1.1546,57.357,7.17,1.016,17.2208,4.6177,0.0905,0.4132,644.6991,5.7549,15.1399,177.1654,6.87,22.9523701,0.3734,11.8891
SH601975,2022-09-30,28.8083,0.4699,258.047,55.8922,1.1422,9.7119,14.99,1.6112,21.9633,9.7119,0.1986,0.6753,574.5903,9.3723,11.7161,167.577,13.72,27.982566339,,23.0452
SH601975,2022-12-31,26.4086,0.6501,373.6949,62.1966,1.3528,62.3277,21.78,2.2302,23.0941,13.7537,0.2981,0.9326,553.761,13.6319,8.5906,161.4205,19.38,30.0172329763,0.9032,41.9062
SH601975,2023-03-31,28.4288,0.1536,285.7086,47.7563,1.4574,3.8786,5.35,0.464,25.2896,3.8786,0.0843,0.2094,585.9375,3.1658,10.5566,193.9655,5.22,33.3370459946,,8.5255
SH601975,2023-06-30,29.5053,0.2899,93.3014,23.7787,1.5778,53.1913,10.71,0.8745,26.8932,7.543,0.1749,0.394,620.9038,6.1006,10.1649,205.8319,10.1,33.5197113677,0.4261,17.708
SH601975,2023-09-30,30.867,0.4179,25.7755,5.9096,1.4259,10.3387,14.96,1.2183,26.083,10.3387,0.2498,0.5679,646.0876,8.7472,9.5882,221.6203,13.85,33.1549167984,,28.1596
SH601975,2023-12-31,29.6299,0.5591,8.4142,-1.0825,1.5684,59.2979,18.99,1.6185,25.3113,13.4659,0.3232,0.7429,643.892,12.1499,10.0899,222.4282,17.3,32.833392835,0.8293,35.6792
SH601975,2024-03-31,26.2307,0.1528,64.8858,13.6518,1.136,5.4322,7.22,0.3884,36.6902,5.4322,0.1405,0.1952,589.0052,3.4311,9.7823,231.7199,7.04,37.0514454033,,9.2003
SH601975,2024-06-30,26.9437,0.2905,44.6669,11.7763,1.235,52.2462,12.81,0.7158,34.8066,9.7156,0.2557,0.3636,619.6213,6.6806,9.0864,251.4669,12.08,35.724910503,0.4522,19.8098
SH601975,2024-09-30,27.3759,0.4077,37.5079,7.7628,1.2498,12.902,17.08,0.9949,33.2825,12.902,0.3471,0.5063,662.2517,9.8627,10.0086,271.3841,15.81,34.5790806813,,26.9769
SH601975,2024-12-31,27.2808,0.527,23.3878,4.4971,1.2838,60.3401,19.49,1.3244,29.887,14.9707,0.403,0.6435,683.112,13.1961,11.2724,271.8212,17.75,32.5151165052,0.8122,31.9364
SH601975,2025-03-31,29.6853,0.1056,-57.2956,-25.2938,1.4087,2.203,2.6,0.2412,20.9733,2.203,0.06,0.1235,852.2727,3.0318,17.7546,373.1343,2.56,26.7219375359,,5.0691
SH601975,2025-06-30,29.4161,0.2125,-53.0026,-21.4293,1.7385,49.5565,5.13,0.4794,20.8197,4.3832,0.1202,0.2461,847.0588,6.1191,15.392,375.4693,5.01,26.1962511629,0.3473,11.6944
SH601975,2025-09-30,30.0203,0.3269,-42.624,-14.7692,1.5752,7.2511,8.4,0.7344,22.4053,7.2511,0.1992,0.3774,825.9407,8.9939,15.0368,367.6471,8.25,28.0029002645,,17.956
SH601975,2025-12-31,29.2277,0.4433,-31.6285,-10.1267,1.5752,56.1561,11.55,1.0249,22.7366,9.9253,0.2827,0.5112,812.0911,12.3171,14.0701,351.2538,11.27,28.8669900452,0.7415,25.5862
SH601975,2026-03-31,28.6414,0.1163,50.7948,14.1859,0.7267,3.1822,3.66,0.2558,27.6975,3.1822,0.0928,0.1311,773.8607,3.1423,15.3639,351.8374,3.6,29.0645618257,,5.8579
