instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600277,2021-03-31,48.0864,12.0279,0.0803,362.3188,0.4225,7.4826,1120.797,0.1528,1.01,13.2342,0.2484,13.6440970426,0.89,4.0026,0.4225,0.0563,2.1396,,5.268,42.0639
SH600277,2021-06-30,121.652,11.2095,0.1902,299.2021,14.7098,16.0578,946.3722,0.3571,2.93,13.1982,0.6016,15.6781956369,2.91,3.0326,1.4946,0.1966,4.8443,0.4393,7.8178,37.1571
SH600277,2021-09-30,157.5531,9.9205,0.29,303.4049,2.0411,27.2164,931.0345,0.5317,3.92,18.3754,0.8899,13.634193972,3.87,2.2387,2.0411,0.1976,8.9623,,6.8455,30.1262
SH600277,2021-12-31,30.082,12.8602,0.3528,314.6853,16.5761,27.9933,1020.4082,0.6427,5.0,-3.6889,1.144,14.8409230856,4.91,2.5637,2.4863,0.2381,10.3896,0.8043,6.8148,34.65
SH600277,2022-03-31,17.8479,13.8525,0.0927,283.3753,0.5395,6.497,970.8738,0.1593,0.86,7.3058,0.3176,11.7658607903,0.86,0.6236,0.5395,0.0511,3.4161,,5.7855,26.3458
SH600277,2022-06-30,36.7172,14.6426,0.1988,248.1048,17.2793,12.2929,905.4326,0.338,3.37,-1.75,0.7255,14.6687686802,3.32,0.342,2.165,0.2068,6.967,0.4746,10.8787,25.8361
SH600277,2022-09-30,40.5717,14.8561,0.2757,259.3411,2.9036,18.1743,979.3254,0.4691,4.7,-8.5785,1.0411,13.789154087,4.58,0.3843,2.9036,0.2778,9.3649,,10.5259,28.8311
SH600277,2022-12-31,9.8477,20.8315,0.3232,285.5103,18.158,17.2815,1113.8614,0.5651,4.38,-10.1345,1.2609,14.3103947043,4.33,0.8565,2.6549,0.2615,11.0738,0.786,8.3302,32.5092
SH600277,2023-03-31,-90.3967,24.3916,0.0763,255.5366,0.049,3.6898,1179.5544,0.1347,0.1,-14.1432,0.3522,6.3291158694,0.09,14.9926,0.049,0.0049,2.3452,,0.6471,38.3763
SH600277,2023-06-30,-92.6453,23.7938,0.145,268.0566,16.711,7.565,1241.3793,0.2544,0.34,-24.9798,0.6715,8.1706786876,0.34,11.1882,0.155,0.0152,4.2945,0.3479,1.0665,41.9141
SH600277,2023-09-30,-98.977,21.8282,0.2082,275.3136,0.0291,12.3693,1296.83,0.3653,0.37,-22.6121,0.9807,7.9106466619,0.37,94.7638,0.0291,0.0028,5.9793,,0.1391,45.1558
SH600277,2023-12-31,-163.9903,21.3683,0.2638,284.2479,17.6314,16.8474,1364.6702,0.4481,-3.25,-21.6213,1.2665,6.7752404893,-3.3,0.137986419835,-1.9009,-0.1673,7.1954,0.6293,-6.8009,50.032
SH600277,2024-03-31,-617.4786,19.5678,0.0423,420.9542,-0.2915,4.5994,2127.6596,0.069,-0.2,-51.1594,0.2138,-2.3464098404,-0.21,0.05240202962,-0.2915,-0.0254,0.9945,,-6.8564,90.4977
SH600277,2024-06-30,-429.4013,19.3578,0.0734,475.5614,-0.579,9.2986,2452.3161,0.1196,-0.27,-55.088,0.3785,-4.1805572861,-0.27,0.069271871797,-0.579,-0.0501,1.6961,,-7.8221,106.1258
SH600277,2024-12-31,-30.866594018116,24.4446,0.1079,624.4579,-3.9305,14.7272,3336.4226,0.1773,-4.41,-62.3602,0.5765,-13.6958690989,-4.47,-0.076591199436,-3.9305,-0.329,2.399,,-35.5248,150.0625
SH600277,2025-06-30,-193.083981467144,19.5961,,480.128,-0.9618,9.1855,2902.86388955516,0.1034,-0.81,-18.7298,0.3749,-4.8920804628,-0.81,0.068459071442,-0.9618,-0.081,1.2541,,-15.5546,143.5292
SH600277,2025-12-31,-82.152872860407,17.7277,,461.4201,-5.9107,20.3072,2720.52422856874,0.227,-8.44,18.4288,0.7802,-7.0270391873,-8.77,-0.571277813077,-5.9107,-0.4851,2.5987,,-44.2259,138.5308
