instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920564,2021-03-31,,149.310594440273,0.3824,0.0223,23.1164315848,1.16,125.9446,275.1452,261.022671932349,0.5543,0.5543,1.15,0.7146,3.0203,,0.1851,-20.4121,522.07775284061,0.3271,486.2237
BJ920564,2021-06-30,,370.317948275359,0.8447,0.2474,31.9558378233,12.32,111.6695,249.9306,140.1952,6.7286,6.7286,11.74,1.6119,14.5461,,0.4424,-1.9827,437.085238528523,0.7202,406.8716
BJ920564,2021-09-30,,,2.334,0.3071,33.352798797,15.01,,,,,,15.01,,13.7084,,,-1.1652,,,
BJ920564,2021-12-31,,15.1956,1.6321,0.6131,35.0519034542,27.98,111.7249,236.205,14.0171,15.4519,15.4519,24.79,3.2222,17.1037,,0.8951,-0.0163,429.388178023327,1.5241,402.1897
BJ920564,2022-03-31,,470.1284,0.5177,0.1272,36.5242813756,5.01,,,-13.3062,,,5.01,,19.8624,,,-3.5062,,,
BJ920564,2022-06-30,0.3074,-15.1698,0.434,0.1574,31.0345496402,8.14,177.9535,202.8626,-2.5373,6.5562,3.078,4.06,1.0115,12.6608,,0.3241,-3.1895,585.5563,0.8873,555.3841
BJ920564,2022-09-30,,23.1058,0.5299,0.2836,33.1495714067,10.83,209.205,271.9581,-7.6692,5.291,5.291,7.09,1.2906,18.2776,,0.3921,-1.0952,725.288568051393,0.9928,688.5998
BJ920564,2022-12-31,0.7074,28.8023,0.9856,0.5886,33.4943333772,19.22,166.3048,142.5235,13.1367,13.879,10.5311,13.72,2.1647,19.472,,0.7456,0.1007,508.9059,2.5259,482.8326
BJ920564,2023-03-31,0.0218,-192.438,0.0278,-0.0876,26.2210571103,-2.06,1365.7056,774.5267,-75.2746,-1.6663,-1.6663,-2.08,0.0659,-74.2573,,0.0228,-2.166632421941,4128.4404,0.1162,3947.3684
BJ920564,2023-06-30,0.1507,-86.5103,0.1916,0.0211,20.1909847085,0.49,419.5804,170.9564,-34.0312,4.2208,0.4037,0.5,0.429,2.5889,6.1776,0.1617,-14.2163,1194.426,1.0529,1113.1725
BJ920564,2023-09-30,0.2012,-139.8279,0.2545,-0.1122,20.3660761546,-2.68,468.6686,205.7613,-30.8899,-2.2422,-2.2422,-2.75,0.5761,-10.5333,,0.2162,-0.442591032659,1341.9483,1.3122,1248.8437
BJ920564,2023-12-31,0.3811,-86.7802,0.4898,0.0778,25.6745415778,1.82,338.7916,135.9979,-30.4896,5.448,1.4312,1.81,1.0626,3.7033,15.2741,0.4078,-2.2623,944.634,2.6471,882.7857
BJ920564,2024-03-31,0.0388,1.255402906147,0.0483,-0.0858,34.9824846677,-2.03,860.4207,372.9797,74.7415,-1.6659,-1.6659,-2.04,0.1046,-41.962,,0.0425,-0.911755683637,2319.5876,0.2413,2117.6471
BJ920564,2024-06-30,0.1206,-699.1541,0.1496,-0.1254,31.0919939379,-2.97,585.5563,222.0851,-22.46,2.2226,-2.5065,-3.04,0.3074,-20.0048,3.7962,0.1322,-0.514959386637,1492.5373,0.8105,1361.5734
BJ920564,2024-09-30,0.1658,-80.360285896643,0.2089,-0.2007,28.6437310729,-4.81,632.3185,256.3616,-17.938,-3.9616,-3.9616,-4.96,0.427,-23.1507,,0.1817,-0.429286049957,1628.468,1.0532,1485.9659
BJ920564,2024-12-31,0.4376,1.4306,0.5588,0.0784,34.9796092505,1.82,334.0137,104.7242,14.9544,4.9968,1.4089,1.81,1.0778,3.2676,13.8496,0.477,0.0978,822.6691,3.4376,754.717
BJ920564,2025-03-31,0.0399,2.509603444574,0.0507,-0.0838,37.394778759,-1.96,955.414,322.9279,6.1623,-1.5684,-1.5684,-1.97,0.0942,-38.5343,,0.0434,-0.654276085975,2255.6391,0.2787,2073.7327
BJ920564,2025-06-30,0.1733,23.5167227558,0.2211,-0.0962,46.0674155846,-2.25,464.9961,181.1777,50.6556,2.4367,-1.7951,-2.27,0.3871,-10.1558,5.4201,0.1887,-0.451445917175,1038.6613,0.9935,953.8951
BJ920564,2025-09-30,0.2596,35.513057471853,0.3377,-0.1083,43.7646706634,-3.02,403.1054,215.8964,64.7312,-2.3752,-2.3752,-3.13,0.6698,-9.0628,,0.2835,0.060359456617,1040.0616,1.2506,952.381
BJ920564,2025-12-31,0.484,3.3877,0.638,0.0677,36.6149653575,1.87,270.3921,107.0059,15.4606,5.7163,1.3779,1.86,1.3314,2.9259,8.1004,0.5424,9.5115,743.8017,3.3643,663.7168
BJ920564,2026-03-31,0.0513,-190.227066911581,0.0683,-0.203,11.0977203106,-5.74,503.0743,240.1922,33.0651,-4.5105,-4.5105,-5.91,0.1789,-84.0469,,0.0595,-0.933109692685,1754.386,0.3747,1512.605
