instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920833,2023-03-31,0.6998,-17.568776729658,25.6138342023,597.198023343688,7.1235,0.3405,,1.0934,86.3889,1.56,264.3172,0.2158,128.6082,0.1087,0.962,,1.0934,1.0418,-19.820878508625,1.55
BJ920833,2023-06-30,1.6776,14.0119,26.7717281822,532.676921930886,11.4672,0.7437,,3.886,87.0322,5.64,242.0331,0.4846,107.2961,0.3983,0.7029,,3.886,2.0682,-9.0035,5.53
BJ920833,2023-09-30,,,25.2672419104,,9.3207,,,,,6.65,,1.4225,,0.4637,1.4157,,,,,6.65
BJ920833,2023-12-31,3.4529,-16.1807,23.1104281192,601.8054,9.5556,1.2165,0.5982,38.3758,80.4595,8.65,295.9309,0.7991,104.2602,0.5156,2.0852,,5.4527,4.4743,-11.5219,6.89
BJ920833,2024-03-31,0.9701,-39.0379,18.0644335441,650.7592,4.2926,0.2657,0.1383,0.604,86.6635,0.74,338.7279,0.1665,92.7739,0.0552,0.9008,,0.604,1.0385,1.1656,0.74
BJ920833,2024-06-30,2.0881,-45.387,18.7895888912,611.6208,6.6994,0.5639,0.2943,37.8455,75.4021,2.42,319.2055,0.3562,86.2028,0.1811,4.0591,0.7754,2.0319,2.3872,-6.5206,2.49
BJ920833,2024-09-30,2.8638,-41.1071,18.573310573,629.958,5.8009,0.8194,0.4286,2.5739,79.4936,3.07,329.5094,0.5219,94.2803,0.2273,3.4878,,2.5739,3.3965,-5.3731,3.2
BJ920833,2024-12-31,3.545,-43.6639,18.7366070224,646.784,5.6389,1.0692,0.5566,39.8974,78.8782,4.01,336.7003,0.6837,101.5515,0.2904,3.4841,1.5214,3.208,4.564,-4.5327,4.08
BJ920833,2025-03-31,0.8996,134.6875,24.6843777458,560.0498,8.8795,0.3099,0.1607,1.4245,71.3267,1.74,290.4163,0.1958,100.0445,0.1295,1.3283,,1.4245,1.2618,13.4548,1.73
BJ920833,2025-06-30,1.7836,39.7795,24.6827920293,564.9718,8.6497,0.61,0.3186,40.7569,77.4793,3.38,295.082,0.3908,100.9195,0.2531,0.6244,0.9488,2.7167,2.3232,8.2627,3.34
BJ920833,2025-09-30,2.413,50.7914,25.5451759174,591.3272,8.1785,0.8808,0.4566,3.684,81.4332,4.55,306.5395,0.5653,111.8939,0.3428,0.9353,,3.684,3.3156,6.9546,4.61
BJ920833,2025-12-31,2.9707,20.8954,24.6214784446,623.7006,6.6064,1.1099,0.5772,44.2558,75.847,4.7,324.3535,0.7162,121.1836,0.3511,3.5891,1.6941,3.7504,4.7464,3.1894,4.71
BJ920833,2026-03-31,0.6608,-67.9632,20.3496751091,677.2009,3.3847,0.26,0.1329,0.4571,84.2697,0.56,346.1538,0.1641,136.1985,0.0415,4.8447,,0.4571,1.068,-15.9535,0.56
