instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920179,2023-03-31,0.4816,64.0591,45.6042170204,1260.5042,23.6937,0.126,0.0714,1.6971,90.4704,1.82,714.2857,0.0867,186.8771,0.1916,-1.5269,,1.6971,0.9948,64.0908,1.87
BJ920179,2023-06-30,0.841,13.0555,41.8393950516,1382.4885,19.7213,0.2456,0.1302,8.012,78.3699,2.98,732.899,0.1607,214.0309,0.2961,-0.7983,2.2709,2.5294,2.2968,38.8768,2.96
BJ920179,2023-09-30,1.2038,-15.1815,41.3031232842,1291.2482,18.7811,0.4014,0.2091,3.7907,81.4087,4.64,672.6457,0.2595,224.2897,0.4627,-0.7222,,3.7907,3.3166,52.0405,4.56
BJ920179,2023-12-31,1.5698,-23.5556,38.9008702264,1251.3034,16.4635,0.5592,0.2877,9.992,71.9468,5.59,643.7768,0.3617,229.3286,0.5701,-0.3196,2.2399,4.4851,5.0037,43.0608,5.46
BJ920179,2024-03-31,0.3626,-3.5337,44.2125868055,1026.2258,16.3766,0.1964,0.0877,1.4195,76.9625,1.65,458.2485,0.1121,248.2074,0.1848,-0.913,,1.4195,1.1694,39.5678,1.63
BJ920179,2024-06-30,0.6576,9.0139,44.079109159,1123.5955,15.4494,0.3613,0.1602,8.5181,75.097,2.79,498.2009,0.2063,273.7226,0.3228,-1.7217,0.5165,2.4152,2.3969,39.1571,2.76
BJ920179,2024-09-30,0.9827,4.8052,44.9949881446,1151.3859,15.6813,0.532,0.2345,3.5482,78.7953,4.15,507.5188,0.302,274.7532,0.4849,-0.3309,,3.5482,3.4266,25.5226,4.07
BJ920179,2024-12-31,1.4461,-5.6745,41.6665820801,1154.5863,13.166,0.7161,0.3118,11.9352,75.1911,4.62,502.7231,0.3967,248.9454,0.5377,0.5406,0.9333,3.9861,4.7878,17.9504,4.5
BJ920179,2025-03-31,0.4504,-8.8725,42.0028752525,1084.3373,14.8038,0.1891,0.083,1.2102,99.4585,1.35,475.9387,0.1059,199.8224,0.1684,-0.1883,,1.2102,0.9049,0.8087,1.34
BJ920179,2025-06-30,0.8199,-7.7132,43.9978843524,1173.4029,14.177,0.3487,0.1534,11.5383,107.604,2.33,516.203,0.1942,219.539,0.298,1.6553,0.3367,2.1412,1.6728,0.5696,2.31
BJ920179,2025-09-30,1.1233,-21.9164,43.8165121278,1248.8437,12.7839,0.4948,0.2162,2.7231,111.996,2.99,545.675,0.2724,240.3632,0.3788,1.2848,,2.7231,2.4108,-4.219,2.95
BJ920179,2025-12-31,1.4312,-22.8681,42.4593152801,1332.3464,11.0939,0.6295,0.2702,13.7218,110.1389,3.26,571.8824,0.3444,251.5372,0.4149,2.1944,0.553,2.9254,3.2686,-8.462,3.21
BJ920179,2026-03-31,0.3924,-50.7587,38.6414032872,1294.964,8.5773,0.1654,0.0695,0.6077,126.1741,0.64,544.1354,0.0869,229.3578,0.083,4.383,,0.6077,0.7133,-15.0131,0.64
