instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920119,2023-06-30,,,36.1742225616,,22.6976,,,,,19.9,,1.8531,,,0.4735,,,,,19.9
BJ920119,2023-12-31,0.6196,-7.0644,33.2665962384,735.276914307316,20.5949,0.5431,,10.0932,53.7916,29.74,662.8614,1.4199,581.02,,1.2105,,10.0932,6.6925,-2.1331,25.69
BJ920119,2024-06-30,0.3297,-25.8987,32.6111499192,689.647922303726,18.2061,0.2959,,4.8512,41.5187,11.18,608.3136,0.6167,545.9509,,0.7395,,4.8512,4.3354,-7.618,10.58
BJ920119,2024-09-30,,,34.1960696126,,19.1746,,,,,18.21,,2.0926,,2.8822,0.5766,,,,,18.21
BJ920119,2024-12-31,0.7248,2.2616,33.6005334771,650.334247835409,18.6822,0.6325,,10.3622,42.342,23.41,569.17,1.2639,496.6887,3.7872,0.4424,,10.3622,8.5022,12.731,21.37
BJ920119,2025-03-31,,,32.6910194007,,18.551,,,,,6.26,,0.6974,,1.1458,0.208,,,,,6.26
BJ920119,2025-06-30,0.4237,58.8737,37.4454004281,565.629830756453,21.4052,0.3682,,6.2906,47.5599,14.22,488.8647,0.6624,424.8289,2.7145,0.5674,,6.2906,3.7847,35.1295,13.22
BJ920119,2025-09-30,0.6162,38.3761,37.2976569679,595.428636619433,21.2009,0.5215,,8.5914,46.8669,20.16,517.7373,0.9485,438.1694,3.9882,0.8356,,8.5914,5.761,25.1506,18.19
BJ920119,2025-12-31,0.7924,28.2309,36.0937746076,636.9427,19.912,0.6505,0.5652,12.7655,45.2551,23.9,553.4204,1.1979,454.316,4.8564,0.7745,,9.7599,7.9549,20.3114,21.13
BJ920119,2026-03-31,0.2289,10.5985,29.7218636313,692.8406,17.0245,0.147,0.1299,1.9555,39.8812,4.39,612.2449,0.2562,393.1848,0.9861,0.4206,,1.9555,2.2567,20.5157,3.63
