instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920080,2023-06-30,,,43.6096263962,,14.159,,,,,7.83,,1.1841,,0.3633,0.3268,,,,,7.83
BJ920080,2023-12-31,1.0967,147.2012,43.4380235769,705.468577181647,15.3132,0.8307,,7.7502,98.6301,17.21,433.3694,1.1371,328.2575,0.8293,1.5156,,7.7502,3.65,16.6007,15.8
BJ920080,2024-03-31,0.2104,521.899388738607,48.451472083,891.33137494074,18.7579,0.1658,,1.8891,119.0634,3.84,542.8227,0.2045,427.7567,0.2032,0.8454,,1.8891,0.7559,57.544424142971,3.77
BJ920080,2024-06-30,0.5763,18.879,44.0675282226,726.257269677939,15.9458,0.4045,,3.8711,94.4485,7.99,444.9938,0.5002,312.3373,0.4319,1.2501,,3.8711,1.9058,5.5579,7.68
BJ920080,2024-09-30,,,44.999717161,,15.4894,,,,,10.97,,1.559,,0.6268,1.9373,,,,,10.97
BJ920080,2024-12-31,1.1701,18.1739,45.1366454151,728.023391840544,16.406,0.8077,,7.2561,91.9071,16.77,445.71,1.0486,307.666,0.98,1.9946,,7.2561,3.917,10.3026,15.4
BJ920080,2025-03-31,0.2161,47.1874,47.6402496792,954.214159118543,23.0614,0.1527,,2.1302,116.5803,4.78,589.391,0.2041,416.4739,0.2991,1.0003,,2.1302,0.772,19.7206,4.67
BJ920080,2025-06-30,0.546,27.2436,47.2209146485,780.355074632767,17.2309,0.3761,,3.8716,93.3416,8.61,478.5961,0.4922,329.6703,0.5496,1.3772,,3.8716,1.9284,17.7535,8.24
BJ920080,2025-09-30,0.7357,32.452,46.9293943695,907.353347435116,17.9575,0.4525,,4.7136,91.9556,12.54,596.6851,0.5923,366.9974,0.8302,1.3429,,4.7136,2.9362,14.2477,8.77
BJ920080,2025-12-31,1.0636,29.9685,46.4770564572,847.6572,19.3952,0.6487,0.4247,14.3308,78.3358,16.95,554.9561,0.8343,338.4731,0.9208,1.4526,,7.3126,4.5956,9.9374,13.28
BJ920080,2026-03-31,0.256,25.6916,44.5510846909,947.3684,22.7331,0.1383,0.095,2.1607,72.3531,3.86,650.7592,0.17,351.5625,0.2717,0.4836,,2.1607,1.2439,27.5072,3.79
