instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920174,2021-03-31,,230.278973293865,0.4473,0.4487,34.2925982289,9.27,181.0865,63.9295,245.551396576295,5.7296,5.7296,8.86,0.497,20.717,,0.3451,-0.3265,318.744063494546,1.4078,260.794
BJ920174,2021-06-30,,128.4429,0.9634,0.7238,31.5411091588,14.53,178.3238,57.9188,142.7199,8.2546,8.2546,13.55,1.0094,15.0857,,0.7108,0.0869,305.372260107698,3.1078,253.2358
BJ920174,2021-09-30,,77.4105,1.2416,0.9288,32.2395824158,21.14,182.5558,54.8123,93.0146,10.8918,10.8918,15.98,1.479,15.384,,0.9644,0.1592,333.042876464869,4.9259,279.9668
BJ920174,2021-12-31,1.0245,42.4063,1.5503,1.0979,31.3495138415,22.99,196.4315,58.3053,53.2351,17.9695,12.7568,18.36,1.8327,14.3146,,1.2204,0.1205,351.3909,6.1744,294.9853
BJ920174,2022-03-31,0.1823,-19.0082,0.258,0.3081,35.392264463,5.02,265.6434,90.8724,-13.7916,3.5166,3.5166,4.9,0.3388,19.4634,,0.2101,0.7237,493.6917,0.9904,428.3674
BJ920174,2022-06-30,0.3932,-19.4087,0.5488,0.4944,35.6606304658,8.04,251.9244,87.1924,-19.0001,11.9526,6.0662,8.21,0.7145,15.0096,4.3318,0.4564,0.4634,457.7823,2.0644,394.3909
BJ920174,2022-09-30,0.5603,-25.8711,0.7749,0.6885,36.2326832157,11.24,253.9981,83.7911,-21.6884,8.3258,8.3258,11.07,1.063,14.5623,,0.6627,0.8793,481.8847,3.2223,407.4242
BJ920174,2022-12-31,0.7027,-21.3288,0.9715,0.8637,35.4842947827,14.04,265.2715,101.9859,-21.6255,16.6107,10.16,13.51,1.3571,14.3688,6.3538,0.8337,0.9998,512.3097,3.5299,431.81
BJ920174,2023-03-31,0.2214,18.0676,0.299,0.3637,33.611110158,5.53,189.2744,82.85,24.2102,3.9274,3.9274,5.38,0.4755,18.5008,,0.2666,1.912,406.5041,1.0863,337.5844
BJ920174,2023-06-30,0.523,62.1749,0.7277,0.8019,34.551934222,11.8,164.2186,71.5421,46.8135,14.1227,8.0257,11.62,1.0961,16.5801,4.5451,0.6247,0.96,344.1683,2.516,288.1383
BJ920174,2023-09-30,0.8038,87.3846,1.1335,1.2901,35.4106615895,18.59,163.1026,65.0164,65.2093,11.7997,11.7997,17.46,1.6554,16.517,,0.9485,0.5434,335.9045,4.1528,284.66
BJ920174,2023-12-31,1.0523,110.5476,1.4892,1.8186,34.1426832782,25.44,164.4812,72.5397,76.3418,21.3248,15.615,23.19,2.1887,17.156,10.1366,1.2313,0.8829,342.1078,4.9628,292.3739
BJ920174,2024-03-31,0.1855,10.541,0.2761,0.4021,35.3667301374,5.23,237.1542,105.8574,9.2848,3.4894,3.4894,5.21,0.3795,18.7135,,0.2108,0.0462,485.1752,0.8502,426.945
BJ920174,2024-06-30,0.3826,-3.53,0.5747,0.7736,34.269768995,9.93,227.8193,102.0292,-7.0158,12.6022,6.5214,9.91,0.7901,17.2017,4.6501,0.4347,0.2173,470.4652,1.7642,414.0787
BJ920174,2024-09-30,0.5553,-19.0959,0.8283,1.0438,33.3812782802,13.27,223.9177,100.9195,-14.1089,8.3378,8.3378,12.49,1.2058,15.558,,0.6284,0.926,486.2237,2.6754,429.6626
BJ920174,2024-12-31,0.7415,-36.0732,1.087,1.1626,31.200605472,14.73,221.3205,91.0862,-16.2643,15.8872,9.4546,13.69,1.6266,13.0975,9.3063,0.8413,0.988,485.5024,3.9523,427.9092
BJ920174,2025-03-31,0.1576,-10.0817,0.2211,0.3616,33.4789889467,4.17,244.1009,102.3541,-10.7694,3.0032,3.0032,4.08,0.3687,18.8577,,0.1784,0.9447,571.066,0.8793,504.4843
BJ920174,2025-06-30,0.3405,-26.8697,0.4854,0.5657,31.7310005432,6.44,230.8284,98.8468,-5.1945,10.8477,4.4371,6.23,0.7798,13.2689,4.7021,0.3837,0.504,528.6344,1.821,469.1165
BJ920174,2025-09-30,0.5144,-29.5276,0.7278,0.7356,31.2462508921,8.27,225.3004,94.83,-3.3035,5.6895,5.6895,7.88,1.1984,11.3387,,0.5789,0.753,524.8834,2.8472,466.4018
BJ920174,2025-12-31,0.4402,90.1318,0.8016,2.2104,32.9811677288,19.23,267.8173,143.1355,75.2919,20.6184,3.7848,7.63,1.3442,14.2063,3.7136,0.5721,0.9874,817.8101,2.5151,629.2606
BJ920174,2026-03-31,0.0929,86.1149,0.1711,0.2792,30.7461031872,2.23,286.6242,185.6053,173.8456,1.2328,1.2328,2.2,0.314,12.8164,,0.1261,-0.6401,968.7836,0.4849,713.7193
