instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920300,2023-03-31,0.131,-276.974519059208,45.794762292,2022.4719,-25.6643,0.073,0.0445,-1.1482,408.7193,-1.57,1232.8767,0.0661,687.0229,-0.0584,-0.532531212058,,-1.1482,0.2202,10.41,-1.56
BJ920300,2023-06-30,0.3997,39.660489626638,39.174110218,1413.9827,-5.4289,0.2079,0.1273,18.5824,297.8653,-0.87,865.8009,0.1899,450.3378,-0.0355,-0.234556425292,0.5036,-0.6922,0.6043,0.4887,-0.88
BJ920300,2023-09-30,0.6879,-192.6256,36.0639996474,1237.9642,-6.9455,0.3511,0.2181,-1.4672,256.654,-2.29,769.0117,0.3395,392.4989,-0.0805,-0.226607670159,,-1.4672,1.052,-14.7909,-2.35
BJ920300,2023-12-31,1.2203,-155.0784,35.0108484908,1005.3058,-7.5489,0.5913,0.3581,15.8784,204.0816,-3.95,608.828,0.5702,295.0094,-0.1457,-0.094453375124,1.4928,-2.5849,1.764,-11.8016,-4.08
BJ920300,2024-03-31,0.0901,-91.351387476291,51.1640995373,2045.4545,-43.4125,0.0748,0.044,-1.9542,329.3085,-3.18,1203.2086,0.0733,998.8901,-0.1055,-0.801046173932,,-1.9542,0.2733,6.7006,-3.23
BJ920300,2024-06-30,0.2646,-321.506123897087,42.843124518,1537.1477,-19.6082,0.1944,0.1171,16.7593,258.7694,-3.95,925.9259,0.2017,680.2721,-0.1305,-0.678744153192,0.5338,-2.276,0.6956,1.9085,-4.03
BJ920300,2024-09-30,0.3997,-129.769648317204,41.2717153698,1538.4615,-18.4369,0.2903,0.1755,-3.1902,247.661,-5.65,930.0723,0.3064,675.5066,-0.1849,-0.520992977213,,-3.1902,1.0902,-13.4415,-5.81
BJ920300,2024-12-31,0.6515,-416.84670996622,38.2419345993,1399.689,-51.1746,0.4441,0.2572,8.4643,230.341,-23.56,810.6282,0.4603,552.571,-0.7094,-0.23936184714,1.0846,-13.7947,1.5629,-28.1583,-26.7
BJ920300,2025-03-31,0.1469,5.22075107513,30.8382780192,1567.9443,-34.2289,0.1028,0.0574,-1.9839,250.5568,-3.84,875.4864,0.112,612.6617,-0.1,-0.326920806292,,-1.9839,0.3592,20.2086,-3.91
BJ920300,2025-06-30,0.2175,-32.217391318198,46.1345353731,1627.4864,-31.2921,0.2006,0.1106,21.3165,240.032,-6.71,897.3081,0.2146,827.5862,-0.1726,-0.023578151063,0.4288,-3.5703,0.7499,-17.1501,-6.95
BJ920300,2025-09-30,0.292,-21.765405955317,49.7277785232,1687.5,-28.5355,0.2915,0.16,-4.7706,231.9588,-8.85,926.2436,0.3102,924.6575,-0.2252,0.127367899423,,-4.7706,1.164,-21.3268,-9.26
BJ920300,2025-12-31,0.3794,0.753050304387,52.0844951403,1581.7223,-67.2006,0.4153,0.2276,13.5792,216.4632,-30.55,866.8432,0.4546,948.8666,-0.704,0.021479640053,0.8314,-17.3189,1.6631,-24.4215,-36.05
BJ920300,2026-03-31,0.1355,15.225405047221,41.1390267154,1256.9832,-29.4831,0.1339,0.0716,-2.1352,150.5017,-4.44,672.1434,0.1505,664.2066,-0.0848,0.143302926624,,-2.1352,0.598,-1.5797,-4.54
