instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002504,2021-03-31,39.377743080416,562.799353398172,0.0138,6000.0,-0.2743,0.15991489588,6521.7391,0.0861,-0.43,274.2546,0.015,11.7150624913,-1.75,0.021647852086,-0.2743,-0.0094,0.0176,,-19.8466,5113.6364
SZ002504,2021-06-30,-424.664414580617,462.168688976214,0.0357,4651.1628,-1.3717,0.389468184006,5042.0168,0.2327,-3.02,-37.5662,0.0387,12.5019686776,-13.05,0.040910826211,-1.8557,-0.0631,0.0459,27.6862,-51.903,3921.5686
SZ002504,2021-09-30,-738.494701959847,553.918954758765,0.0449,5567.0103,-3.6001,0.487435928452,6013.363,0.3038,-5.96,-60.7764,0.0485,11.6023975635,-27.54,0.025042241787,-3.6001,-0.1179,0.0577,,-78.4802,4679.3761
SZ002504,2021-12-31,-537.803038539997,49.6511,0.054,6153.8462,-12.2499,7.2506,6666.6667,0.4569,-98.9,-61.6362,0.0585,7.876633203,-200.79,-0.070243699795,-12.8094,-0.362,0.0699,41.269,-215.0241,5150.2146
SZ002504,2022-03-31,17.659730886815,68.6446,0.0121,6870.229,-0.2749,1.3111,7438.0165,0.1895,-4.28,-27.9901,0.0131,17.5920196653,-4.48,-0.019988126772,-0.2749,-0.0077,0.0158,,-22.6739,5696.2025
SZ002504,2022-06-30,42.380677397593,78.445,0.0199,8333.3333,-0.7177,2.2946,9045.2261,0.3386,-5.45,-53.9495,0.0216,12.2819659102,-25.28,-0.113659924102,-1.3036,-0.0363,0.0261,17.4711,-64.924,6896.5517
SZ002504,2022-09-30,45.13775315487,58.7531,0.0434,5769.2308,-3.3671,4.5955,6221.1982,0.6825,-10.71,-31.395,0.0468,4.6570631637,-56.11,-0.070036052397,-3.3671,-0.0647,0.0581,,-62.753,4647.1601
SZ002504,2022-12-31,-33.342410172882,52.3476,0.0602,5546.9954,-31.5053,6.8771,5980.0664,,0.0,-23.0201,0.0649,3.4224270122,,0.18311256118,-32.6357,-0.4824,0.0816,43.049,-372.3112,4411.7647
SZ002504,2023-03-31,-84.163625270949,53.7699,0.0183,4615.3846,-0.9495,1.6738,4918.0328,,0.0,-19.8677,0.0195,7.876633187,,0.039550350829,-0.9495,-0.0142,0.0265,,-52.1087,3396.2264
SZ002504,2023-06-30,-18.910182212172,80.2282,0.0238,7086.6142,-2.9399,2.2436,7563.0252,,0.0,-37.2793,0.0254,4.0423400384,,-0.026703968646,-2.9399,-0.0432,0.0344,,-123.0869,5232.5581
SZ002504,2023-12-31,50.748057106328,119.8442,0.0353,9498.6807,-19.3637,3.0039,10198.3003,,,-63.1488,0.0379,5.5906688843,,0.018894240172,-19.3637,-0.2379,0.0532,,-498.2053,6766.9173
SZ002504,2024-06-30,48.282651979096,163.8449,,10714.2857,-1.9038,1.0986,11571.2371195248,,0.0,-46.4267,0.0168,12.2974991712,,0.007614950711,-1.9038,-0.0226,0.0244,,-120.3473,7377.0492
