instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002776,2021-03-31,-129.5625,161.3771,0.0138,4522.6131,-0.5434,0.5577,6521.7391,0.0207,-0.8,-79.3575,0.0199,1.4090485521,-0.8,-0.963760092779,-0.5434,-0.0309,0.2933,,-39.503,306.8531
SZ002776,2021-06-30,-119.4568,144.2654,0.0321,3930.131,1.7249,1.2477,5607.4766,0.0486,-1.04,-77.6683,0.0458,14.1112969273,-1.05,-0.332834277903,-0.7124,-0.041,0.6353,0.6017,-22.3866,283.3307
SZ002776,2021-09-30,-131.6821,196.5638,0.0369,5133.0798,-1.4342,1.3736,7317.0732,0.056,-1.72,-81.0677,0.0526,12.3094384403,-2.17,-1.28019753044,-1.4342,-0.0821,0.7684,,-39.0845,351.3795
SZ002776,2021-12-31,-389.675497757237,110.5583,0.0693,3405.8657,-113.8705,3.2562,5194.8052,0.1313,-152.79,-79.4531,0.1057,-15.1769011298,-648.01,-0.303365766785,-119.856,-2.7677,1.1025,0.9472,-1002.0252,326.5306
SZ002776,2022-03-31,-94.028369493991,223.992,0.0082,6206.8966,-2.596,0.4018,10975.6098,0.0482,-14.79,-76.1483,0.0145,-47.6300091752,-15.98,-0.223988224203,-2.596,-0.0587,0.0848,,-314.9231,1061.3208
SZ002776,2022-06-30,-147.871499186016,147.2272,0.033,3092.7835,0.819,1.2226,5454.5455,0.205,-25.87,-58.8954,0.0582,-2.8769594305,-29.71,-0.075235452201,-4.3406,-0.0976,0.3248,0.2957,-129.6282,554.1872
SZ002776,2022-09-30,-45.541017411125,162.3572,0.0587,2613.7464,-5.2184,1.663,4599.6593,0.3745,-31.97,-36.262,0.1033,7.312604559,-38.06,-0.187238616739,-5.2184,-0.1175,0.5618,,-87.7528,480.5981
SZ002776,2022-12-31,47.301882872789,114.4893,0.129,1343.785,-141.7526,3.1444,2790.6977,,0.0,-23.1053,0.2679,4.040806843,,-0.1354056689,-155.4707,-1.529,1.0446,0.8449,-719.9006,344.6295
SZ002776,2023-03-31,50.126644119983,215.4656,0.0304,815.9565,-3.1055,0.4177,2960.5263,,0.0,56.9651,0.1103,14.209167819,,-0.229902509316,-3.1055,-0.0293,0.187,,-100.0663,481.2834
SZ002776,2023-06-30,53.971715901794,186.6058,0.0643,846.2623,9.7992,0.9646,2799.3779,,0.0,-14.7023,0.2127,13.6682999078,,-0.356445074514,-4.4336,-0.0449,0.3945,0.285,-69.9499,456.2738
SZ002776,2023-09-30,46.304755885797,149.5845,0.1137,702.759,-6.3998,1.805,2374.6702,,0.0,-16.4011,0.3842,8.2371886387,,-0.248046833857,-6.3998,-0.0631,0.6716,,-56.3633,402.025
SZ002776,2023-12-31,79.452954094409,170.7618,0.1465,641.9401,-37.336,2.1082,2457.3379,,0.0,-37.3494,0.5608,-4.3145204154,,-0.175451293898,-37.336,-0.3112,0.9873,,-233.8754,364.6308
SZ002776,2024-06-30,-49.360792993231,2176.5417,,2560.4552,-7.8096,0.0827,9972.31896444258,,0.0,-76.2146,0.0703,50.0457337917,,-0.044679771313,-7.8096,-0.0671,0.1923,,-439.251,936.0374
SZ002776,2024-12-31,-21.967096068474,164.2561,,458.9495,-62.6682,2.1917,2007.91861294982,,0.0,-3.0937,0.7844,-2.098284125,,-0.268810072803,-62.6682,-0.3791,1.6526,,-293.9793,217.8386
SZ002776,2025-06-30,-14.384873634029,538.2775,,2107.7283,-13.4972,0.3344,9417.5233177757,,0.0,-26.5867,0.0854,-25.9359050273,,-0.834813240945,-13.4972,-0.0768,0.1804,,-684.3949,997.7827
SZ002776,2025-12-31,48.698493768881,340.7155,,1033.5917,-39.0245,1.0566,5580.74216856407,,0.0,-72.3395,0.3483,-12.0560642236,,-0.284278419585,-39.0245,-0.1955,0.8128,,-548.0906,442.9134
