instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600077,2021-03-31,-44.0145,3358.209,0.0222,3673.4694,0.0648,0.0268,4054.0541,0.1696,0.78,14.5702,0.0245,20.7276992558,0.78,6.2698,0.0648,0.0216,17.4068,,2.974,5.1704
SH600077,2021-06-30,-21.8172,2261.3065,0.0655,2486.1878,0.3531,0.0796,2748.0916,0.5159,2.32,22.9221,0.0724,20.2717938559,2.3,-0.9117,0.1828,0.0657,45.4172,64.4199,2.9476,3.9633
SH600077,2021-09-30,-98.6275,2165.1965,0.1038,2349.8695,0.0037,0.1247,2601.1561,0.8277,1.28,33.6996,0.1149,20.3039432239,1.28,475.4709,0.0037,0.0013,69.6681,,0.0374,3.8755
SH600077,2021-12-31,-239.9761,1734.9398,0.166,1954.3974,-0.7623,0.2075,2168.6747,1.3481,-8.74,4.703,0.1842,18.5874635166,-9.13,0.372963493717,-0.948,-0.3349,84.1482,156.059,-5.9856,4.2782
SH600077,2022-03-31,-141.0656,1750.9728,0.0375,2168.6747,-0.0263,0.0514,2400.0,0.3192,-0.27,78.3829,0.0415,11.2399664991,-0.27,0.725493305876,-0.0263,-0.0089,17.1982,,-0.6846,5.2331
SH600077,2022-06-30,74.802,1088.2709,0.1216,1327.4336,0.5971,0.1654,1480.2632,0.974,0.2,80.1441,0.1356,12.4796516694,0.2,11.6285,0.3735,0.1149,45.1588,118.1969,2.8602,3.9859
SH600077,2022-09-30,1961.7451,1297.4531,0.1561,1548.1651,0.0908,0.2081,1729.6605,1.2499,-3.45,44.8298,0.1744,13.181741614,-3.5,35.8465,0.0908,0.0271,56.9702,,0.5324,4.7393
SH600077,2022-12-31,-803.858042314799,1455.7218,0.1882,1707.7799,-9.0375,0.2473,1912.8587,2.1658,-139.91,6.5914,0.2108,13.9160567674,-460.57,0.200937920527,-9.2988,-2.6099,72.782,41.185,-43.7608,4.9463
SH600077,2023-03-31,-427.47440271644,6766.9173,0.0116,6818.1818,-0.1503,0.0133,7758.6207,0.2256,-8.26,-74.6215,0.0132,23.4803079123,-8.61,0.426539901136,-0.1503,-0.0426,4.9125,,-12.9696,18.3206
SH600077,2023-06-30,-157.3499,1943.8445,0.0737,2147.9714,-0.2603,0.0926,2442.3338,1.3633,-15.47,-51.0264,0.0838,13.5246186127,-16.77,0.085740008152,-0.2603,-0.0659,29.9348,,-3.3493,6.0131
SH600077,2023-12-31,104.920646949948,686.2371,0.4059,757.4164,1.6398,0.5246,886.918,5.8147,20.46,55.2363,0.4753,14.9023729195,18.62,2.1539,1.6398,0.2878,131.8802,,3.1085,2.7298
SH600077,2024-06-30,227.033108516666,1177.24,,1269.3935,0.9205,0.1529,1611.15980838698,1.0636,13.94,-4.3729,0.1418,14.6977755814,13.03,1.6052,0.9205,0.1484,27.8156,,7.8907,6.4712
SH600077,2024-12-31,-62.4228,1390.4983,,1637.8526,0.768,0.2589,2048.73024994934,1.668,10.81,-69.9816,0.2198,10.7585572192,10.26,-0.5795,0.768,0.1081,37.7491,,3.8912,9.5367
SH600077,2025-06-30,-167.368,2356.0209,,2852.6149,-0.7503,0.0764,3612.89564296266,0.433,-14.8,-63.7035,0.0631,13.8951538987,-15.91,0.321043416158,-0.7503,-0.1,9.3449,,-14.6456,19.2618
SH600077,2025-12-31,-661.4261,2551.382,,3677.2217,-4.9579,0.1411,4708.05552262666,0.7235,-88.67,-63.7812,0.0979,-5.7206066736,-101.1,0.149987532539,-4.9579,-0.6071,13.5773,,-60.3175,26.5148
