instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000606,2021-03-31,112.2776,0.0008,0.0667,977.1987,1.6937,112854.3441,1349.3253,0.2097,5.23,-91.473,0.0921,34.9962956607,5.1,-4.6711,1.6937,0.0285,1.8362,,23.4458,49.0143
SZ000606,2021-06-30,-57.3594,0.0013,0.0835,1546.3918,3.3834,136040.7982,2155.6886,0.2595,5.34,-95.2064,0.1164,33.5381414909,5.2,-6.292,1.7714,0.0291,2.0175,4.4688,19.3303,89.2193
SZ000606,2021-09-30,-77.7699,0.0011,0.1473,1306.2409,1.469,254112.3897,1832.9939,0.4499,3.9,-95.0635,0.2067,34.4543552962,3.83,-9.372,1.469,0.023,3.6168,,8.8421,74.6516
SZ000606,2021-12-31,48.086386234667,0.0016,0.2063,1189.2963,-140.9545,225734.634,1745.0315,1.8416,0.0,-74.2224,0.3027,39.3535961538,,-1.009717844479,-145.2364,-0.8216,5.3278,7.881,-315.13,67.5701
SZ000606,2022-03-31,-193.5175,0.0069,0.0304,1353.3835,-4.8978,13053.3741,2960.5263,,0.0,-86.1456,0.0665,45.7306807352,,-0.484993543619,-4.8978,-0.0267,0.6819,,-158.2597,131.9842
SZ000606,2022-06-30,-329.0677,0.0074,0.0521,1374.0458,-8.2226,24304.6226,3454.8944,,0.0,-81.2719,0.131,39.6516167006,,-1.185710332069,-12.8896,-0.0667,1.0186,0.9058,-236.4333,176.7131
SZ000606,2022-09-30,-554.0783,0.0035,0.1269,805.9701,-21.3775,77927.4974,2127.6596,,0.0,-74.2544,0.335,32.7314971904,,-1.686209495255,-21.3775,-0.1043,1.6648,,-155.9485,162.1816
SZ000606,2022-12-31,110.694824075596,,0.1887,839.1608,34.8042,,1907.7901,,-31.3,-68.7167,0.429,57.7922914938,117.87,-0.6013,30.5848,0.0914,3.971,3.0278,112.0435,90.6573
SZ000606,2023-03-31,65.719886374211,29.7619,0.0184,1750.9728,-3.9018,3.024,4891.3043,0.047,-13.0,-69.2309,0.0514,74.3387061292,-13.9,-5.01636154286,-3.9018,-0.0103,0.4544,,-198.3678,198.0634
SZ000606,2023-06-30,57.012681517537,19.7959,0.0442,1221.9959,-14.5253,9.0928,4072.3982,0.1133,-47.35,-59.8309,0.1473,37.4020634598,-62.03,-2.902317023694,-14.5253,-0.0311,0.8045,,-274.4296,223.7415
SZ000606,2023-12-31,-172.3647,,0.0439,2429.1498,-44.5794,,8200.4556,0.1196,-130.13,-87.9603,0.1482,53.7827464461,-390.64,-3.431064353474,-44.5794,-0.0661,,,-673.4397,
SZ000606,2024-06-30,110.008285316364,30.4023,,110.6467,1.9266,5.9206,12815.8850765239,0.5257,17.34,132.4408,1.6268,55.1388059985,15.96,-6.576,1.9266,0.0028,,,10.802,
SZ000606,2024-12-31,61.580099854279,,,1393.7282,-14.1393,,12649.5003520201,0.0988,0.0,-60.0467,0.2583,52.5273038491,,-2.122607883811,-14.1393,-0.018,26.3234,,-459.0256,13.676
SZ000606,2025-06-30,-258.2053,,,3249.0975,-5.1144,,26051.8057339633,0.0262,0.0,-97.1751,0.0554,59.791901117,,-6.844897664401,-5.1144,-0.0045,3.4519,,-604.9553,52.1452
SZ000606,2025-12-31,43.980133141218,,,7484.4075,-23.8114,,41940.4538572164,0.0396,0.0,-77.9009,0.0481,47.3117911119,,-10.245430216596,-23.8114,-0.0178,,,-2050.111,
