instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600869,2021-03-31,0.2165,277.76502080387,1.1256,0.0561,10.5289710718,3.69,93.9555,55.4871,48.7836,0.6944,0.6944,3.63,0.9579,3.3072,,0.3131,1.7641,415.7044,1.622,287.4481
SH600869,2021-06-30,0.5173,117.6732,2.6192,0.1438,13.4874382545,9.06,79.9112,51.9511,14.4517,14.6832,1.7617,8.62,2.2525,3.5278,2.6406,0.7489,0.4518,347.9606,3.4648,240.3525
SH600869,2021-09-30,0.8532,132.3289,4.2446,0.2014,13.7055610164,12.43,73.3437,50.6111,6.4798,2.4619,2.4619,11.65,3.6813,2.992,,1.2301,1.2306,316.4557,5.3348,219.4944
SH600869,2021-12-31,1.211,131.388666328638,5.8677,0.2525,13.8374483271,15.34,67.7558,45.7265,5.3887,15.9482,3.182,14.2,5.3132,2.6847,6.8929,1.6977,1.9676,297.275,7.8729,212.0516
SH600869,2022-03-31,0.2359,-24.4709,1.0819,0.0424,12.2287852384,2.29,75.1064,66.0163,11.2739,0.5249,0.5249,2.26,1.1983,2.2448,,0.3155,2.7249,381.5176,1.3633,285.2615
SH600869,2022-06-30,0.5381,12.8061,2.4867,0.1622,12.4175690684,8.89,73.1797,56.0556,10.1635,14.1715,1.8526,8.51,2.4597,3.6124,4.0314,0.7063,-0.5551,334.5103,3.2111,254.8492
SH600869,2022-09-30,0.8595,14.6221,3.903,0.2308,12.1807824555,12.27,68.7005,53.1684,6.7008,2.6305,2.6305,11.57,3.9301,3.2141,,1.1327,0.1092,314.1361,5.0782,238.3685
SH600869,2022-12-31,1.1823,3.3766,5.2468,0.261,12.9194738452,13.75,66.8288,49.4533,3.8732,16.933,3.0383,12.82,5.3869,2.6719,8.584,1.6043,0.5574,304.4912,7.2796,224.3969
SH600869,2023-03-31,0.2211,39.0142,0.9574,0.0589,14.1399008191,2.76,90.5979,67.3653,2.8329,0.6562,0.6562,2.71,0.9934,3.0346,,0.3025,1.7098,407.0556,1.336,297.5207
SH600869,2023-06-30,0.52,-6.7576,2.2518,0.1512,13.8606365038,7.11,81.1286,57.1937,4.0549,15.0112,1.6122,6.86,2.2187,3.237,4.236,0.7097,0.1923,346.1538,3.1472,253.6283
SH600869,2023-09-30,0.8673,-21.5948,3.7456,0.181,12.6135427211,8.49,73.7745,51.1209,9.1217,1.909,1.909,8.14,3.6598,2.3094,,1.1923,0.7689,311.311,5.2816,226.4531
SH600869,2023-12-31,1.25,-48.1886,5.3251,0.1352,11.7095477166,7.13,69.7067,45.6517,12.8466,15.5246,1.4947,6.85,5.1645,1.2267,9.5915,1.7491,1.6569,288.0,7.8858,205.8201
SH600869,2024-03-31,0.2346,-88.2699,1.0095,0.0069,10.8536206934,0.53,94.5477,64.2215,11.6173,0.0733,0.0733,0.53,0.9519,0.3189,,0.3354,-10.6673,383.6317,1.4014,268.3363
SH600869,2024-06-30,0.5492,-148.6505,2.4626,-0.0736,9.8596480506,-2.82,85.9394,52.4873,9.4058,13.1858,-0.7689,-2.93,2.0945,-1.4394,4.1611,0.7849,-0.031652294374,327.7495,3.4294,229.3286
SH600869,2024-09-30,0.887,-137.1357,3.9475,-0.0672,10.3112953787,-2.17,80.0997,50.7939,4.777,-0.71,-0.71,-2.22,3.3708,-0.8185,,1.273,-0.011689230776,304.3968,5.3156,212.0974
SH600869,2024-12-31,1.2961,-209.5712,5.7462,-0.1482,9.1214430821,-7.15,74.5218,42.8189,6.6582,13.7258,-1.629,-7.44,4.8308,-1.2602,9.0236,1.8838,0.014054505273,277.7563,8.4075,191.1031
SH600869,2025-03-31,0.2398,188.8681,1.121,0.02,10.6912948615,1.07,98.5437,63.0605,1.3015,0.2167,0.2167,1.06,0.9133,0.9094,,0.3541,2.8494,375.3128,1.4272,254.1655
SH600869,2025-06-30,0.6279,210.602667511317,2.9588,0.062,9.4221966955,3.3,77.6733,48.2444,14.38,16.145,0.6511,3.26,2.3174,1.061,4.0757,0.9206,3.1476,286.6699,3.731,195.5247
SH600869,2025-09-30,0.9747,268.857931249996,4.6821,0.0714,9.1000947438,3.85,71.7474,48.5926,10.9077,0.7448,0.7448,3.94,3.7632,0.7844,,1.4255,3.1014,277.0083,5.5564,189.4072
SH600869,2025-12-31,1.3618,118.511916014975,6.6055,0.0196,9.1894412203,1.39,72.0923,37.5685,7.7182,16.047,0.2059,1.42,4.9936,0.1545,8.7922,1.9934,22.1574,264.356,9.5825,180.596
SH600869,2026-03-31,0.2473,114.701,1.25,0.0429,11.4708882705,2.28,89.5255,62.0134,9.2553,0.433,0.433,2.25,1.0053,1.7871,,0.356,1.1649,363.9304,1.4513,252.809
