instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603535,2021-03-31,0.1075,12.2549,0.1423,0.2598,28.1821059924,2.22,120.9515,92.688,60.1194,1.7116,1.7116,2.2,0.7441,15.6093,,0.2201,-1.1519,837.2093,0.971,408.905
SH603535,2021-06-30,0.2451,23.839,0.3331,0.6731,28.6663642967,5.62,103.4126,75.3895,19.7181,9.1196,4.0617,5.51,1.7406,16.9748,1.9087,0.4984,0.5916,734.3941,2.3876,361.1557
SH603535,2021-09-30,0.3614,21.5491,0.4913,0.999,29.4514625308,8.8,97.7163,89.2414,12.688,5.8395,5.8395,7.94,2.7631,17.3489,,0.7169,0.5503,747.0946,3.0255,376.6216
SH603535,2021-12-31,0.487,12.6145,0.6695,1.1355,26.4839333309,9.75,102.2931,74.6083,10.2202,11.1664,6.4381,8.96,3.5193,14.3934,3.2027,1.0113,0.4254,739.2197,4.8252,355.9775
SH603535,2022-03-31,0.1008,6.7837,0.1379,0.2594,26.7917910632,2.03,126.3867,81.389,13.1183,1.4998,1.4998,2.02,0.7121,14.7351,,0.2318,0.5032,892.8571,1.1058,388.2657
SH603535,2022-06-30,0.2207,4.0069,0.2988,0.6545,29.181829067,5.07,114.4383,74.3095,4.5063,8.8993,3.746,4.96,1.5729,16.8937,1.0917,0.5056,0.6409,815.5868,2.4223,356.0127
SH603535,2022-09-30,0.3054,1.2536,0.4412,0.6976,29.8313652449,7.65,108.1731,71.4437,3.4053,4.7372,4.7372,7.1,2.496,16.9879,,0.6319,0.5537,884.0864,3.7792,427.2828
SH603535,2022-12-31,0.384,-6.2152,0.5875,0.7344,24.8031775123,7.96,117.7086,64.948,0.6963,8.6549,4.4871,7.44,3.0584,13.4055,1.6779,0.8076,1.0061,937.5,5.5429,445.7652
SH603535,2023-03-31,0.0757,3.2288,0.1254,0.1847,26.7725319016,1.85,138.846,46.0829,2.6902,1.1153,1.1153,1.85,0.6482,14.8124,,0.1551,0.4263,1188.9036,1.953,580.2708
SH603535,2023-06-30,0.1565,1.7068,0.2663,0.4591,29.0335890902,4.54,138.164,58.8447,0.4918,6.7033,2.557,4.47,1.3028,17.0979,0.5398,0.3207,0.5365,1150.1597,3.0589,561.2722
SH603535,2023-09-30,0.2402,3.7091,0.4059,0.7235,30.1665979403,7.08,135.8217,60.2679,0.9684,3.9857,3.9857,6.88,1.9879,17.449,,0.5314,0.678,1124.0633,4.48,508.0918
SH603535,2023-12-31,0.2992,-4.0692,0.5148,0.7046,29.1813361853,6.92,134.5996,52.7511,-4.1042,8.176,3.7582,6.72,2.6746,13.4104,0.9699,0.8034,1.0022,1203.2086,6.8245,448.0956
SH603535,2024-03-31,0.0665,51.7607,0.1172,0.2803,39.8099842809,2.64,154.0832,65.9244,0.1726,1.4882,1.4882,2.6,0.5841,22.4407,,0.2468,0.4585,1353.3835,1.3652,364.6677
SH603535,2024-06-30,0.1452,10.0083,0.2627,0.5051,35.4113255629,4.71,149.2661,59.4197,4.8546,7.1196,2.5199,4.64,1.2059,17.9383,0.4444,0.5023,0.392,1239.6694,3.0293,358.3516
SH603535,2024-09-30,0.218,-1.5856,0.3881,0.4811,32.7500081425,6.56,149.2372,51.4198,1.2822,3.5994,3.5994,6.42,1.8092,16.955,,0.7677,0.5352,1238.5321,5.2509,351.6999
SH603535,2024-12-31,0.2955,24.7768,0.529,0.594,32.68363357,8.06,150.075,50.2414,9.8259,9.3425,4.3292,7.79,2.3988,15.236,0.9152,1.0345,0.7237,1218.2741,7.1654,347.9942
SH603535,2025-03-31,0.06,-4.012,0.1072,0.1818,31.7169943983,2.35,212.1641,64.2536,-2.4409,1.323,1.323,2.35,0.4242,22.0793,,0.1981,0.2629,1500.0,1.4007,454.316
SH603535,2025-06-30,0.1416,0.8647,0.2548,0.2326,33.6190208828,4.41,184.2941,54.2218,3.9256,7.7514,2.4236,4.36,0.9767,17.41,0.4713,0.4536,0.612,1271.1864,3.3197,396.8254
SH603535,2025-09-30,0.1951,-9.9329,0.3512,0.2928,28.0448638574,5.54,190.9612,60.1176,-3.3969,3.0149,3.0149,5.42,1.4139,15.8078,,0.6198,1.0539,1383.9057,4.4912,435.6244
SH603535,2025-12-31,0.2334,-80.7626,0.4324,0.0772,27.1516599338,1.5,185.2424,57.6655,-16.1736,6.5581,0.8002,1.49,1.9434,3.4965,0.63,0.8274,5.4172,1542.4165,6.2429,435.0979
SH603535,2026-03-31,0.0442,-70.8017,0.0841,0.0359,28.0933763067,0.71,207.4211,69.762,-23.2711,0.3711,0.3711,0.71,0.4339,8.402,,0.1683,2.1306,2036.1991,1.2901,534.7594
