instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688798,2021-03-31,96.425162544065,,22.3115,100.6322,1.2854,2.7521,,0.7183,6.6828,2.7521,0.2666,1.2467,204.912691673658,0.933366329135,3.552595351785,125.2958,7.99,32.7179886855,,25.333591666943
SH688798,2021-06-30,97.5134,,149.8099,109.9022,0.2669,9.1572,27.62,1.5023,11.4415,9.1572,0.9825,2.4138,201.325300702614,1.8459,5.5869,119.8163,24.25,37.6144183357,,32.2182
SH688798,2021-09-30,108.4642,,144.8687,71.3567,0.3452,4.5622,23.98,0.7623,11.7727,4.5622,1.1782,0.8322,433.950364611315,2.4893,4.0248,354.1913,5.41,39.2224194821,,67.0849
SH688798,2021-12-31,111.6591,0.8453,183.5582,61.8599,0.9935,8.1765,18.76,1.0769,12.3914,6.4762,1.737,1.1328,425.8843,3.2241,3.9938,334.2929,7.73,40.4096812719,,90.1394
SH688798,2022-03-31,154.4269,0.1332,73.6566,20.1141,-0.8664,1.2825,1.52,0.1622,9.6618,1.2825,0.3464,0.1576,675.6757,0.5828,5.0587,554.8705,1.5,46.5348024197,,17.7912
SH688798,2022-06-30,140.8892,0.2769,6.6625,21.7822,0.663,4.7703,3.39,0.3359,10.021,2.6397,0.7841,0.3445,650.0542,1.2776,8.5905,535.8738,3.41,43.8561085512,2.8412,20.9533
SH688798,2022-09-30,195.6947,0.3561,-72.1374,0.5272,-3.3601,1.1057,1.45,0.4386,3.263,1.1057,0.3283,0.4504,758.214,1.3797,6.1033,615.5951,1.48,41.8889530815,,44.2385
SH688798,2022-12-31,189.3541,0.4552,-118.5133,-10.2054,-0.185200648707,1.8076,-1.46,0.5969,-2.5548,-1.1289,-0.3216,0.5754,790.8612,1.9012,5.3175,603.1161,-1.51,38.0818925791,3.9459,67.701
SH688798,2023-03-31,293.1596,0.0816,-222.7674,-35.4063,-0.386375454047,-1.5045,-2.01,0.1171,-18.3633,-1.5045,-0.4253,0.1095,1102.9412,0.307,9.9518,768.5739,-2.02,28.8034923891,,9.0436
SH688798,2023-06-30,205.6203,0.2107,-153.5513,-22.3381,0.018571237087,2.2824,-1.95,0.3052,-6.9099,-1.4388,-0.3004,0.2852,854.2952,0.8754,7.9136,589.7772,-1.97,27.3088346927,1.4796,22.7457
SH688798,2023-09-30,159.4331,0.377,-298.252,6.7586,0.1016919566,-2.2834,-3.06,0.5514,-6.0594,-2.2834,-0.4657,0.5049,716.1804,1.6935,8.0587,489.6627,-3.06,25.0566991642,,33.5041
SH688798,2023-12-31,147.0768,0.5238,195.553128750111,21.1244,8.4064,5.6087,1.43,0.7343,2.0154,1.0334,0.2199,0.7072,687.2852,2.4477,6.3335,490.2628,1.41,24.8469890636,3.768,56.8408
SH688798,2024-03-31,109.7963,0.1574,150.738924131485,101.7526,2.7827,0.7282,0.98,0.22,4.6182,0.7282,0.1544,0.2126,571.7916,0.8197,7.8274,409.0909,0.97,27.2381106015,,11.4981
SH688798,2024-06-30,110.7147,0.3185,231.252209222642,56.7745,0.2287,7.2501,2.48,0.4489,5.785,1.8319,0.3932,0.4285,565.1491,1.6258,9.4244,400.9802,2.43,28.0864198108,2.2245,19.0993
SH688798,2024-09-30,104.2069,0.4794,264.679512672292,32.7066,1.635,3.6048,4.74,0.7015,7.5193,3.6048,0.7647,0.6324,563.204,2.591,7.6519,384.8895,4.61,29.6882169344,,35.2852
SH688798,2024-12-31,111.6937,0.5852,399.6776,15.8839,1.5791,11.1739,6.78,0.8587,8.6903,5.009,1.0955,0.7774,615.1743,3.2231,8.3054,419.2384,6.5,30.4309765928,3.9291,43.3455
SH688798,2025-03-31,132.1198,0.1237,78.8587,-17.5031,0.8041,1.2182,1.62,0.1897,10.0125,1.2182,0.2754,0.1616,727.5667,0.6812,12.9956,474.4333,1.6,35.06426854,,6.9254
SH688798,2025-06-30,125.795,0.2704,71.0868,-13.3985,0.5031,10.2196,3.91,0.4181,11.4286,3.1043,0.6714,0.344,665.6805,1.4309,13.9533,430.519,3.87,36.1155606362,1.8329,12.9002
SH688798,2025-09-30,116.3091,0.4214,54.9777,-8.0167,1.2052,5.2604,6.81,0.6443,12.6688,5.2604,1.1827,0.5379,640.7214,2.3214,12.4462,419.0594,6.61,35.7249920042,,21.6934
SH688798,2025-12-31,121.6545,0.5493,24.376,-2.7071,1.2325,13.5778,7.82,0.8445,11.1094,5.979,1.3598,0.7029,655.3796,2.9592,12.809,426.2877,7.55,35.4255899393,3.8839,28.1053
SH688798,2026-03-31,136.2192,0.1025,-20.3175,1.0225,0.5719,0.6986,1.2,0.1507,7.8975,0.6986,0.219,0.152,878.0488,0.6607,20.4979,597.213,1.18,32.1470774356,,4.3907
