instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920030,2023-03-31,0.9744,-74.6517,8.0113264459,226.0171,0.4925,0.6013,0.3982,0.1956,3.3933,0.59,149.6757,1.2358,92.3645,0.0168,5.652,,0.1956,26.5229,-18.3864,0.59
BJ920030,2023-06-30,2.0383,-63.4097,7.6960924337,216.5544,0.3612,1.2962,0.8312,6.1785,3.5353,0.93,138.8675,2.5799,88.3089,0.0256,10.9295,5.5274,0.3006,50.9155,-5.0843,0.93
BJ920030,2023-09-30,2.9626,-70.4472,7.4001576498,225.3568,0.2638,1.8202,1.1981,0.3036,3.6724,1.0,148.3353,3.8791,91.1362,0.0281,17.5498,,0.3036,73.521,-5.9019,1.0
BJ920030,2023-12-31,3.4822,-193.7846,6.454105187,236.2825,-0.754,2.2773,1.5236,3.9219,3.7879,-3.68,158.0819,5.4077,103.3829,-0.1094,0.054668253698,11.5231,-1.0413,95.0386,-2.417,-3.76
BJ920030,2024-03-31,0.7532,-32.2636,8.0187250641,267.2209,0.3371,0.5197,0.3368,0.1194,3.4957,0.47,173.1768,1.2865,119.4902,0.0114,-7.3447,,0.1194,25.7457,-1.0533,0.47
BJ920030,2024-06-30,1.597,-52.1716,7.7614873893,283.1524,0.1999,1.0008,0.6357,6.5938,4.2544,0.49,179.8561,2.3405,112.7113,0.0122,1.0123,4.8137,0.1395,42.3088,-13.551,0.49
BJ920030,2024-09-30,2.5325,-13.8802,8.0652173193,271.5751,0.2634,1.606,0.9942,0.3029,4.6207,0.98,168.1196,3.5041,106.614,0.0242,2.0128,,0.3029,58.4329,-13.7614,0.98
BJ920030,2024-12-31,3.692,133.925503678878,7.9334837393,256.593,0.247,2.251,1.403,7.1683,4.3499,1.19,159.9289,5.062,97.5081,0.0327,8.343,10.4587,0.391,82.7602,-8.7832,1.19
BJ920030,2025-03-31,1.4316,-13.1433,8.7188239026,229.6504,0.3077,0.7077,0.3919,0.1231,4.2543,0.32,127.1725,1.2273,62.8667,0.0099,9.4413,,0.1231,21.1551,-4.8256,0.32
BJ920030,2025-06-30,2.8138,-194.9814,7.6016201157,233.221,-0.1832,1.3868,0.7718,6.9232,4.2135,-0.44,129.7952,2.4477,63.9704,-0.0116,0.028518620598,5.0199,-0.1436,42.7202,3.639,-0.45
BJ920030,2025-09-30,4.7158,-320.8988,6.7148137935,220.3182,-0.5423,2.2363,1.2255,-0.6907,4.1707,-1.74,120.7351,3.8337,57.2543,-0.0535,0.047731852319,,-0.6907,64.7376,7.3028,-1.78
BJ920030,2025-12-31,6.4188,-667.2443,6.067866173,223.5608,-1.3979,2.9295,1.6103,4.7455,3.8245,-6.97,122.8879,5.2613,56.0852,-0.1853,0.024310964588,10.269,-2.2853,94.1294,0.2153,-7.2
BJ920030,2026-03-31,1.4351,1.0335,8.591119993,257.0694,0.3708,0.6962,0.3501,0.1374,3.1283,0.43,129.2732,1.1059,62.7134,0.01,37.9777,,0.1374,28.7698,-16.1612,0.42
