instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH601028,2021-03-31,387.6228,17.5206,0.6806,131.9455,2.8693,5.1368,132.2363,1.0525,4.69,85.06,0.6821,6.4719755525,4.57,0.0323,2.8693,0.1312,6.8136,,4.1399,13.2089
SH601028,2021-06-30,250.3387,14.812,1.5829,113.4287,6.0165,12.1523,113.7153,2.3222,8.91,29.4729,1.5869,5.3290185596,8.52,0.548,5.9837,0.2556,9.05,2080.4549,3.5835,19.8895
SH601028,2021-09-30,221.001,14.4956,2.5685,104.8259,9.6848,18.6263,105.1197,3.5975,13.26,-3.6231,2.5757,4.8661872872,12.42,0.6882,9.6848,0.3928,13.1302,,3.4769,20.5633
SH601028,2021-12-31,208.5319,10.0044,3.0842,116.3016,9.9296,35.984,116.7239,4.5701,15.4,-4.6718,3.0954,4.5123340197,14.3,0.1373,9.8867,0.4608,24.7214,4485.8146,3.1782,14.5623
SH601028,2022-03-31,-26.3911,10.5021,0.7154,125.2087,1.8286,8.5697,125.8037,1.0311,2.93,12.2123,0.7188,4.2576759821,2.89,-0.0065,1.8286,0.0966,2.8528,,2.7157,31.548
SH601028,2022-06-30,-46.3929,12.177,1.2278,145.9736,2.4484,14.782,146.6037,1.8298,4.13,-10.7972,1.2331,3.9249477202,4.03,-1.2909,2.4023,0.137,4.5639,2210.4252,2.1535,39.44
SH601028,2022-09-30,-54.8867,15.8538,2.0421,125.0521,3.1352,17.0306,132.2168,3.006,5.31,-6.7925,2.1591,3.5140576242,5.14,-4.1872,3.1352,0.1772,7.4917,,1.6828,36.0399
SH601028,2022-12-31,-20.5405,15.2231,2.2851,138.0315,9.3619,23.6482,157.5423,3.9322,10.83,-3.6653,2.6081,5.4158433533,10.45,-1.5615,4.8407,0.3661,15.7097,257.7829,2.6215,22.9158
SH601028,2023-03-31,89.2771,38.961,0.3948,189.8334,1.8053,2.31,227.9635,0.9249,5.01,-1.8188,0.4741,51.6074239687,4.93,1.642,1.8053,0.1828,1.4254,,5.2353,63.1402
SH601028,2023-06-30,139.2433,42.7006,0.5691,257.6582,6.9343,4.2154,316.2889,1.3224,8.81,-19.3718,0.6986,58.7633344305,8.39,0.3392,3.1324,0.3278,1.6407,32.575,6.39,109.7093
SH601028,2023-09-30,162.2216,37.3501,0.976,228.6973,4.0436,7.2289,276.6393,2.3886,13.24,-11.6853,1.1806,45.9423133686,11.82,2.7221,4.0436,0.4646,3.2073,,4.9967,84.183
SH601028,2023-12-31,53.8481,129.6783,0.3059,963.3396,7.8759,2.7761,1176.8552,0.7672,14.87,-77.8341,0.3737,40.8063518548,13.71,0.7655,4.4435,0.5633,1.3833,16.6592,18.1952,260.2472
SH601028,2024-03-31,-27.2285,469.4836,0.0412,1785.7143,1.219,0.1917,2184.466,0.1113,3.2,-86.0894,0.0504,57.7822654047,3.26,-1.5756,1.219,0.133,0.1756,,27.388,512.5285
SH601028,2024-06-30,-8.3297,64.574,0.0897,1652.8926,6.1637,2.7875,2006.689,0.2518,7.12,-78.0567,0.1089,59.6897996363,6.99,-7.9519,2.4164,0.3005,0.2858,4.014,26.6947,629.8111
SH601028,2024-09-30,-22.0879,64.8727,0.1315,1687.5,2.8788,4.162,2053.2319,0.3694,8.87,-82.1447,0.16,59.6378720508,8.35,-8.0126,2.8788,0.362,0.4252,,21.8031,634.9953
