instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920419,2023-03-31,1.1307,172.629,17.9470010594,345.3569,9.1037,0.4688,0.2606,2.3337,27.151,3.14,191.9795,0.3361,79.5967,0.1285,1.3327,,2.3337,3.3148,23.7529,3.12
BJ920419,2023-06-30,2.6458,126.6268,20.5680041648,298.5075,12.067,1.0935,0.603,27.5178,24.3122,9.18,164.6091,0.7611,68.0324,0.3957,1.1892,1.7431,7.1279,7.4037,37.1685,8.86
BJ920419,2023-09-30,4.0332,86.6779,19.4202421022,306.7136,10.4883,1.593,0.8803,8.946,24.2111,11.67,169.4915,1.1093,66.9444,0.5079,1.3718,,8.946,11.1519,35.475,11.12
BJ920419,2023-12-31,5.5384,57.9082,19.873015834,313.3159,9.8849,2.0718,1.149,29.5122,23.4693,14.19,173.7619,1.497,65.0007,0.6654,1.5168,3.444,10.4103,15.3392,26.8212,14.26
BJ920419,2024-03-31,1.2348,6.6901,20.7090849544,392.8416,9.0485,0.4054,0.2291,2.006,25.5798,2.89,222.003,0.3112,72.8863,0.1372,0.8114,,2.006,3.5184,7.3413,2.85
BJ920419,2024-06-30,2.6148,-13.4858,22.3554878838,348.9048,10.0849,0.9364,0.5159,24.8128,27.3623,6.96,192.2255,0.6716,68.8389,0.3426,0.5749,1.6423,5.0591,6.5784,3.5176,6.83
BJ920419,2024-09-30,4.1874,15.0638,22.951205122,329.3085,10.5168,1.5098,0.8199,8.1575,27.9886,11.57,178.8316,1.068,64.4792,0.585,0.6687,,8.1575,9.6468,14.752,11.15
BJ920419,2024-12-31,5.4897,14.1085,22.8733130524,332.625,10.1,2.0161,1.0823,29.0659,24.2799,14.15,178.5626,1.4096,65.5774,0.7601,0.8374,3.26,10.1238,14.8271,11.6793,14.19
BJ920419,2025-03-31,1.149,6.2962,21.6503685874,388.4333,8.1803,0.4406,0.2317,1.8508,28.3813,2.95,204.2669,0.2982,78.329,0.1459,1.9726,,1.8508,3.1711,17.5775,2.9
BJ920419,2025-06-30,2.1793,-23.8846,20.8612983472,371.3637,6.8955,0.912,0.4847,22.6385,30.7624,5.25,197.3684,0.6291,82.5953,0.2609,0.6237,1.4424,3.2205,5.8513,11.3207,5.32
BJ920419,2025-09-30,3.5711,-32.0477,20.1209242859,348.567,6.6408,1.4759,0.7746,5.0013,27.0682,8.2,182.9392,0.9734,75.607,0.3976,0.5036,,5.0013,9.9748,7.6133,7.76
BJ920419,2025-12-31,4.7898,-27.7131,20.7654839787,342.2053,6.6097,1.9816,1.052,27.4824,29.8498,10.44,181.6714,1.3286,75.1597,0.5496,0.3878,3.0102,6.6236,12.0604,10.4577,9.81
BJ920419,2026-03-31,1.0664,-19.0816,19.7826788962,354.1913,5.5286,0.4643,0.2541,1.3878,34.4867,1.67,193.8402,0.319,84.3961,0.118,2.8305,,1.3878,2.6097,19.7287,1.66
