instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH601968,2021-03-31,0.2303,409.3475,0.413,0.0798,11.1807209853,3.41,93.0136,46.1941,53.8346,1.347,1.347,2.33,0.9676,5.9593,,0.4663,-0.8181,390.7946,1.9483,193.0088
SH601968,2021-06-30,0.4633,46.5736,0.8685,0.1469,11.1383246138,5.17,83.2755,46.1066,26.4792,28.5964,2.2767,4.38,2.1615,5.2175,1.1425,0.9554,2.6093,388.5172,3.904,188.4028
SH601968,2021-09-30,0.6868,12.3887,1.3375,0.1959,10.378351832,6.51,88.4521,50.5751,19.9929,2.7839,2.7839,5.75,3.0525,4.478,,1.3761,2.4288,393.1275,5.3386,196.2067
SH601968,2021-12-31,0.9487,38.1429,1.8863,0.2559,8.9884195984,8.36,79.8262,56.4963,20.4438,28.0052,3.5217,7.55,4.5098,4.1606,2.3361,1.9109,3.3494,379.4666,6.3721,188.3929
SH601968,2022-03-31,0.2188,-26.4286,0.4897,0.0587,8.2155113135,1.78,89.7308,69.0714,22.1846,0.7637,0.7637,1.76,1.003,3.5883,,0.4331,-7.9415,411.3346,1.303,207.8042
SH601968,2022-06-30,0.4361,-14.8428,1.0166,0.125,8.6804188122,3.73,85.3647,65.612,20.2882,24.1744,1.5139,3.78,2.1086,3.6937,1.213,0.8492,1.0908,412.7494,2.7434,211.9642
SH601968,2022-09-30,0.7243,-0.0045,1.6223,0.1958,8.2554405841,5.74,86.6913,55.6758,25.4447,2.4847,2.4847,5.67,3.1145,3.5696,,1.4864,-1.0957,372.7737,4.8495,181.6469
SH601968,2022-12-31,1.0336,-3.2811,2.2162,0.2475,8.0220462226,7.31,70.745,48.949,22.6038,31.4117,3.3787,7.13,5.0887,3.2822,2.4822,2.266,2.8325,348.2972,7.3546,158.8703
SH601968,2023-03-31,0.2066,-3.0031,0.4421,0.0569,8.8067201794,1.62,82.0046,51.7866,-5.0438,0.7386,0.7386,1.61,1.0975,3.6654,,0.49,4.7876,435.6244,1.7379,183.6735
SH601968,2023-06-30,0.4435,-3.9286,0.9524,0.1201,9.1625399488,3.31,74.6176,51.2572,-1.2209,30.0172,1.5494,3.35,2.4123,3.5924,0.9519,1.0587,5.0357,405.8625,3.5117,170.0198
SH601968,2023-09-30,0.6848,-1.5535,1.4614,0.1928,9.4667364265,5.29,72.1058,48.7198,-6.4185,2.5138,2.5138,5.27,3.7445,3.7551,,1.6415,4.3572,394.2757,5.5419,164.4837
SH601968,2023-12-31,0.9374,-13.4149,1.946,0.2143,9.0168635076,5.74,73.9038,47.5555,-9.164,34.8547,2.9404,5.69,4.8712,3.1286,1.896,2.337,3.081,384.041,7.5701,154.0436
SH601968,2024-03-31,0.24,-4.575,0.4916,0.0543,8.3752496105,1.45,64.3639,48.2496,12.6474,0.7452,0.7452,1.45,1.3983,3.105,,0.6103,4.3453,375.0,1.8653,147.4685
SH601968,2024-06-30,0.4654,-24.431,1.0097,0.0908,7.9211982534,2.43,67.9579,49.9584,5.596,32.6145,1.151,2.51,2.6487,2.5709,0.9218,1.1977,7.0655,386.7641,3.603,150.2881
SH601968,2024-09-30,0.7164,-21.8075,1.5405,0.1507,8.366303534,4.7,70.2631,48.2789,5.9159,1.91,1.91,4.14,3.8427,2.7722,,1.7979,4.5158,376.8844,5.5925,150.1752
SH601968,2024-12-31,0.9259,-21.1416,1.9255,0.1501,8.0967022081,4.39,68.4112,50.5625,7.1883,32.8368,1.9715,3.86,5.2623,2.3017,1.9391,2.2015,6.1777,388.8109,7.1199,163.5249
SH601968,2025-03-31,0.2122,4.5257,0.4306,0.0504,7.0568014034,1.28,73.5414,51.4668,1.0174,0.7026,0.7026,1.27,1.2238,3.2128,,0.4895,2.1723,424.1282,1.7487,183.8611
SH601968,2025-06-30,0.4532,10.9211,0.9202,0.0894,7.0865067324,2.27,72.6187,48.9636,6.8512,36.0132,1.2462,2.27,2.4787,2.6688,1.0247,1.0439,0.6917,397.1756,3.6762,172.4303
SH601968,2025-09-30,0.6797,12.3105,1.4087,0.1503,7.4331335768,3.88,76.8552,47.8198,6.8277,1.9868,1.9868,3.85,3.5131,2.9145,,1.5358,2.1422,397.2341,5.6462,175.8041
SH601968,2025-12-31,0.9194,7.9401,1.889,0.162,7.6331614973,4.13,70.0375,50.1274,5.5432,37.0062,2.2015,4.16,5.1401,2.354,2.1387,2.1385,2.2767,391.5597,7.1817,168.3423
SH601968,2026-03-31,0.253,8.9417,0.5201,0.0549,6.9467796023,1.43,79.1209,44.7116,21.9404,0.7072,0.7072,1.44,1.1375,2.8704,,0.5917,-5.6633,355.7312,2.0129,152.1041
