instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603005,2021-03-31,50.7128,0.087,105.4043,72.4919,1.1046,3.3329,3.72,0.1274,38.7934,3.3329,0.376,0.0959,1034.4828,1.7747,35.3565,706.4364,3.65,51.676640393,,2.5455
SH603005,2021-06-30,63.0362,0.1734,72.2877,52.6276,1.2116,30.3277,7.66,0.2652,38.7172,6.2905,0.6589,0.2002,1038.0623,2.8555,40.9547,678.733,7.55,52.9609257138,0.875,4.3951
SH603005,2021-09-30,64.9382,0.2721,55.1635,41.2737,1.1267,9.8975,11.68,0.4287,38.5341,9.8975,1.0195,0.3048,992.2822,4.1578,36.0053,629.8111,11.2,52.9251289191,,7.4989
SH603005,2021-12-31,66.5705,0.3444,51.65,27.8783,1.0594,38.6436,15.92,0.5534,41.01,12.9699,1.4182,0.3861,1045.2962,5.4078,28.6353,650.524,14.96,52.2794332216,1.7203,12.5719
SH603005,2022-03-31,92.4025,0.068,-26.7873,-7.2186,0.5503,2.07,2.36,0.1181,30.6114,2.07,0.2288,0.0764,1323.5294,0.974,32.8755,762.066,2.33,51.3907783437,,2.7376
SH603005,2022-06-30,87.146,0.1384,-27.9296,-10.6664,0.8938,31.5537,4.84,0.2399,31.2353,4.3024,0.2966,0.1556,1300.578,2.0655,37.1809,750.3126,4.87,49.6865474721,0.7082,4.8412
SH603005,2022-09-30,91.0962,0.1944,-45.9824,-18.9024,1.1249,4.9433,5.58,0.3353,25.6668,4.9433,0.344,0.2185,1388.8889,2.9639,33.5942,805.249,5.58,46.097103842,,8.0371
SH603005,2022-12-31,76.6937,0.2445,-59.7779,-21.6205,1.683,31.6627,5.85,0.4357,21.0451,5.0743,0.3564,0.2777,1472.3926,4.694,30.0898,826.2566,5.72,44.1501634989,1.2387,11.9642
SH603005,2023-03-31,62.2665,0.0478,-67.3625,-26.8487,0.6024,0.6411,0.71,0.0859,13.6577,0.6411,0.0467,0.0553,1882.8452,1.4454,36.1765,1047.7299,0.71,36.2244178943,,2.4878
SH603005,2023-06-30,60.9137,0.1022,-58.8784,-22.3425,1.6352,28.8785,1.91,0.1819,16.5399,1.6476,0.122,0.1189,1761.2524,2.955,41.7585,989.5547,1.89,38.6343313568,0.5296,4.3105
SH603005,2023-09-30,66.0292,0.1445,-49.0098,-22.1397,1.7966,2.3626,2.75,0.256,16.8091,2.3626,0.1756,0.1685,1868.5121,4.0891,36.1325,1054.6875,2.74,37.8209388997,,7.4725
SH603005,2023-12-31,69.7445,0.1941,-32.9951,-17.4295,1.9592,32.0416,3.72,0.345,17.0778,3.2331,0.239,0.2243,1854.7141,5.1617,35.0788,1043.4783,3.67,38.1520018744,0.999,10.2626
SH603005,2024-03-31,77.2997,0.0494,64.4225,7.8996,0.8271,1.0176,1.19,0.0847,20.8123,1.0176,0.0768,0.0581,1821.8623,1.1643,36.4269,1062.5738,1.19,42.4444701109,,2.4707
SH603005,2024-06-30,67.6285,0.1135,39.1092,11.0805,1.1102,34.2338,2.67,0.1987,20.7134,2.4063,0.1698,0.1287,1585.9031,2.6616,39.5092,905.8883,2.65,43.4157521699,0.5832,4.5559
SH603005,2024-09-30,66.7524,0.1747,62.401,21.7072,1.2417,3.9789,4.39,0.3031,22.4293,3.9789,0.2853,0.198,1545.5066,4.0448,35.1796,890.7951,4.37,43.6013851436,,7.6749
SH603005,2024-12-31,55.3148,0.2361,62.1758,23.724,1.4054,35.8981,6.05,0.4046,22.3854,5.327,0.3879,0.2681,1524.7776,6.5082,35.6122,889.7677,5.91,43.2773015114,1.2849,10.1089
SH603005,2025-03-31,49.1132,0.0608,30.5484,20.7424,0.9411,1.3577,1.52,0.1033,22.5025,1.3577,0.1003,0.067,1480.2632,1.8325,41.686,871.2488,1.5,42.3846954651,,2.159
SH603005,2025-06-30,49.798,0.1344,43.9089,24.6804,0.9966,32.5315,3.78,0.2339,23.9078,3.0785,0.2446,0.1517,1339.2857,3.6146,42.6227,769.5596,3.7,45.0778701355,0.7232,4.2231
SH603005,2025-09-30,51.4482,0.2135,45.6163,28.4762,1.1429,5.1728,6.1,0.3733,25.4216,5.1728,0.4155,0.2402,1264.637,5.248,40.5095,723.2789,6.04,47.7529933419,,6.6651
SH603005,2025-12-31,46.4277,0.2971,45.989,30.4374,1.3105,37.4998,8.33,0.5204,25.0544,7.1391,0.5662,0.3293,1211.7132,7.754,37.0561,691.7756,8.02,47.1026206819,1.5344,9.715
SH603005,2026-03-31,61.3121,0.0633,0.283,14.8624,1.5303,1.2201,1.41,0.1138,19.6463,1.2201,0.1006,0.0715,1421.8009,1.4679,41.7983,790.8612,1.4,47.408201321,,2.1532
