instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH605011,2021-03-31,21.106,0.1789,194.3548,61.3006,0.0882,1.9366,3.37,0.6186,10.7525,1.9366,,0.3254,503.0743,4.2642,27.0076,145.4898,3.31,14.7689351217,,3.3324
SH605011,2021-06-30,16.3614,0.3833,62.4901,52.4025,0.8975,27.6065,8.36,1.1962,12.4945,4.6597,0.4347,0.6713,469.6061,11.0015,25.3968,150.4765,7.15,16.0893878618,0.6569,7.0875
SH605011,2021-09-30,22.9338,0.5901,21.5938,44.5659,1.2059,6.5521,11.23,1.8488,11.4351,6.5521,0.6137,1.0357,457.5496,11.773,23.9088,146.0407,10.22,14.7456050514,,11.2929
SH605011,2021-12-31,20.794,0.8547,-0.0167,52.4117,0.639,30.7781,13.49,2.6092,9.5377,7.7484,0.7587,1.514,421.2004,17.3127,22.5175,137.9733,12.31,12.7657757689,1.4979,15.9876
SH605011,2022-03-31,27.354,0.2041,-23.8643,28.8969,0.5953,1.2817,2.15,0.5575,6.3512,1.2817,0.1284,0.346,440.9603,3.2902,28.7246,161.435,2.13,9.5079781221,,3.1332
SH605011,2022-06-30,19.7804,0.4531,-19.6547,30.5522,1.0563,26.6308,5.73,1.1985,7.6895,3.4051,0.3492,0.7766,397.2633,9.0999,22.0167,150.1877,5.74,9.1145694886,0.8532,8.1756
SH605011,2022-09-30,17.8647,0.6753,-16.1933,24.0945,1.7751,5.1777,8.49,1.8367,7.7227,5.1777,0.5143,1.1262,399.8223,15.1136,22.8936,147.0028,8.31,9.4005919294,,11.7937
SH605011,2022-12-31,16.9299,0.9183,-13.4216,14.0288,1.5031,31.6982,10.82,2.5035,7.2417,6.5922,0.6569,1.5156,392.0287,21.2641,23.731,143.7987,10.42,9.255016411,1.7168,15.17
SH605011,2023-03-31,22.3419,0.1962,7.9658,-4.0955,0.2832,1.4151,2.03,0.5307,7.15,1.4151,0.1386,0.3094,458.7156,4.0283,31.6333,169.5873,2.01,10.3569994966,,2.8451
SH605011,2023-06-30,15.3957,0.3945,1.1854,-16.3285,1.791,32.1117,5.15,1.0946,9.299,3.7983,0.3534,0.6072,456.2738,11.6916,28.8346,164.4436,5.15,12.4516732101,0.7224,6.2425
SH605011,2023-09-30,16.7635,0.5888,4.2391,-14.2798,1.6594,5.6878,7.75,1.6176,9.3911,5.6878,0.5361,0.8989,458.5598,16.1064,28.5729,166.9139,7.59,12.7258486686,,9.4495
SH605011,2023-12-31,18.9295,0.8458,5.2909,-9.3557,1.6165,36.415,10.04,2.37,8.4118,7.2968,0.6916,1.2792,425.6325,19.0179,26.6594,151.8987,9.68,12.1561268388,1.5775,13.5037
SH605011,2024-03-31,20.8333,0.2012,2.9942,-1.4814,0.0409,1.5012,2.04,0.6087,7.4748,1.5012,0.1428,0.2837,447.3161,4.32,31.058,147.8561,2.02,12.4253104866,,2.8978
SH605011,2024-06-30,21.9995,0.4374,3.9427,10.3411,0.6923,33.6714,5.23,1.3001,8.7598,3.7886,0.3673,0.6235,411.5226,8.182,22.3516,138.4509,5.22,12.2436026609,0.8239,8.0531
SH605011,2024-09-30,18.0236,0.6644,-2.3089,13.685,1.4031,5.2069,7.55,1.9585,8.0699,5.2069,0.5237,0.954,406.3817,14.9804,21.5129,137.8606,7.38,11.7192807048,,12.5506
SH605011,2024-12-31,17.2828,0.8999,-4.894,7.6369,1.2691,35.9991,9.41,2.7119,7.4325,6.4547,0.6578,1.2856,400.0444,20.83,21.3488,132.7483,9.09,10.5330999587,1.7118,16.8628
SH605011,2025-03-31,17.3481,0.1565,-19.1656,-15.9278,0.3334,1.1171,1.57,0.4756,7.1869,1.1171,0.1154,0.2241,575.0799,5.1879,29.5188,189.2347,1.56,11.9007344863,,3.0489
SH605011,2025-06-30,14.3526,0.3642,-6.7228,-9.69,1.8111,33.0369,4.64,1.0863,9.0476,3.2308,0.3426,0.5262,494.2339,12.5413,22.5864,165.7001,4.64,12.2244661207,0.6855,7.9694
SH605011,2025-09-30,15.2033,0.5512,-13.088,-11.1713,1.0625,4.2427,6.11,1.653,7.8957,4.2427,0.4552,0.791,489.8403,17.7593,24.3274,163.3394,6.02,11.8659337469,,11.0986
SH605011,2025-12-31,16.7741,0.7496,-11.4522,-10.4878,1.4079,35.6565,7.82,2.2772,7.3524,5.3214,0.5824,1.0734,480.2561,21.4616,24.3722,158.0889,7.67,11.4002941817,1.4321,14.7709
SH605011,2026-03-31,15.1314,0.1863,12.0893,27.0358,-0.4224,1.1805,1.65,0.5722,6.3413,1.1805,0.1294,0.2631,483.0918,5.9479,25.633,157.2877,1.64,9.7158951111,,3.5111
