instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600671,2021-03-31,0.0881,-12327.7465429801,0.4246,-0.0275,26.5733126289,-4.3038,110.6739,205.1516,-30.1632,-0.7607,-0.7607,-4.4,0.8132,-8.6166,,0.1736,-0.033709657506,1021.5664,0.4387,518.4332
SH600671,2021-06-30,0.1768,-156.188921622902,0.86,-0.0583,27.2388367912,-8.8154,113.0653,194.1119,-30.6187,8.5694,-1.6461,-9.22,1.592,-9.1911,0.5599,0.3525,0.080805863216,1018.0995,0.9273,510.6383
SH600671,2021-09-30,0.2318,-267.608326040148,1.1725,-0.1347,32.1239605811,-23.18,123.1583,246.7782,-37.6561,-3.9153,-3.9153,-26.22,2.1923,-16.4301,,0.4688,-0.025199376756,1164.7972,1.0941,575.9386
SH600671,2021-12-31,0.348,26.449497644202,1.8629,-0.2692,31.223799943,-50.5,116.637,213.3207,-28.8239,4.2465,-8.1414,-65.96,3.0865,-22.2897,0.9027,0.7192,-0.17965494229,1034.4828,1.6876,500.5562
SH600671,2022-03-31,0.0657,-89.848032655827,0.4268,-0.0577,23.6387955424,-13.7836,174.5201,236.9044,-33.0534,-1.7989,-1.7989,-14.8,0.5157,-26.9952,,0.1429,-0.212435138387,1369.863,0.3799,629.8111
SH600671,2022-06-30,0.1337,-245.597543454688,0.9817,-0.2002,20.1730452176,-60.9279,166.6821,231.8094,-32.8312,8.515,-6.5301,-86.44,1.0799,-47.0182,0.2832,0.2952,-0.077535367089,1346.2977,0.7765,609.7561
SH600671,2022-09-30,0.2083,-99.917677389786,1.6383,-0.2831,21.8523127598,-99.5276,159.339,241.9572,-21.5681,-9.8785,-9.8785,-193.93,1.6945,-44.0274,,0.4731,-0.216852054426,1296.2074,1.1159,570.7039
SH600671,2022-12-31,0.3101,-126.556445775026,3.155,-0.6012,22.933864305,0.0,135.9106,214.2857,-25.949,-3.7839,-24.4156,,2.6488,-67.221,0.6078,0.7021,-0.177864296164,1160.9158,1.68,512.7475
SH600671,2023-03-31,0.0762,-55.414452952913,,-0.0819,20.5634264604,0.0,124.5158,246.3728,-14.582,-3.5093,-3.5093,,0.7228,-44.8206,,0.1881,-0.538780307145,1181.1024,0.3653,478.4689
SH600671,2023-06-30,0.1831,-10.188286496188,,-0.1941,22.5874569205,0.0,108.7153,215.8791,-1.7553,17.1166,-9.2138,,1.6557,-46.401,0.3012,0.4696,-0.593694567183,983.0694,0.8338,383.3049
SH600671,2023-09-30,0.269,9.220629197715,,-0.226,22.7855145408,0.0,94.5676,181.537,9.9825,-8.0854,-8.0854,,2.8551,-31.9673,,0.5643,-0.335422025198,1003.7175,1.4873,478.4689
SH600671,2023-12-31,0.3769,43.3104055378,4.0305,-0.3227,21.7872169219,-339.45,99.7562,171.0458,11.8197,9.1227,-11.3476,-103.06,3.6088,-32.268,0.7252,0.7969,-0.167753872038,955.1605,2.1047,451.7505
SH600671,2024-03-31,0.1163,-7.373551715895,0.7531,-0.0829,30.4183549796,-30.1233,89.955,132.9198,72.2537,-3.2297,-3.2297,-35.46,1.0005,-26.3451,,0.231,-0.128851399908,773.8607,0.6771,389.6104
SH600671,2024-06-30,0.1753,21.00808725509,1.2267,-0.1551,27.0195724398,-66.3401,103.0102,199.1591,16.8672,16.9855,-5.6691,-99.27,1.7474,-31.7164,0.3694,0.3413,-0.472362398191,1026.8112,0.9038,527.3953
SH600671,2024-09-30,0.3499,86.541095042404,2.2174,-0.0309,42.7634182078,-10.4719,109.0557,169.6513,44.7968,-1.0266,-1.0266,-11.05,2.4758,-3.0166,,0.7515,-0.312455242486,771.649,1.5915,359.2814
SH600671,2024-12-31,0.5517,139.832184920617,3.0829,0.1795,47.3797652269,34.06,110.3787,149.975,78.4353,23.3781,4.9529,29.1,3.2615,10.0623,1.2254,1.0752,-1.6773,652.5285,2.4004,334.8214
SH600671,2025-03-31,0.12,152.395572219407,0.6046,0.0239,40.9415357211,9.274,179.6049,159.4049,36.4245,0.6766,0.6766,8.86,0.5011,5.5662,,0.2378,-3.3161,750.0,0.5646,378.4693
SH600671,2025-06-30,0.2449,155.39137818675,1.1627,0.0525,42.1306832622,17.8199,182.4263,147.2995,73.9717,23.3228,1.5809,16.36,0.9867,6.1757,0.5515,0.4967,-1.6993,734.9939,1.222,362.3918
SH600671,2025-09-30,0.3649,484.484359531971,1.7727,0.0617,46.3775796957,23.89,211.8145,148.6129,27.4782,1.7472,1.7472,21.34,1.2747,4.7238,,0.7172,-4.1064,739.9287,1.8168,376.464
SH600671,2025-12-31,0.4794,-67.0573,2.3658,0.0591,47.7634268288,28.8,204.3481,148.908,-2.5505,22.5051,1.6295,25.17,1.7617,3.4016,1.1436,0.9386,1.637,750.9387,2.4176,383.55
SH600671,2026-03-31,0.0979,6.1574,0.4646,0.0254,54.7554652748,5.3064,301.6086,181.0137,-15.1164,0.6647,0.6647,5.17,0.2984,6.9612,,0.183,-6.2879,919.3054,0.4972,491.8033
